t,PAC_PV,P_BESS,P_Grid,IBat,TBat,VBat,Soc,FreqIn,FreqOut,nCicli,Assorbita,Consumata
2023-08-03 22:35:00,15.6563,-7.89862,-8869.39,0.0,36.6,48.4,16.0,50.1046,50.1479,83,8892.94492,8852.71
2023-08-03 22:40:00,13.1707,-1.75387,-9329.47,0.0,36.5,48.4,16.0,50.1046,50.2765,83,9344.39457,9311.21
2023-08-03 22:45:00,15.0938,0.0,-9131.94,0.0,36.4,48.41,16.0,50.1046,50.2765,83,9147.0338,9116.06
2023-08-03 22:50:00,16.2188,0.0,-9118.63,0.0,36.3,48.41,16.0,50.1046,50.1479,83,9134.8488,9102.6
2023-08-03 22:55:00,14.4375,0.0,-9489.99,0.0,36.2,48.41,16.0,50.1046,50.2765,83,9504.4275,9471.59
2023-08-03 23:00:00,13.0767,0.0,-9549.56,0.0,36.1,48.41,16.0,50.1046,50.2765,83,9562.6367,9530.0
2023-08-03 23:05:00,16.4063,0.0,-9436.74,0.0,36.0,48.41,16.0,50.1046,50.1479,83,9453.1463,9422.32
2023-08-03 23:10:00,16.3125,0.0,-9305.66,0.0,35.9,48.41,16.0,50.1046,50.1479,83,9321.9725,9289.6
2023-08-03 23:15:00,13.0313,0.0,-9446.48,0.0,35.8,48.41,16.0,50.1046,50.1479,83,9459.5113,9426.68
2023-08-03 23:20:00,14.676,0.0,-9340.79,0.0,35.7,48.41,16.0,50.1046,50.2765,83,9355.466,9322.26
2023-08-03 23:25:00,16.5,0.0,-8991.96,0.0,35.6,48.41,16.0,50.1046,50.2765,83,9008.46,8975.26
2023-08-03 23:30:00,14.5313,0.0,-9275.41,0.0,35.5,48.41,16.0,50.1046,50.1479,83,9289.9413,9256.98
2023-08-03 23:35:00,13.125,0.0,-9521.0,0.0,35.4,48.41,16.0,50.1046,50.1479,83,9534.125,9501.16
2023-08-03 23:40:00,16.5,0.0,-9584.51,0.0,35.3,48.41,16.0,50.1046,50.2765,83,9601.01,9567.68
2023-08-03 23:45:00,16.2753,0.0,-9681.92,0.0,35.2,48.41,16.0,50.1046,50.1479,83,9698.1953,9664.89
2023-08-03 23:50:00,13.0313,0.0,-9455.4,0.0,35.1,48.41,16.0,50.1046,50.2765,83,9468.4313,9434.84
2023-08-03 23:55:00,15.2813,0.0,-9504.0,0.0,35.0,48.41,16.0,50.1046,50.2765,83,9519.2813,9485.51
2023-08-04 00:00:00,16.5938,0.0,-8576.35,0.0,34.9,48.41,16.0,50.1046,50.2765,83,8592.943800000001,8560.04
2023-08-04 00:05:00,14.2613,0.0,-9464.66,0.0,34.8,48.41,16.0,50.1046,50.1479,83,9478.9213,9447.48
2023-08-04 00:05:00,14.2613,0.0,-9464.66,0.0,34.8,48.41,16.0,50.1046,50.1479,83,9478.9213,9447.48
2023-08-04 00:10:00,14.0625,0.0,-10281.4,0.0,34.8,48.41,16.0,50.1046,50.1479,83,10295.4625,10262.5
2023-08-04 00:15:00,16.6875,0.0,-9003.0,0.0,34.7,48.41,16.0,50.1046,50.1479,83,9019.6875,8986.41
2023-08-04 00:20:00,15.8229,0.0,-9237.88,0.0,34.6,48.41,16.0,50.1046,50.1479,83,9253.702899999998,9220.05
2023-08-04 00:25:00,14.3415,0.0,-9049.56,0.0,34.5,48.41,16.0,50.1046,50.1479,83,9063.9015,9030.09
2023-08-04 00:30:00,16.8854,0.0,-8971.14,0.0,34.4,48.41,16.0,50.1046,50.2765,83,8988.025399999999,8954.29
2023-08-04 00:35:00,15.2951,0.0,-9668.6,0.0,34.3,48.41,16.0,50.1046,50.2765,83,9683.8951,9649.86
2023-08-04 00:40:00,13.5139,0.0,-9564.6,0.0,34.2,48.41,16.0,50.1046,50.2765,83,9578.1139,9544.48
2023-08-04 00:45:00,17.5,0.0,-9546.11,0.0,34.2,48.41,16.0,50.1046,50.1479,83,9563.61,9529.48
2023-08-04 00:50:00,16.1951,0.0,-9323.31,0.0,34.1,48.41,16.0,50.1046,50.1479,83,9339.5051,9305.71
2023-08-04 00:55:00,13.5139,0.0,-9380.86,0.0,34.0,48.41,16.0,50.1046,50.1479,83,9394.3739,9360.75
2023-08-04 01:00:00,16.9167,0.0,-9357.23,0.0,33.9,48.41,16.0,50.1046,50.1479,83,9374.1467,9340.19
2023-08-04 01:05:00,16.9167,0.0,-9299.84,0.0,33.8,48.41,16.0,50.1046,50.1479,83,9316.7567,9285.08
2023-08-04 01:10:00,13.1707,0.0,-9215.28,0.0,33.8,48.41,16.0,50.1046,50.2765,83,9228.4507,9196.8
2023-08-04 01:15:00,14.625,0.0,-9175.89,0.0,33.7,48.41,16.0,50.1046,50.2765,83,9190.515,9158.86
2023-08-04 01:20:00,17.9792,0.0,-9151.15,0.0,33.6,48.41,16.0,50.1046,50.2765,83,9169.1292,9137.59
2023-08-04 01:25:00,13.875,0.0,-9182.1,0.0,33.5,48.41,16.0,50.1046,50.1479,83,9195.975,9163.5
2023-08-04 01:30:00,13.0767,0.0,-8858.88,0.0,33.4,48.41,16.0,50.1046,50.2765,83,8871.956699999999,8839.39
2023-08-04 01:35:00,16.3125,0.0,-8665.19,0.0,33.4,48.41,16.0,50.1046,50.1479,83,8681.5025,8649.34
2023-08-04 01:40:00,16.2188,0.0,-8678.79,0.0,33.3,48.41,16.0,50.1046,50.2765,83,8695.008800000001,8663.29
2023-08-04 01:45:00,13.3125,0.0,-8788.32,0.0,33.2,48.41,16.0,50.1046,50.2765,83,8801.6325,8769.15
2023-08-04 01:50:00,13.7813,0.0,-9163.37,0.0,33.1,48.41,16.0,50.1046,50.2765,83,9177.1513,9144.54
2023-08-04 01:55:00,16.1812,0.0,-8913.54,0.0,33.1,48.41,16.0,50.1046,50.1479,83,8929.721200000002,8897.13
2023-08-04 02:00:00,15.9375,0.0,-8970.2,0.0,33.0,48.41,16.0,50.1046,50.2765,83,8986.1375,8953.81
2023-08-04 02:05:00,13.125,0.0,-9098.58,0.0,32.9,48.41,16.0,50.1046,50.1479,83,9111.705,9080.58
2023-08-04 02:10:00,14.4375,0.0,-8945.36,0.0,32.9,48.41,16.0,50.1046,50.2765,83,8959.7975,8927.28
2023-08-04 02:15:00,16.2753,0.0,-8942.98,0.0,32.8,48.41,16.0,50.1046,50.1479,83,8959.255299999999,8926.36
2023-08-04 02:20:00,15.0938,0.0,-8926.77,0.0,32.7,48.41,16.0,50.1046,50.2765,83,8941.863800000001,8909.26
2023-08-04 02:25:00,13.125,0.0,-8527.66,0.0,32.6,48.41,16.0,50.1046,50.1479,83,8540.785,8508.45
2023-08-04 02:30:00,15.375,0.0,-8525.17,0.0,32.6,48.41,16.0,50.1046,50.1479,83,8540.545,8508.11
2023-08-04 02:35:00,16.4634,0.0,-8421.7,0.0,32.5,48.41,16.0,50.1046,50.1479,83,8438.163400000001,8405.65
2023-08-04 02:40:00,14.1563,0.0,-8557.84,0.0,32.4,48.4,16.0,50.1046,50.1479,83,8571.9963,8539.43
2023-08-04 02:45:00,13.3125,0.0,-8664.34,0.0,32.4,48.4,16.0,50.1046,50.1479,83,8677.6525,8645.24
2023-08-04 02:50:00,16.4063,0.0,-8820.71,0.0,32.3,48.4,16.0,50.1046,50.2765,83,8837.1163,8804.26
2023-08-04 02:55:00,16.0871,0.0,-8724.63,0.0,32.3,48.4,16.0,50.1046,50.2765,83,8740.7171,8708.25
2023-08-04 03:00:00,13.8542,0.0,-8428.71,0.0,32.2,48.4,16.0,50.1046,50.1479,83,8442.564199999999,8410.06
2023-08-04 03:05:00,15.75,0.0,-8903.85,0.0,32.1,48.4,16.0,50.1046,50.2765,83,8919.6,8886.91
2023-08-04 03:10:00,16.3125,0.0,-8722.94,0.0,32.1,48.4,16.0,50.1046,50.1479,83,8739.2525,8706.66
2023-08-04 03:15:00,13.6875,0.0,-8738.21,0.0,32.0,48.4,16.0,50.1046,50.1479,83,8751.8975,8718.48
2023-08-04 03:20:00,13.547,0.0,-8340.97,0.0,31.9,48.4,16.0,50.1046,50.2765,83,8354.517,8321.49
2023-08-04 03:25:00,16.3125,0.0,-8367.71,0.0,31.9,48.4,16.0,50.1046,50.1479,83,8384.0225,8350.79
2023-08-04 03:30:00,15.9375,0.0,-8280.22,0.0,31.8,48.4,16.0,50.1046,50.2765,83,8296.1575,8263.39
2023-08-04 03:35:00,13.125,0.0,-8462.91,0.0,31.7,48.4,16.0,50.1046,50.2765,83,8476.035,8443.37
2023-08-04 03:40:00,14.4878,0.0,-9321.68,0.0,31.7,48.4,16.0,50.1046,50.2765,83,9336.1678,9304.25
2023-08-04 03:45:00,16.3125,0.0,-8154.61,0.0,31.6,48.4,16.0,50.1046,50.1479,83,8170.9225,8139.14
2023-08-04 03:50:00,15.0,0.0,-8339.32,0.0,31.6,48.4,16.0,50.1046,50.2765,83,8354.32,8322.08
2023-08-04 03:55:00,13.125,0.0,-8313.11,0.0,31.5,48.4,16.0,50.1046,50.1479,83,8326.235,8293.89
2023-08-04 04:00:00,15.6563,0.0,-8308.21,0.0,31.4,48.4,16.0,50.1046,50.1479,83,8323.8663,8291.51
2023-08-04 04:05:00,16.3693,0.0,-8369.36,0.0,31.4,48.4,16.0,50.1046,50.1479,83,8385.7293,8353.25
2023-08-04 04:10:00,13.5,0.0,-8267.26,0.0,31.3,48.4,16.0,50.1046,50.1479,83,8280.76,8248.2
2023-08-04 04:15:00,13.875,0.0,-8067.34,0.0,31.3,48.4,16.0,50.1046,50.2765,83,8081.215,8048.22
2023-08-04 04:20:00,16.3125,0.0,-8024.04,0.0,31.2,48.4,16.0,50.1046,50.1479,83,8040.3525,8007.52
2023-08-04 04:25:00,15.5625,0.0,-8054.68,0.0,31.2,48.39,16.0,50.1046,50.1479,83,8070.2425,8037.64
2023-08-04 04:30:00,13.9024,0.0,-8241.99,0.0,31.1,48.39,16.0,50.1046,50.1479,83,8255.8924,8223.16
2023-08-04 04:35:00,16.125,0.0,-8382.48,0.0,31.0,48.39,16.0,50.1046,50.1479,83,8398.605,8366.07
2023-08-04 04:40:00,16.5,0.0,-8321.95,0.0,31.0,48.39,16.0,50.1046,50.1479,83,8338.45,8305.93
2023-08-04 04:45:00,13.3125,0.0,-8331.87,0.0,30.9,48.39,16.0,50.1046,50.1479,83,8345.1825,8312.82
2023-08-04 04:50:00,14.25,0.0,-8531.61,0.0,30.9,48.39,16.0,50.1046,50.2765,83,8545.86,8513.47
2023-08-04 04:55:00,16.3693,0.0,-8501.98,0.0,30.8,48.39,16.0,50.1046,50.2765,83,8518.3493,8486.01
2023-08-04 05:00:00,15.0938,0.0,-8459.12,0.0,30.8,48.39,16.0,50.1046,50.2765,83,8474.213800000001,8442.0
2023-08-04 05:05:00,13.125,0.0,-8229.52,0.0,30.7,48.39,16.0,50.1046,50.1479,83,8242.645,8210.19
2023-08-04 05:10:00,15.5625,0.0,-8190.11,0.0,30.7,48.39,16.0,50.1046,50.2765,83,8205.6725,8173.47
2023-08-04 05:15:00,16.125,0.0,-8285.49,0.0,30.6,48.39,16.0,50.1046,50.2765,83,8301.615,8269.08
2023-08-04 05:20:00,13.9233,0.0,-8227.1,0.0,30.6,48.39,16.0,50.1046,50.2765,83,8241.0233,8208.71
2023-08-04 05:25:00,13.125,0.0,-8381.98,0.0,30.5,48.39,16.0,50.1046,50.1479,83,8395.105,8363.18
2023-08-04 05:30:00,16.125,0.0,-8462.5,0.0,30.5,48.39,16.0,50.1046,50.1479,83,8478.625,8446.75
2023-08-04 05:35:00,16.2188,0.0,-8486.9,0.0,30.4,48.39,16.0,50.1046,50.1479,83,8503.1188,8471.5
2023-08-04 05:40:00,13.5,0.0,-8504.83,0.0,30.4,48.39,16.0,50.1046,50.1479,83,8518.33,8486.82
2023-08-04 05:45:00,13.3125,0.0,-8520.13,0.0,30.3,48.39,16.0,50.1046,50.1479,83,8533.4425,8502.48
2023-08-04 05:50:00,16.1812,0.0,-8561.12,0.0,30.3,48.39,16.0,50.1046,50.2765,83,8577.301200000002,8545.78
2023-08-04 05:55:00,16.2188,0.0,-8344.17,0.0,30.2,48.38,16.0,50.1046,50.1479,83,8360.3888,8329.15
2023-08-04 06:00:00,13.2188,0.0,-8049.67,0.0,30.2,48.38,16.0,50.1046,50.1479,83,8062.8888,8031.35
2023-08-04 06:05:00,13.2118,0.0,-8033.66,0.0,30.1,48.38,16.0,50.1046,50.1479,83,8046.8718,8015.26
2023-08-04 06:10:00,15.0383,0.0,-8026.85,0.0,30.1,48.38,16.0,50.1046,50.2765,83,8041.8883,8009.73
2023-08-04 06:15:00,15.2569,0.0,-8092.26,0.0,30.1,48.38,16.0,50.1046,50.2765,83,8107.5169,8075.19
2023-08-04 06:20:00,13.6319,0.0,-8483.74,0.0,30.0,48.38,16.0,50.1046,50.1479,83,8497.3719,8465.11
2023-08-04 06:25:00,6.31944,0.0,-8401.46,0.0,30.0,48.38,16.0,50.1046,50.1479,83,8407.779439999998,8375.4
2023-08-04 06:30:00,17.4028,0.0,-8466.08,0.0,29.9,48.38,16.0,50.1046,50.1479,83,8483.4828,8451.85
2023-08-04 06:35:00,16.6829,0.0,-8304.26,0.0,29.9,48.38,16.0,50.1046,50.1479,83,8320.9429,8289.29
2023-08-04 06:40:00,16.5764,0.0,-8842.57,0.0,29.9,48.38,16.0,50.1046,50.1479,83,8859.1464,8826.44
2023-08-04 06:45:00,18.2049,0.0,-9002.36,0.0,29.8,48.38,16.0,50.1046,50.1479,83,9020.5649,8988.07
2023-08-04 06:50:00,14.4583,0.0,-8216.09,0.0,29.8,48.38,16.0,50.1046,50.1479,83,8230.5483,8198.31
2023-08-04 06:55:00,108.174,0.0,-7959.64,0.0,29.7,48.38,16.0,50.1046,50.1479,83,8067.814,8035.47
2023-08-04 07:00:00,333.624,0.0,-7700.07,0.0,29.7,48.38,16.0,50.1046,50.2765,83,8033.693999999999,8001.62
2023-08-04 07:05:00,417.455,0.0,-7533.81,0.0,29.7,48.38,16.0,50.1046,50.2765,83,7951.265,7918.41
2023-08-04 07:10:00,555.361,0.0,-7375.3,0.0,29.6,48.38,16.0,50.1046,50.1479,83,7930.661,7897.36
2023-08-04 07:15:00,381.78,0.0,-7790.21,0.0,29.6,48.37,16.0,50.1046,50.2765,83,8171.99,8138.97
2023-08-04 07:20:00,315.816,0.0,-8142.79,0.0,29.6,48.37,16.0,50.1046,50.1479,83,8458.606,8425.34
2023-08-04 07:25:00,835.354,0.0,-7501.72,0.0,29.5,48.37,16.0,50.1046,50.2765,83,8337.074,8304.21
2023-08-04 07:30:00,1582.54,0.0,-7817.9,0.0,29.5,48.37,16.0,50.1046,50.2765,83,9400.44,9366.9
2023-08-04 07:35:00,2516.3,0.0,-7183.47,0.0,29.5,48.37,16.0,50.1046,50.1479,83,9699.77,9665.47
2023-08-04 07:40:00,3627.5,0.0,-5838.93,0.0,29.4,48.37,16.0,50.1046,50.2765,83,9466.43,9432.48
2023-08-04 07:45:00,4098.64,0.0,-4930.8,0.0,29.4,48.37,16.0,50.1046,50.2765,83,9029.44,8995.97
2023-08-04 07:50:00,5717.56,199.124,-3889.32,0.0,29.4,48.41,16.0,50.1046,50.2765,83,9407.756,9349.15
2023-08-04 07:55:00,1946.92,0.0,-7244.64,0.0,29.3,48.4,16.0,50.1046,50.1479,83,9191.56,9156.95
2023-08-04 08:00:00,1882.15,0.0,-7672.98,0.0,29.3,48.4,16.0,50.1046,50.2765,83,9555.13,9521.68
2023-08-04 08:05:00,2183.11,0.0,-7178.69,0.0,29.3,48.39,16.0,50.1046,50.1479,83,9361.8,9328.62
2023-08-04 08:10:00,2608.43,0.0,-7124.66,0.0,29.2,48.39,16.0,50.1046,50.1479,83,9733.09,9700.42
2023-08-04 08:15:00,3211.98,0.0,-6640.05,0.0,29.2,48.39,16.0,50.1046,50.1479,83,9852.03,9818.32
2023-08-04 08:20:00,3699.83,0.0,-6555.41,0.0,29.2,48.39,16.0,50.1046,50.1479,83,10255.24,10221.4
2023-08-04 08:25:00,3236.79,0.0,-7456.89,0.0,29.2,48.38,16.0,50.1046,50.2765,83,10693.68,10659.6
2023-08-04 08:30:00,3065.11,0.0,-8674.94,0.0,29.2,48.38,16.0,50.1046,50.1479,83,11740.05,11705.8
2023-08-04 08:35:00,3749.86,0.0,-8641.56,0.0,29.1,48.38,16.0,50.1046,50.2765,83,12391.42,12357.4
2023-08-04 08:40:00,4246.84,0.0,-7966.47,0.0,29.1,48.38,16.0,50.1046,50.2765,83,12213.31,12180.7
2023-08-04 08:45:00,4448.43,0.0,-6895.7,0.0,29.1,48.38,16.0,50.1046,50.1479,83,11344.13,11310.8
2023-08-04 08:50:00,6493.66,115.191,-4993.02,0.0,29.1,48.4,16.0,50.1046,50.2765,83,11371.489,11330.1
2023-08-04 08:55:00,9703.84,521.089,-2602.81,51.6,29.0,48.59,16.0,50.1046,50.1479,83,11785.561,11667.7
2023-08-04 09:00:00,7996.68,93.5845,-3737.48,0.0,29.0,48.5,16.0,50.1046,50.2765,83,11640.5755,11597.7
2023-08-04 09:05:00,11072.9,763.38,-2058.51,45.3,29.0,48.69,16.0,50.1046,50.1479,83,12368.03,12205.8
2023-08-04 09:10:00,15187.8,2947.45,-158.652,156.0,29.0,49.22,17.0,50.1046,50.2765,83,12399.002,11945.0
2023-08-04 09:15:00,12319.4,1123.81,-1397.88,109.3,28.9,49.06,18.0,50.1046,50.1479,83,12593.47,12387.5
2023-08-04 09:20:00,14318.3,1817.24,-789.014,30.1,28.9,49.02,18.0,50.1046,50.2765,83,13290.074,13053.0
2023-08-04 09:25:00,15218.3,2673.73,-368.0,1.0,28.9,49.09,19.0,50.1046,50.1479,83,12912.57,12506.3
2023-08-04 09:30:00,9532.67,407.37,-3386.36,5.6,28.9,49.04,19.0,50.1046,50.2765,83,12511.66,12370.5
2023-08-04 09:35:00,11189.2,1586.28,-2841.06,-0.9,28.9,49.06,19.0,50.1046,50.1479,83,12443.98,12198.2
2023-08-04 09:40:00,9830.25,404.866,-2639.32,-0.8,28.9,49.06,19.0,50.1046,50.2765,83,12064.704,11952.8
2023-08-04 09:45:00,10251.1,695.257,-2611.88,-0.6,28.9,49.05,19.0,50.1046,50.1479,83,12167.723,12014.7
2023-08-04 09:50:00,17014.7,4061.7,-211.913,140.6,28.9,49.55,20.0,50.1046,50.2765,83,13164.913,12423.3
2023-08-04 09:55:00,18782.2,4971.82,2.00694,60.0,28.9,49.47,22.0,50.1046,50.2765,83,13808.373060000002,13228.0
2023-08-04 10:00:00,19243.3,4395.4,-3.16376,106.6,28.9,49.6,23.0,50.1046,50.1479,83,14851.06376,14321.1
2023-08-04 10:05:00,20457.0,5988.38,-14.5451,113.8,29.0,49.7,24.0,50.1046,50.1479,83,14483.165099999998,13686.6
2023-08-04 10:10:00,17924.3,3883.29,-14.7674,45.4,29.0,49.58,25.0,50.1046,50.2765,83,14055.7774,13620.6
2023-08-04 10:15:00,17064.0,3722.26,-2.79094,98.2,29.0,49.75,26.0,50.1046,50.2765,83,13344.53094,12904.9
2023-08-04 10:20:00,17980.3,5380.99,-6.01042,90.1,29.1,49.8,28.0,50.1046,50.1479,83,12605.320419999998,11935.2
2023-08-04 10:25:00,19233.0,5316.43,7.63194,118.8,29.1,49.9,29.0,50.1046,50.1479,83,13908.93806,13177.7
2023-08-04 10:30:00,17350.8,3319.22,-23.0697,37.8,29.2,49.73,30.0,50.1046,50.1479,83,14054.6497,13621.1
2023-08-04 10:35:00,16712.7,3970.69,-3.69792,125.4,29.2,49.91,31.0,50.1046,50.2765,83,12745.70792,12225.5
2023-08-04 10:40:00,20831.9,6468.88,-4.31597,31.3,29.3,49.87,32.0,50.1046,50.1479,83,14367.33597,13455.1
2023-08-04 10:45:00,16473.7,3884.82,1.65854,52.1,29.5,49.79,33.0,50.1046,50.1479,83,12587.22146,11877.3
2023-08-04 10:50:00,18847.3,5582.47,12.3403,115.1,29.7,49.95,35.0,50.1046,50.1479,83,13252.489699999998,12369.4
2023-08-04 10:55:00,16982.2,3500.49,2.19792,-61.4,29.9,49.55,36.0,50.1046,50.1479,83,13479.512080000002,12955.3
2023-08-04 11:00:00,20049.5,5230.49,153.362,174.1,30.1,50.07,37.0,50.1046,50.1479,83,14665.648,13624.9
2023-08-04 11:05:00,22792.0,7626.06,2071.69,-26.5,30.4,49.71,39.0,50.1046,50.1479,83,13094.25,11817.6
2023-08-04 11:10:00,12595.8,1563.6,6.93403,42.2,30.6,49.74,39.0,50.1046,50.1479,83,11025.26597,10779.3
2023-08-04 11:15:00,12185.3,993.666,-25.9338,17.1,30.6,49.67,40.0,50.1046,50.1479,83,11217.5678,11028.5
2023-08-04 11:20:00,13510.3,1667.63,27.5521,18.1,30.7,49.68,40.0,50.1046,50.1479,83,11815.117899999996,11546.3
2023-08-04 11:25:00,10901.0,214.005,22.3229,5.3,30.7,49.62,40.0,50.1046,50.2765,83,10664.672100000002,10510.4
2023-08-04 11:30:00,11212.3,212.156,21.0418,-38.6,30.8,49.51,40.0,50.1046,50.2765,83,10979.102199999998,10831.4
2023-08-04 11:35:00,8700.24,-3321.57,-11.5972,-68.1,30.8,49.3,39.0,50.1046,50.1479,83,12033.4072,11803.8
2023-08-04 11:40:00,6695.66,-4062.39,-14.6563,-86.8,30.8,49.19,38.0,50.1046,50.1479,83,10772.7063,10516.3
2023-08-04 11:45:00,6715.04,-3956.23,8.16725,-83.7,30.8,49.19,37.0,50.1046,50.2765,83,10663.10275,10386.5
2023-08-04 11:50:00,8552.41,-2352.07,15.5417,-26.0,30.7,49.29,37.0,50.1046,50.1479,83,10888.9383,10692.0
2023-08-04 11:55:00,9236.34,-2327.26,-20.0069,-67.1,30.7,49.18,36.0,50.1046,50.1479,83,11583.6069,11424.2
2023-08-04 12:00:00,8115.43,-3953.09,-19.6794,-86.6,30.7,49.09,35.0,50.1046,50.1479,83,12088.1994,11842.9
2023-08-04 12:05:00,9066.07,-2844.49,7.85417,-22.2,30.6,49.25,34.0,50.1046,50.1479,83,11902.70583,11692.7
2023-08-04 12:10:00,9973.36,-1870.06,-4.69792,-33.0,30.6,49.22,34.0,50.1046,50.1479,83,11848.11792,11715.1
2023-08-04 12:15:00,13306.0,1084.5,30.1533,53.5,30.7,49.55,34.0,50.1046,50.1479,83,12191.3467,11886.0
2023-08-04 12:20:00,13643.7,1236.77,-34.4201,-49.1,30.7,49.31,34.0,50.1046,50.1479,83,12441.3501,12202.0
2023-08-04 12:25:00,10364.1,-1777.83,15.3507,-6.0,30.7,49.32,34.0,50.1046,50.1479,83,12126.5793,11948.1
2023-08-04 12:30:00,13934.7,1646.68,-4.65505,29.7,30.8,49.54,34.0,50.1046,50.1479,83,12292.67505,12032.4
2023-08-04 12:35:00,11526.5,-592.748,-15.7361,-6.5,30.8,49.38,34.0,50.1046,50.1479,83,12134.9841,12003.7
2023-08-04 12:40:00,12684.6,892.374,13.0347,36.8,30.8,49.54,34.0,50.1046,50.1479,83,11779.1913,11579.3
2023-08-04 12:45:00,10149.2,-1591.3,-29.2292,-58.1,30.8,49.2,34.0,50.1046,50.2765,83,11769.7292,11638.6
2023-08-04 12:50:00,8055.15,-3197.48,-9.59582,-70.7,30.8,49.1,33.0,50.1046,50.2765,83,11262.22582,11062.4
2023-08-04 12:55:00,8726.68,-1853.24,36.2986,6.3,30.8,49.29,33.0,50.1046,50.1479,83,10543.6214,10334.9
2023-08-04 13:00:00,9195.54,-292.534,-30.453,-38.1,30.8,49.22,33.0,50.1046,50.1479,83,9518.527,9419.95
2023-08-04 13:05:00,8126.57,-1753.57,21.6424,-4.2,30.7,49.25,32.0,50.1046,50.1479,83,9858.4976,9705.02
2023-08-04 13:10:00,9216.35,-257.48,-30.9514,-49.0,30.7,49.18,32.0,50.1046,50.1479,83,9504.7814,9366.99
2023-08-04 13:15:00,7332.22,-2882.95,-23.3937,-86.3,30.7,48.97,31.0,50.1046,50.2765,83,10238.5637,10041.5
2023-08-04 13:20:00,6008.81,-5069.96,-18.8333,-107.8,30.8,48.81,30.0,50.1046,50.2765,83,11097.6033,10734.6
2023-08-04 13:25:00,5403.02,-5970.0,-3.22917,-114.6,30.9,48.69,28.0,50.1046,50.2765,83,11376.24917,10911.6
2023-08-04 13:30:00,7125.71,-3993.39,21.9338,-40.3,31.0,48.82,27.0,50.1046,50.2765,83,11097.1662,10771.5
2023-08-04 13:35:00,9038.14,-1843.91,5.77778,-28.9,31.1,48.85,27.0,50.1046,50.2765,83,10876.27222,10709.3
2023-08-04 13:40:00,10113.6,-1060.77,31.5382,-20.7,31.1,48.89,27.0,50.1046,50.1479,83,11142.8318,11013.1
2023-08-04 13:45:00,10413.2,-1560.05,-7.41463,-36.4,31.2,48.81,26.0,50.1046,50.2765,83,11980.66463,11800.0
2023-08-04 13:50:00,10288.3,-1892.2,-10.5,-96.0,31.2,48.68,26.0,50.1046,50.2765,83,12191.0,12011.0
2023-08-04 13:55:00,10426.4,-2401.68,0.121528,-48.6,31.3,48.67,25.0,50.1046,50.1479,83,12827.958472,12630.6
2023-08-04 14:00:00,10610.0,-2925.17,-0.71777,-64.7,31.4,48.57,24.0,50.1046,50.1479,83,13535.88777,13338.5
2023-08-04 14:05:00,10949.2,-4513.64,-7.96528,-105.9,31.5,48.4,23.0,50.1046,50.1479,83,15470.80528,15132.8
2023-08-04 14:10:00,13614.4,-1148.77,28.9028,-2.4,31.6,48.73,23.0,50.1046,50.1479,83,14734.2672,14530.3
2023-08-04 14:15:00,13836.7,-1162.8,-12.6307,-52.4,31.6,48.54,23.0,50.1046,50.2765,83,15012.1307,14882.5
2023-08-04 14:20:00,11590.4,-3128.89,-13.8854,-66.2,31.7,48.41,22.0,50.1046,50.2765,83,14733.175399999998,14524.1
2023-08-04 14:25:00,10773.3,-3967.09,9.17014,-66.1,31.8,48.33,21.0,50.1046,50.2765,83,14731.21986,14458.1
2023-08-04 14:30:00,12016.4,-2548.41,17.25,-56.3,31.9,48.35,20.0,50.1046,50.1479,83,14547.56,14374.2
2023-08-04 14:35:00,12034.0,-2527.13,-56.6272,0.0,31.9,48.43,19.0,50.1046,50.1479,84,14617.7572,14404.7
2023-08-04 14:40:00,11805.5,-352.493,-2097.9,-2.8,31.9,48.53,19.0,50.1046,50.1479,84,14255.893,14115.4
2023-08-04 14:45:00,10574.4,-435.357,-3282.29,-11.5,31.9,48.54,19.0,50.1046,50.1479,84,14292.047,14149.8
2023-08-04 14:50:00,10065.2,-456.004,-3529.64,-6.5,31.9,48.54,19.0,50.1046,50.2765,84,14050.844,13939.5
2023-08-04 14:55:00,11260.6,-272.838,-2306.74,-2.4,31.9,48.56,19.0,50.1046,50.2765,84,13840.178,13752.1
2023-08-04 15:00:00,11401.8,-311.328,-2249.77,-0.2,31.8,48.56,19.0,50.1046,50.2765,84,13962.898,13836.3
2023-08-04 15:05:00,10867.2,-407.426,-2352.19,-3.8,31.8,48.54,19.0,50.1046,50.1479,84,13626.816,13522.8
2023-08-04 15:10:00,10136.3,-375.205,-2914.51,-20.8,31.8,48.49,19.0,50.1046,50.1479,84,13426.015,13320.9
2023-08-04 15:15:00,9974.66,-359.742,-2998.21,-0.6,31.7,48.52,19.0,50.1046,50.2765,84,13332.612,13191.7
2023-08-04 15:20:00,9320.67,-304.727,-3344.21,-5.8,31.7,48.5,18.0,50.1046,50.1479,84,12969.607000000002,12858.7
2023-08-04 15:25:00,9610.96,-331.03,-2392.47,-13.2,31.7,48.49,18.0,50.1046,50.1479,84,12334.46,12229.1
2023-08-04 15:30:00,9356.95,-218.808,-1997.02,-3.3,31.6,48.51,18.0,50.1046,50.1479,84,11572.778000000002,11448.4
2023-08-04 15:35:00,9510.78,-364.082,-1784.43,-3.0,31.6,48.47,18.0,50.1046,50.1479,84,11659.292,11522.4
