timestamp,Portata [l/s],Pressione [bar],Potenza [kW],Cosphi
2023-01-03 12:27:06,67.68805,26.84653,140.3243,0.9719009
2023-01-03 12:42:06,66.85677,26.78657,138.6428,0.9678656
2023-01-03 12:57:06,67.69878,26.77022,138.3544,0.9717036
2023-01-03 13:12:06,68.40134,26.6812,141.7852,0.9729208
2023-01-03 13:27:06,68.27263,26.73207,139.2782,0.9689547
2023-01-03 13:42:06,68.03129,26.7466,139.8717,0.9725507
2023-01-03 13:57:06,68.95374,26.71209,139.3117,0.9712638
2023-01-03 14:12:06,67.5057,26.77385,138.5913,0.9715146
2023-01-03 14:27:06,67.19464,26.79566,137.6527,0.9717969
2023-01-03 14:42:06,66.28827,26.78657,138.6449,0.972061
2023-01-03 14:57:06,65.99866,26.83017,137.9843,0.9762854
2023-01-03 15:12:06,67.97229,26.75387,140.5412,0.9790602
2023-01-03 15:27:06,68.65878,26.73389,141.0191,0.9752194
2023-01-03 15:42:06,67.99911,26.74479,139.7185,0.9822209
2023-01-03 15:57:06,67.52715,26.76659,139.073,0.9807665
2023-01-03 16:12:06,67.04984,26.77204,137.8386,0.9835467
2023-01-03 16:27:06,67.31263,26.78839,138.463,0.9752437
2023-01-03 16:42:06,68.48715,26.73389,141.1462,0.9795669
2023-01-03 16:57:06,66.0362,26.83381,138.4754,0.9792554
2023-01-03 17:12:06,66.05766,26.82109,137.1809,0.9575317
2023-01-03 17:27:06,67.96693,26.7575,140.8145,0.9572061
2023-01-03 17:42:06,65.76805,26.85743,137.7807,0.9591462
2023-01-03 17:57:06,67.67196,26.7793,140.4821,0.9598466
2023-01-03 18:12:06,66.17028,26.82654,137.3062,0.9475031
2023-01-03 18:27:06,66.36872,26.81564,136.6683,0.9538041
2023-01-03 18:42:06,66.37945,26.81382,137.5254,0.9566638
2023-01-03 18:57:06,66.14883,26.83744,137.2268,0.9517245
2023-01-03 19:12:06,66.52961,26.80656,137.392,0.9499849
2023-01-03 19:27:06,65.96648,26.83562,136.5204,0.9475996
2023-01-03 19:42:06,22.18726,28.21456,37.80757,0.5751229
2023-01-03 19:57:06,10.40447,28.46346,14.21378,0.2456313
2023-01-03 20:12:06,41.69833,27.66408,85.40927,0.8718979
2023-01-03 20:27:06,31.43866,27.98565,66.46181,0.818876
2023-01-03 20:42:06,34.67799,27.89844,73.77431,0.8710551
2023-01-03 20:57:06,33.20313,27.93841,69.73194,0.8607188
2023-01-03 21:12:06,65.75732,26.74842,139.2894,0.9613874
2023-01-03 21:27:06,67.78995,26.75932,140.563,0.9651706
2023-01-03 21:42:06,68.76067,26.70845,141.0483,0.9615967
2023-01-03 21:57:06,66.13274,26.83199,138.3941,0.9655
2023-01-03 22:12:06,67.90794,26.75932,139.0217,0.9723684
2023-01-03 22:27:06,66.82458,26.79566,139.0193,0.9535092
2023-01-03 22:42:06,68.74458,26.72298,140.2843,0.9631993
2023-01-03 22:57:06,68.94302,26.71209,140.6786,0.9637576
2023-01-03 23:12:06,67.3019,26.77749,139.4795,0.9692925
2023-01-03 23:27:06,67.96157,26.76477,137.8775,0.9615628
2023-01-03 23:42:06,67.84894,26.70663,141.0203,0.9682885
2023-01-03 23:57:06,67.4038,26.77022,138.832,0.9729552
2023-01-04 00:12:06,66.58324,26.81382,138.6823,0.9745502
2023-01-04 00:27:06,67.19464,26.79021,138.0289,0.9744353
2023-01-04 00:42:06,68.6105,26.73025,142.2318,0.9748538
2023-01-04 00:57:06,66.51888,26.81201,139.1815,0.978365
2023-01-04 01:12:06,67.06056,26.78839,137.946,0.9771706
2023-01-04 01:27:06,67.07129,26.78657,137.6031,0.9789199
2023-01-04 01:42:06,66.18101,26.81564,138.1726,0.9787949
2023-01-04 01:57:06,68.1171,26.7575,140.2301,0.9791772
2023-01-04 02:12:06,67.48425,26.72662,140.1354,0.9781584
2023-01-04 02:27:06,66.48135,26.86469,138.6313,0.9819918
2023-01-04 02:42:06,66.73341,26.78476,138.0712,0.9347174
2023-01-04 02:57:06,66.98548,26.79021,137.5522,0.9349605
2023-01-04 03:12:06,65.05475,26.86106,137.2789,0.9813983
2023-01-04 03:27:06,66.46526,26.80656,138.2203,0.9798189
2023-01-04 03:42:06,66.45453,26.81927,136.661,0.9807692
2023-01-04 03:57:06,66.37408,26.82109,136.892,0.9775276
2023-01-04 04:12:06,66.08447,26.81927,136.898,0.9804025
2023-01-04 04:27:06,66.21319,26.81746,136.7326,0.9816004
2023-01-04 04:42:06,65.71442,26.84108,136.4035,0.9816976
2023-01-04 04:57:06,65.69833,26.84653,135.8062,0.980357
2023-01-04 05:12:06,54.48402,27.19353,115.2353,0.9741237
2023-01-04 05:27:06,9.187042,28.43257,11.73086,0.4883863
2023-01-04 05:42:06,14.27129,28.2618,26.96528,0.7797765
2023-01-04 05:57:06,35.87933,27.8512,76.55053,0.9538788
2023-01-04 06:12:06,31.47084,27.98201,66.86211,0.9341918
2023-01-04 06:27:06,46.79866,27.70586,96.72909,0.9831791
2023-01-04 06:42:06,55.99643,27.35522,119.071,0.9839973
2023-01-04 06:57:06,70.3428,26.61216,144.0858,0.9832569
2023-01-04 07:12:06,68.14928,26.70482,139.9806,0.9845758
2023-01-04 07:27:06,67.91866,26.73207,141.7331,0.9851539
2023-01-04 07:42:06,68.11173,26.56129,141.0312,0.9796596
2023-01-04 07:57:06,68.83575,26.69937,140.6854,0.9813806
2023-01-04 08:12:06,68.54079,26.71935,140.3263,0.9770222
2023-01-04 08:27:06,68.22436,26.75569,141.3533,0.9759508
2023-01-04 08:42:06,68.63732,26.71753,141.5316,0.9776114
2023-01-04 08:57:06,67.98838,26.73934,140.5748,0.9781744
2023-01-04 09:12:06,67.94548,26.75205,140.1677,0.9757821
2023-01-04 09:27:06,66.11129,26.81019,138.1292,0.9783586
2023-01-04 09:42:06,67.75777,26.74297,139.6334,0.9794829
2023-01-04 09:57:06,66.88894,26.78839,139.9714,0.9752514
2023-01-04 10:12:06,68.39062,26.72662,140.5542,0.9748882
2023-01-04 10:27:06,66.92112,26.77567,139.6545,0.9776403
2023-01-04 10:42:06,66.70123,26.79747,136.8401,0.9763805
2023-01-04 10:57:06,66.00939,26.82109,138.2686,0.9775553
2023-01-04 11:12:06,65.92894,26.82291,138.1236,0.9744776
2023-01-04 11:27:06,67.48425,26.78112,139.4121,0.9740368
2023-01-04 11:42:06,67.14101,26.78294,139.5976,0.9776176
2023-01-04 11:57:06,66.93721,26.78657,138.2328,0.9743191
2023-01-04 12:12:06,67.28581,26.76114,136.4657,0.9748015
2023-01-04 12:27:06,66.11665,26.82109,137.1056,0.9777712
2023-01-04 12:42:06,66.14346,26.83744,137.8617,0.9780879
2023-01-04 12:57:06,66.7066,26.79202,138.2389,0.9833424
2023-01-04 13:12:06,66.84604,26.79566,137.5345,0.9780209
2023-01-04 13:27:06,66.03084,26.82291,136.5978,0.979093
2023-01-04 13:42:06,65.46235,26.82473,137.2843,0.9771597
2023-01-04 13:57:06,66.62079,26.80656,138.6544,0.9793652
2023-01-04 14:12:06,66.37408,26.79929,136.6228,0.9761585
2023-01-04 14:27:06,67.57006,26.7575,138.8694,0.9795246
2023-01-04 14:42:06,65.00112,26.87741,137.2649,0.9767683
2023-01-04 14:57:06,10.28112,28.4035,14.3508,0.4775681
2023-01-04 15:12:06,10.37229,28.47618,14.40737,0.5249057
2023-01-04 15:27:06,26.09698,27.97838,54.33744,0.9079863
2023-01-04 15:42:06,40.02503,27.9911,82.64227,0.9602715
2023-01-04 15:57:06,51.36269,27.60412,104.3561,0.9594209
2023-01-04 16:12:06,36.43173,27.76582,81.9533,0.9535201
2023-01-04 16:27:06,70.29453,26.6812,144.3922,0.9763101
2023-01-04 16:42:06,68.45498,26.7357,141.1442,0.9687881
2023-01-04 16:57:06,68.32626,26.74115,140.9248,0.9683915
2023-01-04 17:12:06,69.3828,26.78112,143.2095,0.9692155
2023-01-04 17:27:06,68.44425,26.74115,141.059,0.9669498
2023-01-04 17:42:06,66.59397,26.81382,138.4993,0.9611402
2023-01-04 17:57:06,68.34235,26.73752,141.1271,0.9639053
2023-01-04 18:12:06,68.19218,26.75024,140.9301,0.9605433
2023-01-04 18:27:06,68.64268,26.73207,141.3396,0.9621912
2023-01-04 18:42:06,66.91039,26.80111,138.6195,0.9624072
2023-01-04 18:57:06,66.93721,26.80293,139.2327,0.9644145
2023-01-04 19:12:06,67.79531,26.76659,139.3548,0.9544247
2023-01-04 19:27:06,67.60224,26.7793,137.6807,0.9541086
2023-01-04 19:42:06,65.98794,26.84471,138.0664,0.9547728
2023-01-04 19:57:06,67.6666,26.76841,139.4701,0.9554781
2023-01-04 20:12:06,67.33945,26.75932,139.407,0.9609784
2023-01-04 20:27:06,67.00693,26.79202,138.0014,0.9608574
2023-01-04 20:42:06,68.33163,26.73752,140.3001,0.9614405
2023-01-04 20:57:06,67.03374,26.79384,138.7363,0.963716
2023-01-04 21:12:06,66.9533,26.80111,138.4662,0.9689909
2023-01-04 21:27:06,68.07956,26.75569,139.1156,0.9711931
2023-01-04 21:42:06,66.85677,26.79021,138.9706,0.9699894
2023-01-04 21:57:06,66.8514,26.76841,138.2256,0.9725882
2023-01-04 22:12:06,66.22928,26.82654,137.0891,0.9813409
2023-01-04 22:27:06,67.25363,26.79021,140.3795,0.9765756
2023-01-04 22:42:06,66.78168,26.80293,138.7577,0.9758956
2023-01-04 22:57:06,67.06593,26.79747,137.5574,0.9819885
2023-01-04 23:12:06,66.74414,26.79202,138.6115,0.9813198
2023-01-04 23:27:06,66.43844,26.89013,138.2726,0.9825447
2023-01-04 23:42:06,65.91285,26.83744,137.6297,0.9813453
2023-01-04 23:57:06,66.27218,26.82473,136.8616,0.9482287
2023-01-05 00:12:06,65.85386,26.83562,137.1804,0.9524338
2023-01-05 00:27:06,10.34011,28.41077,14.15037,0.2692696
2023-01-05 00:42:06,10.35084,28.47436,14.28442,0.297302
2023-01-05 00:57:06,37.77251,27.83849,74.36338,0.8583802
2023-01-05 01:12:06,43.65051,27.50965,92.59728,0.9161202
2023-01-05 01:27:06,38.52872,27.61684,87.87641,0.9115327
2023-01-05 01:42:06,36.19039,27.86574,77.79189,0.8930805
2023-01-05 01:57:06,66.66905,26.80656,139.6267,0.9638442
2023-01-05 02:12:06,68.76604,26.70663,141.6802,0.9661969
2023-01-05 02:27:06,69.43642,26.71027,143.3416,0.9674913
2023-01-05 02:42:06,67.16782,26.73752,139.1611,0.9623274
2023-01-05 02:57:06,66.94794,26.80656,139.1246,0.9633127
2023-01-05 03:12:06,68.18682,26.74115,141.0434,0.9540353
2023-01-05 03:27:06,67.63441,26.83926,139.8536,0.9592003
2023-01-05 03:42:06,68.40671,26.73207,140.5145,0.9580698
2023-01-05 03:57:06,68.3638,26.7466,139.9469,0.9475682
2023-01-05 04:12:06,67.06593,26.77385,139.4917,0.9452936
2023-01-05 04:27:06,67.39844,26.77749,139.5429,0.9507514
2023-01-05 04:42:06,68.39598,26.74479,140.0701,0.9484328
2023-01-05 04:57:06,67.39307,26.7575,137.0352,0.9420958
2023-01-05 05:12:06,67.44671,26.76841,140.0222,0.9446141
2023-01-05 05:27:06,66.65833,26.75024,138.4958,0.9482084
2023-01-05 05:42:06,66.58861,26.79929,138.3052,0.9409314
2023-01-05 05:57:06,67.03911,26.78839,137.2803,0.9388431
2023-01-05 06:12:06,66.43307,26.75024,139.5243,0.9810467
2023-01-05 06:27:06,68.18146,26.73934,140.5689,0.9851933
2023-01-05 06:42:06,65.90212,26.82836,137.8587,0.9759507
2023-01-05 06:57:06,68.15464,26.75387,139.1319,0.9773803
2023-01-05 07:12:06,66.50816,26.76659,138.3515,0.9765482
2023-01-05 07:27:06,65.61788,26.83926,138.3369,0.9799773
2023-01-05 07:42:06,67.00156,26.7793,139.3015,0.9772112
2023-01-05 07:57:06,66.32045,26.81382,136.665,0.9676193
2023-01-05 08:12:06,66.73878,26.79929,137.8815,0.949004
2023-01-05 08:27:06,66.39017,26.81019,138.3673,0.9474393
2023-01-05 08:42:06,65.30682,26.83562,136.325,0.9581115
2023-01-05 08:57:06,67.63441,26.77204,140.627,0.9537468
2023-01-05 09:12:06,65.40336,26.84471,136.9892,0.9483207
2023-01-05 09:27:06,66.75486,26.80293,138.7374,0.9501273
2023-01-05 09:42:06,64.57207,26.87196,136.7138,0.9461122
2023-01-05 09:57:06,10.34548,28.41622,13.84847,0.2224787
2023-01-05 10:12:06,10.36693,28.46709,14.15575,0.3091368
2023-01-05 10:27:06,30.3285,27.63137,72.50525,0.8694498
2023-01-05 10:42:06,47.05609,27.34251,103.9602,0.9188483
2023-01-05 10:57:06,32.68291,28.00563,67.90875,0.825613
2023-01-05 11:12:06,36.73207,27.81668,80.08427,0.8537694
2023-01-05 11:27:06,87.04358,26.03261,178.7434,0.9828357
2023-01-05 11:42:06,67.41989,26.77204,140.102,0.9790133
2023-01-05 11:57:06,67.40916,26.77567,139.4618,0.9724544
2023-01-05 12:12:06,67.69878,26.76841,140.0862,0.9779037
2023-01-05 12:27:06,68.96447,26.73752,140.5332,0.9775419
2023-01-05 12:42:06,68.63196,26.70663,139.7588,0.9812831
2023-01-05 12:57:06,68.65878,26.7248,141.1991,0.9820315
2023-01-05 13:12:06,68.67487,26.71572,140.7943,0.9787537
2023-01-05 13:27:06,69.15755,26.69573,142.9811,0.983444
2023-01-05 13:42:06,68.7124,26.72844,140.7661,0.981896
2023-01-05 13:57:06,68.13855,26.75569,139.84,0.9508612
2023-01-05 14:12:06,69.60268,26.68302,142.4339,0.9613956
2023-01-05 14:27:06,68.39062,26.74479,140.678,0.9636753
2023-01-05 14:42:06,66.49744,26.83926,139.1127,0.9577804
2023-01-05 14:57:06,67.6666,26.76295,139.2783,0.9659641
2023-01-05 15:12:06,67.74704,26.73752,139.3312,0.965673
2023-01-05 15:27:06,67.26436,26.77567,138.7006,0.9763337
2023-01-05 15:42:06,67.38235,26.77749,140.038,0.9753013
2023-01-05 15:57:06,67.9133,26.76659,139.9252,0.9783209
2023-01-05 16:12:06,67.78995,26.73207,140.2452,0.9808208
2023-01-05 16:27:06,65.6876,26.81564,137.511,0.979811
2023-01-05 16:42:06,67.38771,26.7793,138.3972,0.9762086
2023-01-05 16:57:06,65.77877,26.84653,136.9958,0.9735802
2023-01-05 17:12:06,66.21855,26.82109,137.4058,0.9716942
2023-01-05 17:27:06,68.09564,26.7466,140.9594,0.9744236
2023-01-05 17:42:06,66.32045,26.81201,136.9753,0.9735696
2023-01-05 17:57:06,67.59688,26.7793,140.5016,0.973157
2023-01-05 18:12:06,66.32581,26.81382,137.0926,0.97424
2023-01-05 18:27:06,67.93475,26.75932,140.4688,0.9781563
2023-01-05 18:42:06,66.21855,26.80111,137.1326,0.9741632
2023-01-05 18:57:06,66.13274,26.83017,136.8065,0.975666
2023-01-05 19:12:06,66.42235,26.81019,135.9054,0.9735936
2023-01-05 19:27:06,33.63754,27.96566,65.94359,0.9261594
2023-01-05 19:42:06,10.37229,28.45256,14.57943,0.4642628
2023-01-05 19:57:06,40.67397,27.65136,90.2158,0.958874
2023-01-05 20:12:06,31.29922,27.94386,63.62992,0.9317676
2023-01-05 20:27:06,34.50637,27.90207,73.78808,0.9459375
2023-01-05 20:42:06,32.79553,27.8185,72.03226,0.9378156
2023-01-05 20:57:06,61.99776,26.91738,135.9641,0.9756068
2023-01-05 21:12:06,67.36626,26.77022,139.7528,0.9759993
2023-01-05 21:27:06,68.64805,26.7248,140.7682,0.9785485
2023-01-05 21:42:06,67.1142,26.78112,140.007,0.9784425
2023-01-05 21:57:06,68.15464,26.75024,139.9412,0.9804617
2023-01-05 22:12:06,67.37698,26.77385,139.1874,0.9839625
2023-01-05 22:27:06,66.84604,26.85925,139.4697,0.9866511
2023-01-05 22:42:06,67.7095,26.75932,139.5965,0.9569172
2023-01-05 22:57:06,67.52715,26.75932,137.5677,0.9671801
2023-01-05 23:12:06,66.29363,26.81564,138.6073,0.9744209
2023-01-05 23:27:06,68.79285,26.6812,140.6859,0.9624479
2023-01-05 23:42:06,67.36626,26.77749,139.1593,0.9309086
2023-01-05 23:57:06,67.40916,26.81019,138.3959,0.9747837
2023-01-06 00:12:06,68.84648,26.71753,140.9578,0.9780741
2023-01-06 00:27:06,66.94257,26.72298,140.3412,0.9631815
2023-01-06 00:42:06,68.4657,26.72298,141.8854,0.9717873
2023-01-06 00:57:06,68.21363,26.72844,138.9784,0.9710492
2023-01-06 01:12:06,67.28045,26.76659,138.3877,0.9753045
2023-01-06 01:27:06,67.79531,26.7466,140.5819,0.9800676
2023-01-06 01:42:06,67.79531,26.77022,141.0295,0.9773182
2023-01-06 01:57:06,68.71777,26.7139,141.1454,0.9744589
2023-01-06 02:12:06,67.89185,26.75205,140.6229,0.9770128
2023-01-06 02:27:06,67.14101,26.78839,138.8292,0.9732281
2023-01-06 02:42:06,67.67196,26.7575,139.0211,0.9779956
2023-01-06 02:57:06,66.65296,26.79929,137.4065,0.9813782
2023-01-06 03:12:06,66.87285,26.7793,138.3103,0.9816026
2023-01-06 03:27:06,67.45744,26.7793,140.4895,0.9820215
2023-01-06 03:42:06,65.55888,26.83744,137.1702,0.9739987
2023-01-06 03:57:06,66.26146,26.81382,137.7106,0.9775972
2023-01-06 04:12:06,66.17028,26.81564,137.3972,0.9761713
2023-01-06 04:27:06,65.23174,26.84108,137.3553,0.9793424
2023-01-06 04:42:06,66.35263,26.80837,136.7826,0.9764038
2023-01-06 04:57:06,63.26883,26.90285,133.0781,0.975612
2023-01-06 05:12:06,10.30793,28.43076,14.40492,0.4441409
2023-01-06 05:27:06,10.30793,28.48344,14.49014,0.4434082
2023-01-06 05:42:06,36.21185,27.8512,77.96828,0.9410366
2023-01-06 05:57:06,30.5162,27.99291,64.52757,0.9231539
2023-01-06 06:12:06,52.83755,27.34796,114.7527,0.964548
2023-01-06 06:27:06,57.70727,26.90648,126.0464,0.9602098
2023-01-06 06:42:06,70.39643,26.64123,144.4491,0.9662728
2023-01-06 06:57:06,69.33989,26.68483,142.7748,0.9751827
2023-01-06 07:12:06,69.98883,26.65758,143.2576,0.9747397
2023-01-06 07:27:06,67.74704,26.6594,138.5816,0.9716946
2023-01-06 07:42:06,66.76022,26.79384,139.0236,0.9705531
2023-01-06 07:57:06,68.95911,26.71027,141.0285,0.9683192
2023-01-06 08:12:06,68.64805,26.71209,141.4603,0.9600835
2023-01-06 08:27:06,68.15464,26.73752,139.489,0.9555509
2023-01-06 08:42:06,68.04738,26.73389,139.3841,0.9529239
2023-01-06 08:57:06,67.39844,26.7575,138.2659,0.9481331
2023-01-06 09:12:06,68.95374,26.71209,142.1119,0.9545139
2023-01-06 09:27:06,66.81922,26.77385,139.221,0.9493799
2023-01-06 09:42:06,67.24827,26.74297,138.8997,0.946691
2023-01-06 09:57:06,66.20782,26.81564,138.8958,0.9547344
2023-01-06 10:12:06,68.05811,26.73389,140.1069,0.9440574
2023-01-06 10:27:06,66.22928,26.80837,138.4314,0.9452189
2023-01-06 10:42:06,66.87821,26.77749,138.6644,0.9435831
2023-01-06 10:57:06,68.12782,26.73934,138.3887,0.9465898
2023-01-06 11:12:06,66.05766,26.81564,138.1426,0.9433949
2023-01-06 11:27:06,66.28827,26.80111,138.207,0.9509569
2023-01-06 11:42:06,67.14637,26.77022,138.9599,0.9561511
2023-01-06 11:57:06,68.14928,26.7357,140.8558,0.9511021
2023-01-06 12:12:06,66.66905,26.78839,138.082,0.9584694
2023-01-06 12:27:06,67.01229,26.79384,138.4842,0.9629838
2023-01-06 12:42:06,65.21564,26.82836,137.3204,0.9609323
2023-01-06 12:57:06,66.24001,26.80837,137.522,0.9647573
2023-01-06 13:12:06,67.49497,26.75932,139.2671,0.9701074
2023-01-06 13:27:06,67.12492,26.77567,139.061,0.9726989
2023-01-06 13:42:06,66.49207,26.80293,137.9771,0.9779168
2023-01-06 13:57:06,66.63687,26.79747,137.677,0.9795992
2023-01-06 14:12:06,65.26392,26.85379,137.7903,0.9763997
2023-01-06 14:27:06,66.67978,26.80837,139.1494,0.9782653
2023-01-06 14:42:06,9.310394,28.43621,11.81021,0.3912225
2023-01-06 14:57:06,13.40246,28.50888,22.51667,0.6272177
2023-01-06 15:12:06,20.16,27.87482,40.06516,0.8236912
2023-01-06 15:27:06,50.04872,27.45151,108.039,0.9605947
2023-01-06 15:42:06,59.14995,27.03547,129.2876,0.9728126
2023-01-06 15:57:06,34.67263,27.89299,74.61029,0.9341825
2023-01-06 16:12:06,68.29408,26.65577,143.1721,0.9799845
2023-01-06 16:27:06,67.7524,26.76477,140.1148,0.9782545
2023-01-06 16:42:06,67.8543,26.75932,139.55,0.9751785
2023-01-06 16:57:06,68.19755,26.73752,140.1228,0.9635739
2023-01-06 17:12:06,66.51888,26.79021,138.9781,0.9653007
2023-01-06 17:27:06,69.37743,26.64668,141.9244,0.9619653
2023-01-06 17:42:06,69.40961,26.68483,141.551,0.9630241
2023-01-06 17:57:06,68.10637,26.73934,140.2871,0.9641241
2023-01-06 18:12:06,67.01229,26.77204,138.7195,0.9606914
2023-01-06 18:27:06,66.47062,26.81382,138.9304,0.9625165
2023-01-06 18:42:06,66.13811,26.81382,138.1107,0.9606906
2023-01-06 18:57:06,67.68805,26.73752,138.5074,0.9561127
2023-01-06 19:12:06,66.69051,26.78839,138.2238,0.9575042
2023-01-06 19:27:06,68.55688,26.73025,140.0438,0.9471068
2023-01-06 19:42:06,66.66905,26.78476,138.8082,0.9547654
2023-01-06 19:57:06,66.94794,26.77749,138.0888,0.9512633
2023-01-06 20:12:06,67.62369,26.76114,138.9098,0.9451151
2023-01-06 20:27:06,66.59397,26.78294,137.2519,0.9586482
2023-01-06 20:42:06,68.39598,26.7357,142.0862,0.9560575
2023-01-06 20:57:06,67.79531,26.75932,140.6831,0.9582953
2023-01-06 21:12:06,66.52425,26.80656,137.0052,0.9610183
2023-01-06 21:27:06,67.40916,26.75932,139.1379,0.9639161
2023-01-06 21:42:06,66.0362,26.79566,138.1751,0.9739798
2023-01-06 21:57:06,67.33945,26.75569,139.6146,0.9756416
2023-01-06 22:12:06,66.21319,26.81564,137.065,0.9762377
2023-01-06 22:27:06,67.20537,26.77385,139.6221,0.980121
2023-01-06 22:42:06,66.04156,26.82291,137.0643,0.9783381
2023-01-06 22:57:06,65.34436,26.84471,137.1067,0.9797844
2023-01-06 23:12:06,66.33118,26.80474,138.3047,0.966057
2023-01-06 23:27:06,66.69587,26.78476,137.8383,0.9700347
2023-01-06 23:42:06,65.46235,26.83381,136.9603,0.9703273
2023-01-06 23:57:06,65.36045,26.84653,137.2574,0.9713179
2023-01-07 00:12:06,10.33475,28.42712,14.07631,0.3378178
2023-01-07 00:27:06,10.30257,28.46527,14.25183,0.4888597
2023-01-07 00:42:06,52.1457,27.42971,111.0444,0.9763571
2023-01-07 00:57:06,57.9647,27.17355,122.4793,0.981553
2023-01-07 01:12:06,31.80335,27.96566,67.57777,0.9699403
2023-01-07 01:27:06,36.29765,27.8294,77.98434,0.8770299
2023-01-07 01:42:06,66.7924,26.84653,138.896,0.9463921
2023-01-07 01:57:06,69.44179,26.67393,142.4374,0.9563466
2023-01-07 02:12:06,69.21117,26.63941,140.9693,0.953045
2023-01-07 02:27:06,66.88358,26.78657,138.746,0.9527438
2023-01-07 02:42:06,67.62905,26.7466,138.6897,0.9568943
2023-01-07 02:57:06,68.66414,26.70482,141.3682,0.9634736
2023-01-07 03:12:06,68.6105,26.76114,140.2102,0.9616913
2023-01-07 03:27:06,66.97475,26.78112,139.696,0.9225217
2023-01-07 03:42:06,68.19218,26.71209,141.1116,0.9752139
2023-01-07 03:57:06,67.06056,26.80293,139.1991,0.969403
2023-01-07 04:12:06,67.33408,26.7575,140.3029,0.9735596
2023-01-07 04:27:06,67.21073,26.76841,137.8986,0.9715229
2023-01-07 04:42:06,66.24001,26.80111,137.9771,0.972778
2023-01-07 04:57:06,68.54615,26.71209,140.8032,0.9709478
2023-01-07 05:12:06,67.26972,26.76295,139.064,0.9715055
2023-01-07 05:27:06,67.77922,26.73934,139.6788,0.9669933
2023-01-07 05:42:06,67.31263,26.76114,138.9434,0.9691563
2023-01-07 05:57:06,67.59151,26.75569,138.785,0.9707023
2023-01-07 06:12:06,67.91866,26.73752,139.7333,0.9670511
2023-01-07 06:27:06,65.99866,26.80656,138.032,0.9623623
2023-01-07 06:42:06,66.84604,26.77567,137.5957,0.9610662
2023-01-07 06:57:06,67.22682,26.74115,137.5988,0.9747239
2023-01-07 07:12:06,67.29118,26.75932,140.3042,0.9744801
2023-01-07 07:27:06,65.91285,26.81382,137.1528,0.9739029
2023-01-07 07:42:06,66.36336,26.79566,137.5692,0.9712073
2023-01-07 07:57:06,66.77095,26.78112,138.2207,0.9761569
2023-01-07 08:12:06,66.0952,26.81019,135.8432,0.965688
2023-01-07 08:27:06,66.54034,26.80111,135.7004,0.9645436
2023-01-07 08:42:06,66.82458,26.7793,136.818,0.9670937
2023-01-07 08:57:06,66.55643,26.79566,137.139,0.9638076
2023-01-07 09:12:06,66.43307,26.80474,136.7263,0.9678239
2023-01-07 09:27:06,65.11911,26.83744,137.1626,0.9608293
2023-01-07 09:42:06,10.02369,28.35445,13.84334,0.2970796
2023-01-07 09:57:06,10.12559,28.46709,13.97919,0.3009363
2023-01-07 10:12:06,22.85765,28.43076,40.65585,0.6763968
2023-01-07 10:27:06,32.1466,28.02016,72.20731,0.8670944
2023-01-07 10:42:06,33.73944,27.92024,71.6482,0.8620865
2023-01-07 10:57:06,33.99687,27.82395,72.77036,0.8721381
2023-01-07 11:12:06,82.02905,26.05986,171.2988,0.9719571
2023-01-07 11:27:06,69.99419,26.66121,145.5816,0.9658409
2023-01-07 11:42:06,68.65341,26.70482,140.5221,0.9597057
2023-01-07 11:57:06,67.14101,26.75932,139.3124,0.9628461
2023-01-07 12:12:06,68.63732,26.72844,140.5681,0.9663535
2023-01-07 12:27:06,67.23754,26.7793,141.0659,0.9679422
2023-01-07 12:42:06,67.97229,26.72844,139.1058,0.9665015
2023-01-07 12:57:06,67.81676,26.76295,141.2232,0.9690109
2023-01-07 13:12:06,68.69632,26.68847,141.3373,0.9727165
2023-01-07 13:27:06,68.83575,26.71209,140.2133,0.9660853
2023-01-07 13:42:06,67.62905,26.7357,138.2407,0.9688283
2023-01-07 13:57:06,68.13855,26.73389,140.4199,0.9711725
2023-01-07 14:12:06,68.55688,26.7248,141.2236,0.9744611
2023-01-07 14:27:06,66.29363,26.80474,139.053,0.9725408
2023-01-07 14:42:06,68.26727,26.73389,141.0719,0.9688735
2023-01-07 14:57:06,68.67487,26.7248,140.1853,0.9673385
2023-01-07 15:12:06,67.17319,26.77567,140.5238,0.9644892
2023-01-07 15:27:06,67.16246,26.7793,138.0576,0.9612797
2023-01-07 15:42:06,67.94012,26.74479,139.3024,0.9604815
2023-01-07 15:57:06,65.53207,26.85198,137.1968,0.9619743
2023-01-07 16:12:06,65.43017,26.83562,136.914,0.9515726
2023-01-07 16:27:06,66.8514,26.80111,138.6764,0.9443613
2023-01-07 16:42:06,67.68269,26.7575,139.6235,0.9376721
2023-01-07 16:57:06,67.58615,26.75387,140.955,0.9194893
2023-01-07 17:12:06,66.63151,26.79747,136.778,0.9737615
2023-01-07 17:27:06,66.43844,26.80837,136.4854,0.9742922
2023-01-07 17:42:06,67.02838,26.77567,137.3366,0.9701433
2023-01-07 17:57:06,66.53497,26.80293,137.4424,0.9758139
2023-01-07 18:12:06,67.17319,26.76114,137.7199,0.9647235
2023-01-07 18:27:06,67.76849,26.76114,140.469,0.9733757
2023-01-07 18:42:06,65.22637,26.85743,136.8265,0.9699377
2023-01-07 18:57:06,67.16782,26.78112,140.4942,0.9766198
2023-01-07 19:12:06,43.18391,27.57142,90.61275,0.9450409
