t,I,P,TMod,Eta
2024-01-01 18:15:00,0.0,12.6389,0.0005,inf
2024-01-01 18:20:00,0.0,13.9028,0.0005,inf
2024-01-01 18:25:00,0.0,14.8958,0.0005,inf
2024-01-01 18:30:00,0.0,14.8958,0.0005,inf
2024-01-01 18:35:00,0.0,13.0453,0.0005,inf
2024-01-01 18:40:00,25.597,12.6389,4.068,12.344122358088837
2024-01-01 18:45:00,101.3944,13.1806,7.8106,3.249834310376115
2024-01-01 18:50:00,168.2046,14.8571,11.4046,2.208188717787742
2024-01-01 18:55:00,221.9049,14.8958,14.4966,1.6781738483467468
2024-01-01 19:00:00,224.5002,13.6319,15.3852,1.5180276008662799
2024-01-01 19:05:00,194.6024,12.6389,14.6926,1.6236824417376148
2024-01-01 19:10:00,137.1946,12.9547,12.6214,2.3606432031581415
2024-01-01 19:15:00,60.893,14.8056,9.3984,6.078531194061715
2024-01-01 19:20:00,2.1949,14.625,0.0005,166.57934302246116
2024-01-01 19:25:00,0.0,14.0833,0.0005,inf
2024-01-01 19:30:00,0.0,12.5017,0.0005,inf
2024-01-01 19:35:00,0.0,12.5486,0.0005,inf
2024-01-01 19:40:00,0.0,13.9931,0.0005,inf
2024-01-01 19:45:00,0.0,14.7153,0.0005,inf
2024-01-01 19:50:00,0.0,14.7666,0.0005,inf
2024-01-01 19:55:00,0.0,13.3611,0.0005,inf
2024-01-01 20:00:00,0.0,12.6389,0.0005,inf
2024-01-01 20:05:00,0.0,12.9097,0.0005,inf
2024-01-01 20:10:00,0.0,14.7666,0.0005,inf
2024-01-01 20:15:00,0.0,14.8958,0.0005,inf
2024-01-01 20:20:00,0.0,13.9028,0.0005,inf
2024-01-01 20:25:00,0.0,12.6389,0.0005,inf
2024-01-01 20:30:00,0.0,12.6829,0.0005,inf
2024-01-01 20:35:00,0.0,14.8958,0.0005,inf
2024-01-01 20:40:00,54.7977,14.8056,2.6409,6.754663060675905
2024-01-01 20:45:00,173.0986,14.1324,8.915,2.041091031354384
