t,Q,Bar,P,CosPhi
2024-01-31 16:15:00.007,0.0,1.28334,-0.4528,-0.5011
2024-01-31 16:30:00.000,0.0,1.278403,-0.464,-0.4885
2024-01-31 16:45:00.007,0.0,1.28334,-0.4528,-0.5002
2024-01-31 17:00:00.013,0.360657,1.28334,-0.4608,-0.506
2024-01-31 17:15:00.013,0.0,1.280291,-0.4544,-0.4867
2024-01-31 17:30:00.000,0.0,1.26853,-0.4384,-0.4767
2024-01-31 17:45:00.003,0.541138,1.258657,-0.4352,-0.481
2024-01-31 18:00:00.007,0.180237,1.258657,-0.4256,-0.4739
2024-01-31 18:15:00.017,0.541138,1.251107,-0.4224,-0.4866
2024-01-31 18:30:00.000,0.360657,1.274628,-0.704,-0.6776
2024-01-31 18:45:00.013,0.0,1.288276,-0.688,-0.6701
2024-01-31 19:00:00.017,0.180237,1.303231,-0.688,-0.6691
2024-01-31 19:15:00.007,0.0,1.303231,-0.6992,-0.6799
2024-01-31 19:30:00.007,0.0,1.313104,-0.6816,-0.6535
2024-01-31 19:45:00.000,0.541138,1.303521,-0.6896,-0.6783
2024-01-31 20:00:00.010,0.0,1.308022,-0.6864,-0.6778
2024-01-31 20:15:00.000,0.360657,1.308748,-0.6928,-0.6769
2024-01-31 20:30:00.017,0.180237,1.313104,-0.712,-0.6853
2024-01-31 20:45:00.000,0.0,1.313104,-0.7072,-0.6865
2024-01-31 21:00:00.017,0.360657,1.313104,-0.712,-0.6796
2024-01-31 21:15:00.007,0.0,1.313249,-0.7136,-0.6636
2024-01-31 21:30:00.010,0.180237,1.313104,-0.6928,-0.6727
2024-01-31 21:45:00.003,0.0,1.313104,-0.6992,-0.6666
2024-01-31 22:00:00.017,0.180237,1.322977,-0.6784,-0.6596
2024-01-31 22:15:00.000,0.0,1.322686,-0.6848,-0.6803
2024-01-31 22:30:00.003,0.0,1.322977,-0.6816,-0.6503
2024-01-31 22:45:00.003,0.541138,1.313104,-0.6912,-0.6525
2024-01-31 23:00:00.003,0.0,1.31804,-0.6752,-0.6632
2024-01-31 23:15:00.013,0.0,1.315572,-0.6688,-0.6663
2024-01-31 23:30:00.007,0.360657,1.320508,-0.6848,-0.6557
2024-01-31 23:45:00.007,0.0,1.322977,-0.6704,-0.6494
2024-02-01 00:00:00.003,0.541138,1.323267,-0.4208,-0.4439
2024-02-01 00:15:00.003,0.0,1.322977,-0.3952,-0.4378
2024-02-01 00:30:00.003,0.0,1.326026,-0.376,-0.4576
2024-02-01 00:45:00.013,0.360657,1.327768,-0.4064,-0.4595
2024-02-01 01:00:00.017,0.0,1.327913,-0.4016,-0.4511
2024-02-01 01:15:00.003,0.180237,1.327913,-0.4128,-0.4645
2024-02-01 01:30:00.003,0.541138,1.322977,-0.4048,-0.4317
2024-02-01 01:45:00.007,0.0,1.327913,-0.4016,-0.4517
2024-02-01 02:00:00.010,0.0,1.327913,-0.384,-0.4442
2024-02-01 02:15:00.000,0.0,1.327913,-0.3936,-0.427
2024-02-01 02:30:00.010,0.0,1.332559,-0.3888,-0.4307
2024-02-01 02:45:00.000,0.0,1.33285,-0.3888,-0.45
2024-02-01 03:00:00.007,0.0,1.33314,-0.3472,-0.4116
2024-02-01 03:15:00.000,0.0,1.33285,-0.384,-0.4388
2024-02-01 03:30:00.003,0.0,1.33285,-0.3984,-0.4479
2024-02-01 03:45:00.017,0.0,1.336625,-0.384,-0.4359
2024-02-01 04:00:00.003,0.0,1.337931,-0.3872,-0.4117
2024-02-01 04:15:00.003,0.0,1.327913,-0.3888,-0.4625
2024-02-01 04:30:00.013,0.0,1.342868,-0.4128,-0.427
2024-02-01 04:45:00.000,0.0,1.342868,-0.3888,-0.4232
2024-02-01 05:00:00.013,0.0,1.3404,-0.3936,-0.4429
2024-02-01 05:15:00.007,0.0,1.342868,-0.3952,-0.4336
2024-02-01 05:30:00.007,0.0,1.347514,-0.4208,-0.4191
2024-02-01 05:45:00.013,0.0,1.347514,-0.384,-0.4447
2024-02-01 06:00:00.010,0.0,1.342868,-0.376,-0.4306
2024-02-01 06:15:00.017,0.0,1.357677,-0.4064,-0.4473
2024-02-01 06:30:00.013,0.0,1.34882,-0.3712,-0.4272
2024-02-01 06:45:00.013,0.0,1.352741,-0.3856,-0.4564
2024-02-01 07:00:00.010,0.0,1.352741,-0.3936,-0.4505
2024-02-01 07:15:00.010,0.0,1.35216,-0.664,-0.6463
2024-02-01 07:30:00.000,0.0,1.352741,-0.6608,-0.6465
2024-02-01 07:45:00.017,0.0,1.352741,-0.6912,-0.6653
2024-02-01 08:00:00.007,0.0,1.357677,-0.6448,-0.6508
2024-02-01 08:15:00.017,0.0,1.347804,-0.6496,-0.652
2024-02-01 08:30:00.003,0.0,1.347804,-0.6544,-0.6688
2024-02-01 08:45:00.010,0.0,1.347804,-0.656,-0.6589
2024-02-01 09:00:00.013,0.0,1.347949,-0.688,-0.6759
2024-02-01 09:15:00.010,0.0,1.347804,-0.6624,-0.6604
2024-02-01 09:30:00.003,0.0,1.352741,-0.6768,-0.6544
2024-02-01 09:45:00.017,0.0,1.347804,-0.6736,-0.6672
2024-02-01 10:00:00.010,0.0,1.347804,-0.6624,-0.6669
2024-02-01 10:15:00.000,0.0,1.342868,-0.6784,-0.6576
2024-02-01 10:30:00.003,0.360657,1.357677,-0.6688,-0.6623
2024-02-01 10:45:00.010,0.0,1.347659,-0.6672,-0.6593
2024-02-01 11:00:00.007,0.0,1.350272,-0.696,-0.6666
2024-02-01 11:15:00.007,0.0,1.346643,-0.6752,-0.6567
2024-02-01 11:30:00.000,0.0,1.342868,-0.6544,-0.6296
2024-02-01 11:45:00.000,0.180237,1.342868,-0.6576,-0.6439
2024-02-01 12:00:00.007,0.180237,1.347804,-0.3968,-0.4296
2024-02-01 12:15:00.000,0.180237,1.35216,-0.384,-0.4234
2024-02-01 12:30:00.007,0.541138,1.347804,-0.3744,-0.4322
2024-02-01 12:45:00.007,0.360657,1.352741,-0.3712,-0.4243
2024-02-01 13:00:00.010,0.541138,1.352741,-0.3888,-0.4268
2024-02-01 13:15:00.007,1.082397,1.352741,-0.3952,-0.433
2024-02-01 13:30:00.013,0.541138,1.352305,-0.4016,-0.4301
2024-02-01 13:45:00.007,0.541138,1.352741,-0.3696,-0.4345
2024-02-01 14:00:00.013,0.541138,1.352595,-0.384,-0.4208
2024-02-01 14:15:00.003,0.901978,1.352741,-0.4192,-0.4302
2024-02-01 14:30:00.013,0.360657,1.352741,-0.4112,-0.4476
2024-02-01 14:45:00.003,0.360657,1.357677,-0.4096,-0.452
2024-02-01 15:00:00.017,0.0,1.352741,-0.4176,-0.4686
2024-02-01 15:15:00.000,0.180237,1.357677,-0.384,-0.4323
2024-02-01 15:30:00.017,0.360657,1.352741,-0.3968,-0.4473
2024-02-01 15:45:00.010,0.721558,1.352741,-0.3824,-0.4405
2024-02-01 16:00:00.003,0.541138,1.357677,-0.4064,-0.4463
2024-02-01 16:15:00.010,0.0,1.352741,-0.3824,-0.4459
2024-02-01 16:30:00.013,1.082397,1.352741,-0.3696,-0.4375
2024-02-01 16:45:00.017,0.0,1.352741,-0.3904,-0.4639
2024-02-01 17:00:00.003,0.721558,1.352886,-0.3872,-0.4565
2024-02-01 17:15:00.000,0.360657,1.357532,-0.3936,-0.4492
2024-02-01 17:30:00.010,0.721558,1.352741,-0.4096,-0.4654
2024-02-01 17:45:00.013,0.901978,1.357677,-0.4288,-0.4622
2024-02-01 18:00:00.017,0.360657,1.357677,-0.4048,-0.4427
2024-02-01 18:15:00.003,0.541138,1.357677,-0.3936,-0.4364
2024-02-01 18:30:00.010,0.360657,1.357677,-0.4304,-0.4564
2024-02-01 18:45:00.007,1.082397,1.357822,-0.408,-0.4397
2024-02-01 19:00:00.000,0.541138,1.357677,-0.408,-0.442
2024-02-01 19:15:00.003,0.901978,1.357677,-0.4048,-0.4463
2024-02-01 19:30:00.013,0.180237,1.357677,-0.3904,-0.4456
2024-02-01 19:45:00.000,0.360657,1.360145,-0.3936,-0.4268
2024-02-01 20:00:00.013,0.721558,1.357822,-0.3888,-0.4183
2024-02-01 20:15:00.003,0.180237,1.361742,-0.3856,-0.4256
2024-02-01 20:30:00.003,0.360657,1.362323,-0.3696,-0.4315
2024-02-01 20:45:00.007,0.0,1.366969,-0.3952,-0.4307
2024-02-01 21:00:00.013,0.0,1.362614,-0.3696,-0.4178
2024-02-01 21:15:00.007,0.360657,1.362614,-0.392,-0.4041
2024-02-01 21:30:00.013,0.541138,1.364501,-0.3872,-0.4396
2024-02-01 21:45:00.017,0.360657,1.357677,-0.376,-0.4318
2024-02-01 22:00:00.013,0.901978,1.362614,-0.3872,-0.4397
2024-02-01 22:15:00.003,0.0,1.36726,-0.3952,-0.4429
2024-02-01 22:30:00.010,0.360657,1.36755,-0.3808,-0.4266
2024-02-01 22:45:00.013,0.721558,1.36755,-0.3888,-0.4203
2024-02-01 23:00:00.013,0.541138,1.36755,-0.4048,-0.4212
2024-02-01 23:15:00.010,0.721558,1.36755,-0.3824,-0.4249
2024-02-01 23:30:00.017,0.180237,1.36755,-0.4032,-0.4403
2024-02-01 23:45:00.007,0.180237,1.36755,-0.3872,-0.4543
2024-02-02 00:00:00.010,0.541138,1.36755,-0.6768,-0.6605
2024-02-02 00:15:00.003,0.0,1.36755,-0.7024,-0.6612
2024-02-02 00:30:00.017,0.360657,1.36755,-0.6752,-0.6712
2024-02-02 00:45:00.007,0.180237,1.372632,-0.6816,-0.6677
2024-02-02 01:00:00.007,0.180237,1.36755,-0.688,-0.6616
2024-02-02 01:15:00.017,0.360657,1.372632,-0.672,-0.656
2024-02-02 01:30:00.007,0.360657,1.372632,-0.68,-0.669
2024-02-02 01:45:00.017,0.180237,1.372632,-0.6624,-0.6598
2024-02-02 02:00:00.003,0.180237,1.36755,-0.672,-0.6497
2024-02-02 02:15:00.013,0.0,1.372632,-0.6592,-0.6598
2024-02-02 02:30:00.003,0.180237,1.377568,-0.6656,-0.6461
2024-02-02 02:45:00.017,0.541138,1.372632,-0.6672,-0.6453
2024-02-02 03:00:00.010,0.0,1.377568,-0.6672,-0.649
2024-02-02 03:15:00.013,0.0,1.381924,-0.6528,-0.6494
2024-02-02 03:30:00.010,0.180237,1.377568,-0.6624,-0.6527
2024-02-02 03:45:00.017,0.0,1.372632,-0.656,-0.6522
2024-02-02 04:00:00.010,0.180237,1.377568,-0.6624,-0.6516
2024-02-02 04:15:00.007,0.180237,1.377568,-0.6512,-0.6466
2024-02-02 04:30:00.013,0.0,1.377568,-0.6656,-0.6509
2024-02-02 04:45:00.010,0.180237,1.377568,-0.6496,-0.6508
2024-02-02 05:00:00.013,0.0,1.377568,-0.6448,-0.6566
2024-02-02 05:15:00.013,0.0,1.382069,-0.6512,-0.6587
2024-02-02 05:30:00.010,0.0,1.387441,-0.6352,-0.6499
2024-02-02 05:45:00.003,0.0,1.380617,-0.6544,-0.6578
2024-02-02 06:00:00.007,0.0,1.382505,-0.6576,-0.6482
2024-02-02 06:15:00.010,0.0,1.382505,-0.6544,-0.6507
2024-02-02 06:30:00.017,0.0,1.382505,-0.6592,-0.6389
2024-02-02 06:45:00.007,0.0,1.384683,-0.6368,-0.6629
2024-02-02 07:00:00.017,0.541138,1.387441,-0.6544,-0.657
2024-02-02 07:15:00.003,0.0,1.392378,-0.6592,-0.6578
2024-02-02 07:30:00.000,0.180237,1.385554,-0.6528,-0.6548
2024-02-02 07:45:00.003,0.0,1.391361,-0.6496,-0.6687
2024-02-02 08:00:00.007,0.0,1.372632,-0.656,-0.6518
2024-02-02 08:15:00.010,0.0,1.381924,-0.688,-0.6683
2024-02-02 08:30:00.013,0.0,1.392378,-0.6944,-0.663
2024-02-02 08:45:00.000,0.0,1.382505,-0.672,-0.6602
2024-02-02 09:00:00.017,0.0,1.382505,-0.4112,-0.4712
2024-02-02 09:15:00.003,0.0,1.377568,-0.384,-0.4588
2024-02-02 09:30:00.017,0.0,1.372632,-0.4112,-0.4451
2024-02-02 09:45:00.007,0.0,1.36755,-0.4128,-0.4606
2024-02-02 10:00:00.017,0.180237,1.362614,-0.4096,-0.4581
2024-02-02 10:15:00.013,0.360657,1.357967,-0.4,-0.458
2024-02-02 10:30:00.000,0.541138,1.357677,-0.4032,-0.4564
2024-02-02 10:45:00.007,0.0,1.357677,-0.8128,-0.5599
2024-02-02 11:00:00.000,0.0,1.352741,-0.9072,-0.6122
2024-02-02 11:15:00.000,0.721558,1.347804,-0.8896,-0.6116
2024-02-02 11:30:00.013,0.180237,1.337931,-0.8896,-0.6174
2024-02-02 11:45:00.017,0.360657,1.327913,-0.5168,-0.5466
2024-02-02 12:00:00.017,0.721558,1.31804,-0.5136,-0.5342
2024-02-02 12:15:00.013,0.0,1.31804,-0.488,-0.5261
2024-02-02 12:30:00.017,0.0,1.33285,-0.52,-0.5294
2024-02-02 12:45:00.017,0.360657,1.342868,-0.512,-0.5406
2024-02-02 13:00:00.003,0.180237,1.342868,-0.5152,-0.5374
2024-02-02 13:15:00.000,0.180237,1.347804,-0.4944,-0.524
2024-02-02 13:30:00.003,0.180237,1.347804,-0.4976,-0.5279
2024-02-02 13:45:00.003,0.541138,1.347804,-0.504,-0.544
2024-02-02 14:00:00.013,0.180237,1.347804,-0.5056,-0.5328
2024-02-02 14:15:00.010,0.721558,1.338076,-0.5056,-0.547
2024-02-02 14:30:00.013,0.360657,1.337931,-0.5056,-0.5438
2024-02-02 14:45:00.017,0.360657,1.342868,-0.52,-0.5559
2024-02-02 15:00:00.017,1.082397,1.342868,-0.5216,-0.541
2024-02-02 15:15:00.013,0.541138,1.337931,-0.5232,-0.5502
2024-02-02 15:30:00.010,0.721558,1.338222,-0.5216,-0.5381
2024-02-02 15:45:00.003,0.180237,1.33285,-0.5184,-0.5305
2024-02-02 16:00:00.010,0.360657,1.337931,-0.52,-0.5398
2024-02-02 16:15:00.003,0.360657,1.33285,-0.512,-0.534
2024-02-02 16:30:00.003,0.541138,1.327913,-0.512,-0.5382
2024-02-02 16:45:00.017,1.082397,1.337931,-0.496,-0.5356
2024-02-02 17:00:00.013,0.721558,1.337931,-0.4976,-0.5348
2024-02-02 17:15:00.010,0.180237,1.337931,-0.5024,-0.5285
2024-02-02 17:30:00.017,0.901978,1.345336,-0.5024,-0.5373
2024-02-02 17:45:00.007,0.901978,1.347804,-0.4976,-0.526
2024-02-02 18:00:00.007,0.0,1.352741,-0.5216,-0.5402
2024-02-02 18:15:00.007,0.360657,1.352741,-0.4848,-0.5301
2024-02-02 18:30:00.010,0.180237,1.358839,-0.5072,-0.5395
2024-02-02 18:45:00.000,0.360657,1.362904,-0.5024,-0.5287
2024-02-02 19:00:00.013,0.541138,1.362614,-0.5104,-0.5295
2024-02-02 19:15:00.000,0.180237,1.372632,-0.52,-0.5344
2024-02-02 19:30:00.003,1.082397,1.377568,-0.4976,-0.5187
2024-02-02 19:45:00.007,0.180237,1.377859,-0.5056,-0.5174
2024-02-02 20:00:00.013,0.901978,1.387441,-0.5072,-0.532
2024-02-02 20:15:00.003,0.180237,1.387441,-0.4896,-0.5437
2024-02-02 20:30:00.013,0.180237,1.387441,-0.5184,-0.5357
2024-02-02 20:45:00.003,0.541138,1.389909,-0.5072,-0.5449
2024-02-02 21:00:00.007,0.180237,1.397314,-0.4992,-0.5368
2024-02-02 21:15:00.010,0.0,1.397314,-0.496,-0.5429
2024-02-02 21:30:00.000,1.082397,1.397314,-0.5008,-0.5299
2024-02-02 21:45:00.007,0.180237,1.402251,-0.5056,-0.5275
2024-02-02 22:00:00.013,0.541138,1.406316,-0.4928,-0.528
2024-02-02 22:15:00.013,0.721558,1.402251,-0.5264,-0.553
2024-02-02 22:30:00.007,0.541138,1.411833,-0.5056,-0.5347
2024-02-02 22:45:00.003,0.0,1.407187,-0.8272,-0.7316
2024-02-02 23:00:00.003,0.0,1.402251,-0.8176,-0.7397
2024-02-02 23:15:00.007,0.0,1.403412,-0.8128,-0.7335
2024-02-02 23:30:00.000,0.0,1.397314,-0.8048,-0.7411
2024-02-02 23:45:00.003,0.180237,1.407187,-0.7984,-0.7409
2024-02-03 00:00:00.003,0.541138,1.410962,-0.7936,-0.7261
2024-02-03 00:15:00.013,0.0,1.412269,-0.7744,-0.7293
2024-02-03 00:30:00.017,0.0,1.412269,-0.7872,-0.7191
2024-02-03 00:45:00.003,0.180237,1.412269,-0.792,-0.7333
2024-02-03 01:00:00.007,0.180237,1.412269,-0.784,-0.7259
2024-02-03 01:15:00.017,0.360657,1.407187,-0.7872,-0.7352
2024-02-03 01:30:00.017,0.0,1.412269,-0.7936,-0.7233
2024-02-03 01:45:00.003,0.0,1.407187,-0.7904,-0.7284
2024-02-03 02:00:00.000,0.180237,1.415899,-0.7808,-0.7425
2024-02-03 02:15:00.003,0.180237,1.412269,-0.768,-0.7347
2024-02-03 02:30:00.007,0.360657,1.412269,-0.7856,-0.7431
2024-02-03 02:45:00.010,0.180237,1.41706,-0.7872,-0.7453
2024-02-03 03:00:00.010,0.0,1.412269,-0.7728,-0.7185
2024-02-03 03:15:00.003,0.180237,1.414156,-0.776,-0.734
2024-02-03 03:30:00.017,0.0,1.417205,-0.7808,-0.7321
2024-02-03 03:45:00.000,0.0,1.417641,-0.7696,-0.7309
2024-02-03 04:00:00.010,0.0,1.421851,-0.7792,-0.7402
2024-02-03 04:15:00.010,0.0,1.417205,-0.7744,-0.7295
2024-02-03 04:30:00.007,0.0,1.417205,-0.7696,-0.7341
2024-02-03 04:45:00.017,0.360657,1.417205,-0.7856,-0.7227
2024-02-03 05:00:00.017,0.0,1.417786,-0.7856,-0.7333
2024-02-03 05:15:00.017,0.180237,1.422142,-0.5056,-0.5585
2024-02-03 05:30:00.003,0.180237,1.42461,-0.4976,-0.5349
2024-02-03 05:45:00.013,0.0,1.422142,-0.5008,-0.527
2024-02-03 06:00:00.017,0.0,1.427078,-0.5008,-0.5653
2024-02-03 06:15:00.000,0.0,1.427078,-0.5104,-0.5405
2024-02-03 06:30:00.013,0.0,1.432015,-0.488,-0.5329
2024-02-03 06:45:00.010,0.0,1.432015,-0.5184,-0.5493
2024-02-03 07:00:00.003,0.0,1.427369,-0.5024,-0.5356
2024-02-03 07:15:00.003,0.0,1.065699,-0.4896,-0.5324
2024-02-03 07:30:00.003,0.0,0.916733,-0.5264,-0.5342
2024-02-03 07:45:00.003,0.0,0.777931,-0.4928,-0.539
2024-02-03 08:00:00.013,0.0,0.678766,-0.496,-0.5276
2024-02-03 08:15:00.007,0.0,0.649147,-0.4976,-0.5294
2024-02-03 08:30:00.003,0.0,0.629256,-0.5056,-0.5389
2024-02-03 08:45:00.013,0.0,0.619383,-0.5024,-0.5417
2024-02-03 09:00:00.003,0.0,0.614447,-0.472,-0.5378
2024-02-03 09:15:00.007,0.0,0.614447,-0.4816,-0.5231
2024-02-03 09:30:00.017,0.0,0.62432,-0.4848,-0.523
2024-02-03 09:45:00.010,0.0,0.629256,-0.5008,-0.5268
2024-02-03 10:00:00.017,0.0,0.629256,-0.4704,-0.5259
2024-02-03 10:15:00.017,0.901978,0.629256,-0.488,-0.5252
2024-02-03 10:30:00.000,0.0,0.629256,-0.4992,-0.5264
2024-02-03 10:45:00.017,0.0,0.634193,-0.5232,-0.5351
2024-02-03 11:00:00.017,0.180237,0.644066,-0.4768,-0.5334
2024-02-03 11:15:00.007,0.360657,0.639129,-0.4768,-0.531
2024-02-03 11:30:00.017,0.180237,0.644066,-0.5136,-0.5268
2024-02-03 11:45:00.017,0.721558,0.649147,-0.5056,-0.5294
2024-02-03 12:00:00.000,0.541138,0.651615,-0.5008,-0.5214
2024-02-03 12:15:00.003,0.901978,0.649147,-0.4864,-0.5396
2024-02-03 12:30:00.003,0.541138,0.659165,-0.488,-0.5138
2024-02-03 12:45:00.010,0.360657,0.668893,-0.4896,-0.5167
2024-02-03 13:00:00.003,0.721558,0.67383,-0.4944,-0.5221
2024-02-03 13:15:00.003,0.180237,0.678766,-0.5024,-0.5031
2024-02-03 13:30:00.000,0.721558,0.688784,-0.5008,-0.4984
2024-02-03 13:45:00.010,0.360657,0.698657,-0.4864,-0.5046
2024-02-03 14:00:00.013,0.541138,0.704029,-0.5088,-0.5349
2024-02-03 14:15:00.013,0.0,0.718403,-0.4928,-0.5433
2024-02-03 14:30:00.013,0.541138,0.718403,-0.5136,-0.527
2024-02-03 14:45:00.007,1.082397,0.718403,-0.488,-0.5258
2024-02-03 15:00:00.000,0.901978,0.718403,-0.504,-0.5337
2024-02-03 15:15:00.007,0.541138,0.728421,-0.5088,-0.5312
2024-02-03 15:30:00.000,0.721558,0.713467,-0.4896,-0.5346
2024-02-03 15:45:00.000,0.721558,0.72334,-0.512,-0.5392
2024-02-03 16:00:00.010,0.541138,0.728421,-0.4768,-0.5465
2024-02-03 16:15:00.007,0.901978,0.72363,-0.496,-0.5177
2024-02-03 16:30:00.007,0.541138,0.717532,-0.4784,-0.5553
2024-02-03 16:45:00.013,1.082397,0.72334,-0.4992,-0.5303
2024-02-03 17:00:00.013,0.901978,0.713467,-0.4912,-0.5354
2024-02-03 17:15:00.010,0.541138,0.718403,-0.4912,-0.5191
2024-02-03 17:30:00.000,0.541138,0.717242,-0.4992,-0.5408
2024-02-03 17:45:00.010,0.901978,0.70853,-0.4976,-0.5325
2024-02-03 18:00:00.007,0.360657,0.718403,-0.4784,-0.5226
2024-02-03 18:15:00.010,0.721558,0.718258,-0.4912,-0.5444
2024-02-03 18:30:00.000,0.360657,0.708821,-0.4832,-0.5214
2024-02-03 18:45:00.007,0.541138,0.713467,-0.4848,-0.5485
2024-02-03 19:00:00.000,0.901978,0.703594,-0.4912,-0.5375
2024-02-03 19:15:00.007,0.360657,0.693721,-0.5136,-0.5265
2024-02-03 19:30:00.017,0.541138,0.683703,-0.5184,-0.5398
2024-02-03 19:45:00.007,0.541138,0.678766,-0.496,-0.5128
2024-02-03 20:00:00.007,0.360657,0.666425,-0.4848,-0.5349
2024-02-03 20:15:00.007,0.360657,0.663957,-0.5072,-0.5456
2024-02-03 20:30:00.003,0.901978,0.659456,-0.488,-0.5366
2024-02-03 20:45:00.000,0.721558,0.656987,-0.5088,-0.5132
2024-02-03 21:00:00.017,0.541138,0.65902,-0.4928,-0.5399
2024-02-03 21:15:00.000,0.541138,0.649147,-0.4768,-0.5178
2024-02-03 21:30:00.003,0.901978,0.654084,-0.5072,-0.5422
2024-02-03 21:45:00.007,0.901978,0.649147,-0.496,-0.5299
2024-02-03 22:00:00.007,0.721558,0.640291,-0.5136,-0.5328
2024-02-03 22:15:00.007,0.901978,0.644646,-0.4944,-0.5127
2024-02-03 22:30:00.010,0.360657,0.644066,-0.4992,-0.5372
2024-02-03 22:45:00.013,0.360657,0.644066,-0.5008,-0.5333
2024-02-03 23:00:00.017,0.541138,0.649147,-0.4976,-0.5271
2024-02-03 23:15:00.010,0.721558,0.644066,-0.504,-0.5214
2024-02-03 23:30:00.013,0.901978,0.643049,-0.4928,-0.5425
2024-02-03 23:45:00.007,0.0,0.641742,-0.512,-0.5399
2024-02-04 00:00:00.013,0.541138,0.639129,-0.5104,-0.5417
2024-02-04 00:15:00.003,0.0,0.649147,-0.488,-0.5209
2024-02-04 00:30:00.013,1.082397,0.634483,-0.4848,-0.5254
2024-02-04 00:45:00.003,0.360657,0.644066,-0.4944,-0.5209
2024-02-04 01:00:00.010,0.721558,0.642904,-0.5104,-0.5213
2024-02-04 01:15:00.007,0.541138,0.649147,-0.488,-0.5275
2024-02-04 01:30:00.013,0.541138,0.645953,-0.512,-0.5195
2024-02-04 01:45:00.013,0.721558,0.644066,-0.5104,-0.5306
2024-02-04 02:00:00.013,0.0,0.644066,-0.4896,-0.5371
2024-02-04 02:15:00.000,0.0,0.644066,-0.5008,-0.5254
2024-02-04 02:30:00.003,0.901978,0.644066,-0.5024,-0.5302
2024-02-04 02:45:00.000,0.721558,0.639129,-0.5104,-0.5319
2024-02-04 03:00:00.013,0.180237,0.644066,-0.4992,-0.5394
2024-02-04 03:15:00.007,0.541138,0.644066,-0.4912,-0.542
2024-02-04 03:30:00.017,0.0,0.648857,-0.5248,-0.5277
2024-02-04 03:45:00.007,0.541138,0.649147,-0.4864,-0.5043
2024-02-04 04:00:00.007,0.0,0.644646,-0.4864,-0.5281
2024-02-04 04:15:00.017,0.180237,0.651615,-0.52,-0.5205
2024-02-04 04:30:00.010,0.360657,0.649147,-0.496,-0.5085
2024-02-04 04:45:00.000,0.0,0.639129,-0.4928,-0.5182
2024-02-04 05:00:00.010,0.180237,0.654084,-0.5056,-0.5374
2024-02-04 05:15:00.010,0.360657,0.644066,-0.5024,-0.5216
2024-02-04 05:30:00.013,0.360657,0.649147,-0.4944,-0.5264
2024-02-04 05:45:00.007,0.180237,0.639129,-0.4816,-0.5303
2024-02-04 06:00:00.013,0.0,0.649147,-0.4928,-0.5267
2024-02-04 06:15:00.000,0.180237,0.654084,-0.512,-0.5312
2024-02-04 06:30:00.013,0.0,0.64726,-0.4864,-0.5383
2024-02-04 06:45:00.003,0.0,0.646534,-0.4944,-0.5266
2024-02-04 07:00:00.013,0.0,0.654084,-0.5088,-0.536
2024-02-04 07:15:00.010,0.180237,0.649147,-0.5008,-0.5446
2024-02-04 07:30:00.007,0.0,0.649147,-0.5056,-0.5359
2024-02-04 07:45:00.003,0.360657,0.654084,-0.7936,-0.7231
2024-02-04 08:00:00.003,0.180237,0.654084,-0.7552,-0.7275
2024-02-04 08:15:00.010,0.0,0.654084,-0.784,-0.7329
2024-02-04 08:30:00.003,0.0,0.653213,-0.784,-0.7307
2024-02-04 08:45:00.010,0.0,0.668893,-0.768,-0.7339
2024-02-04 09:00:00.017,0.0,0.65902,-0.7856,-0.7346
2024-02-04 09:15:00.017,0.0,0.656116,-0.7744,-0.738
2024-02-04 09:30:00.013,0.0,0.654084,-0.7968,-0.735
2024-02-04 09:45:00.003,0.360657,0.668893,-0.8,-0.7232
2024-02-04 10:00:00.010,0.180237,0.668893,-0.7968,-0.7315
2024-02-04 10:15:00.000,0.0,0.65902,-0.7872,-0.7258
2024-02-04 10:30:00.007,0.0,0.65902,-0.7792,-0.7219
2024-02-04 10:45:00.007,0.360657,0.65902,-0.784,-0.7318
2024-02-04 11:00:00.000,0.541138,0.663957,-0.4928,-0.5421
2024-02-04 11:15:00.007,0.360657,0.663957,-0.4912,-0.5083
2024-02-04 11:30:00.003,0.721558,0.65902,-0.504,-0.519
2024-02-04 11:45:00.017,0.180237,0.663957,-0.4976,-0.5362
2024-02-04 12:00:00.017,0.721558,0.65902,-0.4768,-0.5234
2024-02-04 12:15:00.013,0.541138,0.663521,-0.4912,-0.5151
2024-02-04 12:30:00.007,0.360657,0.655245,-0.504,-0.5137
2024-02-04 12:45:00.007,0.901978,0.658439,-0.512,-0.5053
2024-02-04 13:00:00.010,0.360657,0.654084,-0.5088,-0.514
2024-02-04 13:15:00.010,1.262817,0.663957,-0.4816,-0.5204
2024-02-04 13:30:00.017,0.541138,0.663521,-0.4928,-0.5192
2024-02-04 13:45:00.007,0.901978,0.659456,-0.4912,-0.5158
2024-02-04 14:00:00.000,0.721558,0.663957,-0.4912,-0.5348
2024-02-04 14:15:00.017,0.901978,0.668022,-0.5088,-0.5257
2024-02-04 14:30:00.010,0.360657,0.65902,-0.4848,-0.4933
2024-02-04 14:45:00.003,0.721558,0.663957,-0.504,-0.5392
2024-02-04 15:00:00.007,0.901978,0.649147,-0.4912,-0.5232
2024-02-04 15:15:00.007,0.901978,0.663957,-0.4816,-0.5149
2024-02-04 15:30:00.007,0.901978,0.654084,-0.4912,-0.5247
2024-02-04 15:45:00.000,1.082397,0.65902,-0.488,-0.5313
2024-02-04 16:00:00.007,1.262817,0.663957,-0.4944,-0.5521
2024-02-04 16:15:00.010,0.360657,0.663957,-0.512,-0.5272
