t,QPAR,QST,Q,PPAR,PST,P,Bar,etaPAR,etaST,eta
2023-07-04 19:00:00,29.0400775,53.6916225,82.7317,53.47,117.99965,171.46965,27.38412625,0.6764370412775836,0.7972264968699079,0.7972264968699079
2023-07-04 20:00:00,29.0769775,52.73162249999999,81.80859999999998,53.468875,90.44602,143.914895,27.5351575,0.6746288487939361,0.620111235426733,0.620111235426733
2023-07-04 21:00:00,29.393735,18.6060375,47.99977249999999,56.195125,53.00683,109.201955,28.11908,0.6830859086715187,1.1032102503440286,1.1032102503440286
2023-07-04 22:00:00,29.09571,52.4943025,81.5900125,53.425875000000005,123.4863725,176.91224749999998,27.236055,0.674041482771546,0.9171851947110856,0.9171851947110856
2023-07-04 23:00:00,28.7681675,68.81832750000001,97.586495,51.6715,141.23905,192.91055,26.85661,0.6723385641579012,0.7604868688011264,0.7604868688011264
2023-07-05 00:00:00,28.7176475,67.27374499999999,95.9913925,51.33425,140.0386,191.37285,26.85181125,0.6709779040328747,0.768832018001813,0.7688320180018129
2023-07-05 01:00:00,28.7471625,68.94301999999999,97.6901825,51.318625,139.85497500000002,191.1736,26.83137375,0.6701546337220607,0.750704806542525,0.750704806542525
2023-07-05 02:00:00,28.8044975,68.52871499999999,97.3332125,51.459625,139.75685,191.216475,26.90227375,0.6677621606117777,0.7536910251744084,0.7536910251744084
2023-07-05 03:00:00,28.8050675,64.395085,93.2001525,52.017,137.1627,189.1797,27.007215,0.6733557142185771,0.7829769604587551,0.782976960458755
2023-07-05 04:00:00,28.7840625,60.8956475,89.67971,52.173625,131.267325,183.44095,27.104675,0.673560923755854,0.7899526637028244,0.7899526637028242
2023-07-05 05:00:00,28.924275,58.766485,87.69076000000001,52.443250000000006,126.3747,178.81795,27.22646125,0.6697898282655201,0.7847429770325571,0.7847429770325572
2023-07-05 06:00:00,28.96742,55.441345,84.40876499999999,52.98825,120.5268,173.51505,27.33528625,0.6727525364957639,0.7905791639172584,0.7905791639172585
2023-07-05 07:00:00,28.98218,53.8511775,82.8333575,53.1465,117.69825,170.84475,27.37117625,0.6739558891827085,0.7932658892471921,0.793265889247192
2023-07-05 08:00:00,29.0315625,53.3296125,82.361175,53.410875,116.854275,170.26515,27.41684875,0.6745783714839306,0.7945350993189622,0.7945350993189622
2023-07-05 09:00:00,29.044622500000003,52.3454775,81.39009999999999,53.0965,114.37175,167.46825,27.42911375,0.6701916056750907,0.7917754359528442,0.7917754359528443
2023-07-05 10:00:00,29.28588,30.914415,60.200295,55.140125,40.8253,95.965425,28.030415,0.6786607684120569,0.5219227373079008,0.5219227373079008
2023-07-05 11:00:00,29.1456675,42.18771,71.33337750000001,54.099,120.162985,174.261985,27.49552625,0.6738312068479677,1.2819154721379276,1.2819154721379271
2023-07-05 12:00:00,28.74489,69.362685,98.107575,51.425875,140.344,191.769875,26.84704625,0.6715183412275669,0.7476506334633305,0.7476506334633305
2023-07-05 13:00:00,28.776115,68.1747525,96.9508675,51.417625,140.57785,191.995475,26.84320625,0.6690746418737699,0.7638216072569872,0.7638216072569871
2023-07-05 14:00:00,28.78122,69.04759999999999,97.82882,51.74600000000001,141.333975,193.079975,26.84865375,0.6735866733282417,0.7583774707813996,0.7583774707813997
2023-07-05 15:00:00,28.7255925,68.90816000000001,97.6337525,51.471875,141.819925,193.2918,26.87272125,0.6715264994737914,0.7610105748954732,0.7610105748954733
2023-07-05 16:00:00,29.03667,50.2686075,79.3052775,53.19675,104.01987499999998,157.216625,27.28464125,0.6735732061484687,inf,inf
2023-07-05 17:00:00,28.9055425,63.9486075,92.85415,51.7745,137.708875,189.483375,27.06945875,0.6665917476613079,0.7891795499622285,0.7891795499622285
2023-07-05 18:00:00,28.92768,60.81654,89.74422,52.245125,129.883225,182.12835,27.18056375,0.6687148916283512,0.7801347797236968,0.7801347797236967
2023-07-05 19:00:00,28.9992075,56.3798875,85.37909499999999,52.68375,122.327,175.01075,27.27324625,0.6709697545325222,0.7893238309625371,0.7893238309625372
2023-07-05 20:00:00,29.0423525,54.2721825,83.314535,53.049125,117.225825,170.27495,27.36208125,0.6720337866810306,0.7836594318337318,0.7836594318337318
2023-07-05 21:00:00,29.0537025,50.3571,79.4108025,53.632000000000005,107.84525,161.47725000000003,27.498175,0.6751698352293436,0.7738826282742488,0.7738826282742488
2023-07-05 22:00:00,29.1388525,46.83218,75.9710325,53.764625,101.61695,155.381575,27.5685825,0.6742723068260437,0.7807965415675306,0.7807965415675306
2023-07-05 23:00:00,29.14964,36.02547499999999,65.17511499999999,54.31575,56.9107475,111.2264975,27.7314475,0.6784979707769937,0.5415180698689692,0.5415180698689692
2023-07-06 00:00:00,29.5708475,20.2739675,49.844815,56.27525,52.715625,108.990875,28.15292625,0.6794582856543612,1.0504879065267705,1.0504879065267705
2023-07-06 01:00:00,28.8044975,59.6286025,88.4331,51.3195,141.661325,192.980825,26.903215,0.6631154958349709,0.9886651342375768,0.9886651342375768
2023-07-06 02:00:00,28.7142425,69.06101,97.7752525,51.01025,140.669825,191.680075,26.864775,0.6655957692955942,0.7530187004739928,0.7530187004739928
2023-07-06 03:00:00,28.77725,68.0312875,96.8085375,51.48875,140.16045000000005,191.6492,26.9054425,0.669285678049815,0.760952025745914,0.760952025745914
2023-07-06 04:00:00,28.84537,64.9917325,93.8371025,52.01275,137.88729999999998,189.90005,27.0324425,0.6711392302221333,0.7794847649566088,0.7794847649566088
2023-07-06 05:00:00,28.8981675,61.3112875,90.209455,52.046,132.031525,184.077525,27.1446525,0.6687713546342808,0.7868396690904684,0.7868396690904684
2023-07-06 06:00:00,28.960035,59.6245825,88.5846175,52.473625,128.827425,181.30105,27.21624,0.6694793295810799,0.7889040038578603,0.7889040038578604
2023-07-06 07:00:00,28.9765,56.65207,85.62857,52.687625,123.31255,176.00017499999998,27.268255,0.6711415614294685,0.7925802227616472,0.7925802227616472
2023-07-06 08:00:00,28.9651475,54.791065,83.7562125,53.118,118.810725,171.928725,27.34618125,0.6748365018950367,0.7875759630090147,0.7875759630090147
2023-07-06 09:00:00,29.0275925,53.247825000000006,82.2754175,53.18475,115.575075,168.759825,27.39662375,0.672606672250725,0.7873052778534781,0.7873052778534783
2023-07-06 10:00:00,29.0230475,51.7555375,80.77858499999999,53.593500000000006,113.285725,166.87922500000002,27.44500625,0.6772713344346677,0.7918005524215903,0.7918005524215902
2023-07-06 11:00:00,29.08095,50.731175,79.81212500000001,53.92025,110.68125,164.6015,27.46977625,0.6788916993195072,0.7892207150183486,0.7892207150183486
2023-07-06 12:00:00,29.106495,49.732295,78.83879,54.12925,108.361425,162.490675,27.49907875,0.680428060319389,0.7870989016604232,0.7870989016604232
2023-07-06 13:00:00,29.3937375,20.06883,49.4625675,55.462625,31.5736825,87.0363075,28.07860375,0.6774810716559728,0.9507376679173888,0.9507376679173888
2023-07-06 14:00:00,29.1570175,54.20782,83.3648375,54.060125,129.9781,184.038225,27.3546625,0.6771000489194823,0.9175411282913468,0.9175411282913468
2023-07-06 15:00:00,28.890785,65.9651425,94.8559275,52.180125,139.361625,191.54175,26.99881875,0.6731469093614253,0.7771309189229563,0.7771309189229563
2023-07-06 16:00:00,28.87659,64.81340999999999,93.68999999999998,52.246750000000006,139.061875,191.308625,27.00473375,0.6735318697701863,0.789810819126823,0.789810819126823
2023-07-06 17:00:00,28.8896475,64.6257025,93.51535,51.92825,118.991655,170.919905,27.15440125,0.668592529628168,0.6737799697995168,0.6737799697995169
2023-07-06 18:00:00,23.047234,54.7414525,77.7886865,40.547250000000005,137.4696,178.01685000000003,27.09746625,0.5210020012708342,1.0948232577954833,1.0948232577954833
2023-07-06 19:00:00,28.9265475,62.43352,91.3600675,53.62375,134.771475,188.395225,27.00743875,0.6914841235740087,0.7928300313712263,0.7928300313712263
2023-07-06 20:00:00,28.88908,64.7664825,93.6555625,53.231375,137.170975,190.40235,26.92477125,0.687625629092653,0.7837629984408789,0.7837629984408788
2023-07-06 21:00:00,28.76987,67.19597999999999,95.96585,52.390875,137.190575,189.58145,26.8884125,0.681152740474797,0.754936310770943,0.754936310770943
2023-07-06 22:00:00,28.7636275,66.98414,95.7477675,52.2785,139.0436,191.3221,26.879325,0.6800559253737725,0.767959971924567,0.767959971924567
2023-07-06 23:00:00,28.75057,66.9479375,95.6985075,52.347125,138.446275,190.7934,26.89318125,0.6810352061930418,0.7643069232661264,0.7643069232661264
2023-07-07 00:00:00,28.73013,67.22682,95.95695,52.216625,137.36905,189.585675,26.9195475,0.6782963413225396,0.7550018279984255,0.7550018279984255
2023-07-07 01:00:00,29.13204,33.0033525,62.1353925,55.066,34.15315,89.21915,28.00993375,0.6836268853905181,0.3793302453439558,0.3793302453439558
2023-07-07 02:00:00,29.6259075,0.0,29.6259075,58.036125,0.0,58.036125,28.64545125,0.6881629504771808,,
2023-07-07 03:00:00,29.639535,0.0,29.639535,58.25725,20.5628225,78.8200725,28.5328075,0.6906303381306343,inf,inf
2023-07-07 04:00:00,28.9719575,58.2234675,87.195425,53.39275,139.18195,192.5747,27.120655,0.6791622292829322,0.9418713307262886,0.9418713307262884
2023-07-07 05:00:00,28.73808,65.28268249999999,94.0207625,52.119375000000005,139.44315,191.562525,26.96882875,0.6765955026193817,0.7866705968948461,0.7866705968948461
2023-07-07 06:00:00,28.73581,64.6887175,93.4245275,52.28675,139.64335,191.9301,26.9958725,0.6777865861461297,0.7946393986692201,0.79463939866922
2023-07-07 07:00:00,28.7307,64.8455925,93.5762925,52.12275,130.22684999999998,182.3496,27.0381,0.6765793197706372,0.7367089360248975,0.7367089360248976
2023-07-07 08:00:00,28.8992975,51.69922,80.5985175,53.457375,113.519825,166.97719999999998,27.427295,0.6780930585033426,0.7957190405544206,0.7957190405544206
2023-07-07 09:00:00,28.9424425,51.3439125,80.286355,53.52575,111.952375,165.47812499999998,27.45115,0.6773435626293794,0.7896582502655471,0.7896582502655471
2023-07-07 10:00:00,28.8947575,50.732515,79.6272725,53.56824999999999,109.582925,163.151175,27.44228125,0.6798910100867414,0.781737091180249,0.7817370911802491
2023-07-07 11:00:00,28.96685,49.634415,78.60126500000001,53.655,108.343125,161.99812500000002,27.4868125,0.6779200864879205,0.7889106495279629,0.7889106495279629
2023-07-07 12:00:00,28.9327925,49.69206749999999,78.62485999999998,53.65225,109.194775,162.847025,27.4824925,0.6788941207619197,0.7941665870632145,0.7941665870632144
2023-07-07 13:00:00,28.96458,49.4695,78.43408,53.669875000000005,107.3791,161.04897499999998,27.495442500000003,0.6781723566678762,0.7840884784923401,0.7840884784923401
2023-07-07 14:00:00,29.00034,48.703915,77.704255,54.026875,106.58365,160.610525,27.50725,0.6817271817264454,0.7898363728233143,0.7898363728233143
2023-07-07 15:00:00,28.9867175,48.053635,77.0403525,53.910125,105.5249,159.435025,27.5401825,0.6804846978292348,0.7908722731205858,0.7908722731205858
2023-07-07 16:00:00,29.0412125,47.47843749999999,76.51964999999998,53.95375,104.18075,158.1345,27.53792375,0.6790764466220176,0.7912284148895314,0.7912284148895314
2023-07-07 17:00:00,29.1059275,47.35910749999999,76.465035,54.13425,103.36715,157.5014,27.54722875,0.6800708067534661,0.786095494206768,0.786095494206768
2023-07-07 18:00:00,29.065625,46.7892775,75.8549025,54.023125,102.783275,156.8064,27.55359625,0.6792468485157768,0.7912694898699744,0.7912694898699745
2023-07-07 19:00:00,29.084925,46.437990000000006,75.52291500000001,54.16799999999999,102.024125,156.19212499999998,27.5785925,0.6795956464277177,0.7910649290797369,0.7910649290797368
2023-07-07 20:00:00,29.043485,46.2677125,75.31119749999999,53.990875,101.030045,155.02092,27.56201375,0.6784810230723131,0.7871529514503421,0.7871529514503421
2023-07-07 21:00:00,29.0820825,45.9351975,75.01728,54.07975,100.52689,154.60664000000003,27.6067575,0.6781431017973298,0.7870818244225659,0.7870818244225658
2023-07-07 22:00:00,29.08379,45.7890525,74.87284249999999,54.220125,99.99873,154.21885500000002,27.61653125,0.6793659817366438,0.7853847571946395,0.7853847571946394
2023-07-07 23:00:00,29.00772,44.696312500000005,73.70403250000001,54.261375,97.8767725,152.1381475,27.63493375,0.6813165579823114,0.7868023850670898,0.7868023850670897
2023-07-08 00:00:00,29.0281575,44.7124075,73.740565,54.298125,98.25246,152.550585,27.65924125,0.6805765014853162,0.7892790169874271,0.7892790169874272
2023-07-08 01:00:00,29.0514325,44.13319,73.18462249999999,54.355875000000005,96.75625,151.112125,27.65606125,0.6808168155994874,0.7873751520618325,0.7873751520618325
2023-07-08 02:00:00,29.0667575,43.7564275,72.823185,54.287625,95.6240875,149.9117125,27.677648750000003,0.6789132555808406,0.7844316891601804,0.7844316891601804
2023-07-08 03:00:00,29.05881,43.3260375,72.3848475,54.573875,94.1278225,148.70169750000002,27.68217875,0.6832195234319075,0.7791110021932555,0.7791110021932555
2023-07-08 04:00:00,29.0644925,43.169165,72.23365749999999,54.515,94.07414,148.58914,27.71718375,0.6804039361414552,0.7814413059907866,0.7814413059907868
2023-07-08 05:00:00,29.10536,42.656985000000006,71.76234500000001,54.63275,93.268205,147.900955,27.6964975,0.6821434334853079,0.7838056997637682,0.7838056997637681
2023-07-08 06:00:00,29.084925,42.00939,71.094315,54.62025,92.372425,146.992675,27.71649375,0.6817756994845271,0.7879629118787659,0.787962911878766
2023-07-08 07:00:00,29.1076325,41.8216775,70.92931,54.810375,91.4495875,146.2599625,27.730125,0.6832445099087381,0.7833038500920313,0.7833038500920313
2023-07-08 08:00:00,28.9475475,51.5209,80.4684475,53.59325,120.541725,174.134975,27.3773275,0.6790255108760459,0.8616306218878748,0.8616306218878748
2023-07-08 09:00:00,28.8811325,55.0592225,83.94035500000001,53.293125,120.60815,173.901275,27.3309625,0.6792708355990703,0.7960780052052752,0.796078005205275
2023-07-08 10:00:00,28.91122,54.81788,83.7291,53.424375,120.408625,173.833,27.34754875,0.679914561776143,0.7977638388508862,0.7977638388508862
2023-07-08 11:00:00,28.905542500000003,54.724027500000005,83.62957,53.258375,119.9256,173.183975,27.346411250000003,0.6777996172358655,0.7961155365278535,0.7961155365278535
2023-07-08 12:00:00,28.9214375,54.6476,83.5690375,53.027125,120.3697,173.396825,27.332545000000003,0.6753983279995147,0.799915805899741,0.7999158058997409
2023-07-08 13:00:00,28.877725,54.20514,83.082865,53.342625000000005,119.001875,172.3445,27.34799875,0.6796614590681735,0.7972316967394268,0.7972316967394268
2023-07-08 14:00:00,28.96969,53.9141925,82.8838825,53.51225,118.85165,172.3639,27.35981375,0.6794190645874008,0.8002131382902576,0.8002131382902575
2023-07-08 15:00:00,28.9254075,54.0911725,83.01658,53.572375,118.60395,172.176325,27.3652675,0.6808956237784871,0.7959103265082662,0.7959103265082662
2023-07-08 16:00:00,28.911787500000003,54.364695,83.2764825,53.452875000000006,120.0126,173.465475,27.3398225,0.6804910171608672,0.8019326413669288,0.8019326413669288
2023-07-08 17:00:00,28.950955,54.05229250000001,83.00324750000001,53.36925,118.181825,171.551075,27.3398175,0.6787092028037884,0.7941102470748995,0.7941102470748995
2023-07-08 18:00:00,28.93563,53.6849175,82.6205475,53.3885,119.292,172.6805,27.333910000000003,0.6795304323211402,0.8070523738549014,0.8070523738549014
2023-07-08 19:00:00,28.9384675,55.120895,84.05936249999999,53.47375,120.94425,174.418,27.32641625,0.680528613423274,0.7973518241741531,0.797351824174153
2023-07-08 20:00:00,28.9049725,54.5229075,83.42788,53.33625,119.38935,172.7256,27.329365,0.6797567979627641,0.7956087368695444,0.7956087368695444
2023-07-08 21:00:00,28.901,54.0013425,82.9023425,53.397,118.920975,172.31797500000002,27.343225,0.6803319512914323,0.7993735586268954,0.7993735586268955
2023-07-08 22:00:00,28.9469825,54.132740000000005,83.0797225,53.084625,118.99655,172.081175,27.3545875,0.6747584392551187,0.7978899401626562,0.7978899401626561
2023-07-08 23:00:00,28.88681,53.97721,82.86402,53.57675,118.2733,171.85005,27.37344375,0.6818460292380133,0.7949251310080319,0.7949251310080319
2023-07-09 00:00:00,28.9185975,53.454305000000005,82.37290250000001,53.381875,117.207125,170.589,27.35707625,0.6797301371684925,0.7951005760423845,0.7951005760423844
2023-07-09 01:00:00,28.919165,53.4663725,82.3855375,53.395500000000006,118.42065,171.81615,27.35799,0.6794499971298504,0.8036377009455289,0.8036377009455289
2023-07-09 02:00:00,28.9100825,53.612515,82.5225975,53.49575,117.220225,170.715975,27.38094125,0.680178392422525,0.7928962663606277,0.7928962663606277
2023-07-09 03:00:00,28.8879475,53.3202275,82.208175,53.41575,117.0795,170.49525,27.37617125,0.6795951153896516,0.79664130099367,0.79664130099367
2023-07-09 04:00:00,28.9572,53.0735225,82.0307225,53.4605,116.4829,169.9434,27.395481250000003,0.6781511103920244,0.7955877638834222,0.7955877638834221
2023-07-09 05:00:00,28.9174625,52.889835,81.8072975,53.589375,116.60565,170.19502500000002,27.40730125,0.6800588002320255,0.7993141432012707,0.7993141432012707
2023-07-09 06:00:00,28.9492525,52.45408,81.4033325,53.649875,113.5754,167.22527499999998,27.42523375,0.6806011904621667,0.7834490537872929,0.7834490537872929
2023-07-09 07:00:00,28.94471,50.158662500000005,79.1033725,53.703875,110.07095,163.77482500000002,27.480675,0.679296735119582,0.7932982698191144,0.7932982698191144
2023-07-09 08:00:00,28.96969,48.97341,77.9431,53.914375,109.298175,163.21255,27.52043,0.6807666547955213,0.8066693268816334,0.8066693268816335
2023-07-09 09:00:00,28.9509575,52.0907275,81.041685,53.70675,114.89475,168.6015,27.42092875,0.6807240538149533,0.7988704002785458,0.7988704002785458
2023-07-09 10:00:00,28.9384675,52.033075,80.9715425,53.805875,113.99945,167.80532499999998,27.438875,0.6818210677919398,0.7930632805032811,0.7930632805032812
2023-07-09 11:00:00,28.914060000000003,52.0290525,80.9431125,53.56325,114.66775,168.231,27.418201250000003,0.6799048751747967,0.7983102828303368,0.7983102828303369
2023-07-09 12:00:00,28.94755,52.1336375,81.0811875,53.68475,115.21275,168.8975,27.42001875,0.68058539046838,0.8004284364388161,0.8004284364388161
2023-07-09 13:00:00,29.002615,52.423245,81.42586,53.83525,114.858025,168.693275,27.43297,0.6806860892769868,0.7933862204022792,0.7933862204022792
2023-07-09 14:00:00,28.9884225,51.8922925,80.880715,53.638375,114.679375,168.31775,27.413875,0.6797903422409882,0.8000482557676423,0.8000482557676423
2023-07-09 15:00:00,29.0060175,51.6643625,80.67038,53.848625,113.61712500000002,167.46575,27.41933875,0.6810930380177567,0.7967970562914523,0.7967970562914523
2023-07-09 16:00:00,28.96742,51.61609,80.58350999999999,53.942875,114.216325,168.1592,27.437285,0.68288990102493,0.8011507341021821,0.8011507341021822
2023-07-09 17:00:00,29.0366725,51.93118,80.96785249999999,53.88475,114.73435,168.6191,27.42569375,0.6811118809307809,0.7997918311925623,0.7997918311925623
2023-07-09 18:00:00,29.01624,52.117542500000006,81.13378250000001,54.006,113.76104999999998,167.76704999999998,27.41478625,0.6834971739750685,0.7903193920319913,0.7903193920319914
2023-07-09 19:00:00,29.009992500000003,51.5705025,80.580495,53.82375,114.357325,168.181075,27.4179675,0.6813305271048861,0.802749948377323,0.802749948377323
2023-07-09 20:00:00,28.9787725,51.5436875,80.52246,53.83525,112.5693,166.40455,27.41615125,0.6822589814543157,0.7906988886811954,0.7906988886811954
2023-07-09 21:00:00,28.9696875,50.59978,79.5694675,53.8425,111.812975,165.655475,27.4402275,0.6822444895271207,0.7990417916741053,0.7990417916741054
2023-07-09 22:00:00,28.9662825,51.006035,79.9723175,53.704875,112.562825,166.2677,27.4386375,0.6805929958573805,0.7979814481663121,0.7979814481663121
2023-07-09 23:00:00,28.981610000000003,50.898775,79.880385,53.778125,112.432575,166.21069999999995,27.448865,0.6806146541402689,0.7987925685948872,0.7987925685948871
2023-07-10 00:00:00,28.964012500000003,51.03553,79.9995425,53.973,112.058325,166.03132499999998,27.43455875,0.6834280580166192,0.7949319857443551,0.7949319857443551
2023-07-10 01:00:00,28.9288175,51.002015,79.93083250000001,53.914625,111.9586,165.873225,27.4543175,0.683369480600095,0.7937445969033756,0.7937445969033756
2023-07-10 02:00:00,28.970820000000003,50.7110625,79.6818825,53.59725,111.360175,164.957425,27.46499625,0.6780451201865015,0.7937803266656959,0.7937803266656959
2023-07-10 03:00:00,28.973665,50.9215675,79.8952325,53.831,112.215025,166.046025,27.443635,0.6817401926110831,0.7969238490836167,0.7969238490836167
2023-07-10 04:00:00,28.9855825,50.288715,79.2742975,53.79025,110.258725,164.04897499999998,27.48498875,0.6796171026589786,0.7920441899619086,0.7920441899619086
2023-07-10 05:00:00,28.9441425,50.507265,79.4514075,53.797125,110.45565,164.252775,27.4874925,0.6802815124205737,0.7903513996810025,0.7903513996810025
2023-07-10 06:00:00,28.9691225,49.4802275,78.44935,53.932500000000005,109.1924,163.12490000000005,27.50589625,0.6809430844887931,0.7969289918037984,0.7969289918037984
2023-07-10 07:00:00,28.946417499999995,49.252297500000005,78.19871499999999,53.953500000000005,107.402425,161.355925,27.49294125,0.6823884292390082,0.7875223693491492,0.7875223693491492
2023-07-10 08:00:00,28.97877,49.62235,78.60112,53.79725,109.789875,163.587125,27.5047575,0.6790981778903478,0.7990604070251888,0.7990604070251888
2023-07-10 09:00:00,28.965147500000004,49.46816,78.4333075,53.97624999999999,108.958125,162.934375,27.50407,0.6822576546405654,0.7948072290572588,0.7948072290572588
2023-07-10 10:00:00,28.95209,49.17989,78.13198,53.91,108.572775,162.482775,27.5054375,0.6813555052468451,0.7969557616668759,0.7969557616668759
2023-07-10 11:00:00,28.9685525,49.6303925,78.598945,54.026625,108.9607,162.987325,27.51089375,0.6819867284623508,0.7927374639302688,0.7927374639302689
2023-07-10 12:00:00,28.9736625,49.5271525,78.500815,53.868625,108.27135,162.139975,27.49704125,0.6798598517756905,0.790237899656554,0.7902378996565541
2023-07-10 13:00:00,28.9918275,48.5725175,77.564345,54.189125,106.95445,161.143575,27.5322475,0.683098940776438,0.7943118012534915,0.7943118012534917
2023-07-10 14:00:00,28.9997725,49.1329625,78.132735,54.140625,107.881225,162.02185000000003,27.52770375,0.6823501647055148,0.7923312135979061,0.792331213597906
2023-07-10 15:00:00,29.0168075,49.0337475,78.050555,54.31075,108.23012500000002,162.54087500000003,27.5129375,0.6844750911950915,0.7968537698695102,0.7968537698695101
2023-07-10 16:00:00,29.0361075,48.5778775,77.613985,54.0125,106.314275,160.326775,27.52451625,0.6804667574043398,0.7892707452819607,0.7892707452819608
2023-07-10 17:00:00,29.0247525,48.7186575,77.74341,54.253625,107.026325,161.27995,27.51656375,0.6839334963788544,0.7924252414531319,0.7924252414531319
2023-07-10 18:00:00,29.009425,48.1689425,77.17836750000001,54.087,105.72985,159.81685,27.52542375,0.6820562104710087,0.7915619594517453,0.7915619594517453
2023-07-10 19:00:00,29.0451875,48.0670425,77.11223,54.081500000000005,104.804025,158.885525,27.5399575,0.681169646734646,0.7853758255822154,0.7853758255822154
2023-07-10 20:00:00,28.99126,46.95419,75.94545,54.457125000000005,104.284425,158.74155000000002,27.56519375,0.6853308533650251,0.8006535630461855,0.8006535630461855
2023-07-10 21:00:00,29.0173725,47.7720675,76.78944,54.09287500000001,105.556,159.64887500000003,27.52747125,0.681809703898985,0.7967699734613276,0.7967699734613276
2023-07-10 22:00:00,29.0088575,47.852517500000005,76.86137500000001,54.1445,105.0783,159.2228,27.52883375,0.6824957061311323,0.7919031632803828,0.7919031632803829
2023-07-10 23:00:00,29.03894,47.989275,77.02821499999999,54.23975,105.89675,160.1365,27.53247125,0.6827575081822366,0.7960530890635034,0.7960530890635034
2023-07-11 00:00:00,29.0236125,47.9410075,76.96462,53.827125,105.452075,159.2792,27.54065125,0.6777500321203789,0.7931028218867993,0.7931028218867991
2023-07-11 01:00:00,28.99296,48.1032425,77.0962025,53.9485,105.3492,159.2977,27.54133,0.680065248469278,0.789492258478395,0.789492258478395
2023-07-11 02:00:00,28.989555000000003,47.478437500000005,76.46799250000001,53.9915,104.6396,158.6311,27.55041875,0.6803798397430819,0.7944605662389155,0.7944605662389155
2023-07-11 03:00:00,29.02248,47.38324,76.40572,53.98325,103.805075,157.788325,27.56723375,0.6789840522990555,0.7892754387973927,0.7892754387973928
2023-07-11 04:00:00,28.9935325,47.729165,76.7226975,53.906375,104.695175,158.60155,27.56110125,0.6788099406554704,0.7904476774514567,0.7904476774514568
2023-07-11 05:00:00,29.036675,47.129835,76.16651,53.581375,103.78055,157.361925,27.57154875,0.6734576876625783,0.7932171421246058,0.7932171421246059
2023-07-11 06:00:00,29.03951,47.1177725,76.1572825,53.910125,103.687725,157.59785,27.56882125,0.677813879849388,0.7927435771362923,0.7927435771362923
2023-07-11 07:00:00,29.04746,46.940782500000005,75.98824250000001,54.015,102.712825,156.727825,27.58132125,0.6783307543985617,0.7879899228452177,0.7879899228452176
2023-07-11 08:00:00,29.0281575,47.27196000000001,76.30011750000001,53.685125,104.514975,158.20010000000002,27.543830000000003,0.6758825283947324,0.7969655135970203,0.7969655135970204
2023-07-11 09:00:00,28.97423,47.552185,76.526415,53.744375000000005,103.86735,157.611725,27.57336875,0.6768703585427138,0.7871090493756843,0.7871090493756843
2023-07-11 10:00:00,29.004885,47.56291,76.567795,53.83075,105.59215,159.4229,27.561558750000003,0.6772753518339552,0.8005874862523249,0.8005874862523249
2023-07-11 11:00:00,28.9628775,47.274640000000005,76.23751750000001,53.757,103.181475,156.93847499999998,27.5904,0.6774420225611109,0.7852548627791489,0.7852548627791489
2023-07-11 12:00:00,29.048595,47.4757575,76.52435249999999,53.89925,105.034,158.93325,27.57314625,0.6768477330168943,0.7972090657902553,0.7972090657902554
2023-07-11 13:00:00,28.997505,47.266595,76.2641,53.981875,102.877875,156.85975000000002,27.57654375,0.6795746983922506,0.78375831096218,0.78375831096218
2023-07-11 14:00:00,29.036105,47.15129,76.18739500000001,54.202375,103.60275,157.805125,27.5547325,0.6820681442616799,0.7916899420987863,0.7916899420987863
2023-07-11 15:00:00,29.00091,47.0762,76.07711,54.159,103.640525,157.799525,27.56404625,0.6821574106858137,0.7929835921557852,0.7929835921557852
2023-07-11 16:00:00,29.0264575,47.282685,76.30914250000001,54.216875,104.07299999999998,158.28987499999997,27.55132625,0.682547981771401,0.7929987641455998,0.7929987641455998
2023-07-11 17:00:00,28.9958025,47.076205,76.0720075,54.31325,102.3726825,156.68593249999998,27.57267625,0.6841862204760955,0.7825999917103513,0.7825999917103514
2023-07-11 18:00:00,29.031565,46.1095,75.141065,54.236625,101.512675,155.7493,27.58994125,0.6819484253431427,0.7919528718481141,0.7919528718481141
2023-07-11 19:00:00,29.0803825,46.2288275,75.30921000000001,54.2415,101.95215,156.19365,27.5497225,0.6824469874685658,0.7938432181394829,0.7938432181394829
2023-07-11 20:00:00,29.0446225,46.91933,75.9639525,54.1985,102.5821,156.7806,27.57586375,0.6811006425493316,0.7872093608384104,0.7872093608384104
2023-07-11 21:00:00,29.05257,46.669945000000006,75.722515,54.397125,101.200555,155.59768000000005,27.57563125,0.6838239786628116,0.7802822415675068,0.7802822415675067
2023-07-11 22:00:00,29.0026125,46.525145,75.5277575,54.387125000000005,101.9051175,156.2922425,27.58176875,0.684478228133484,0.7886401442848014,0.7886401442848014
2023-07-11 23:00:00,28.981610000000003,46.34414,75.32575,54.163375,101.9223,156.08567499999998,27.5842675,0.6820773576383653,0.7915321131805573,0.7915321131805573
2023-07-12 00:00:00,29.011695,46.3562025,75.3678975,54.0685,101.5196,155.5881,27.58471875,0.6802966064322492,0.787920372402125,0.787920372402125
2023-07-12 01:00:00,29.0179375,46.68872,75.7066575,54.2055,102.27215,156.47765,27.58790625,0.6815712440894013,0.7883675412128548,0.7883675412128548
2023-07-12 02:00:00,29.043485000000004,46.376315,75.41980000000001,54.41825,102.006125,156.424375,27.590185,0.6829527348160213,0.7922180010376085,0.7922180010376085
