0,PRESSIONE ACQUA DI LINEA [EW166],PRESSIONE ACQUA TURBINA [EW164],G1 : Potenza attiva prodotta Turbina [STRUMENTO],MISURATORE DI PORTATA [EW168],1,2,3
07/12/2024 12:15:00,31.6203,30.7306,49.1232,12.1962,ND,ND,07/12/2024 13:15:00
07/12/2024 12:30:00,31.8501,30.9708,31.6572,12.207,ND,ND,07/12/2024 13:30:00
07/12/2024 12:45:00,32.3475,31.5032,0.0,99.8445,ND,ND,07/12/2024 13:45:00
07/12/2024 13:00:00,32.3376,31.4627,0.0,99.8662,ND,ND,07/12/2024 14:00:00
07/12/2024 13:15:00,31.7404,30.8854,44.46,12.2179,ND,ND,07/12/2024 14:15:00
07/12/2024 13:30:00,31.8601,31.0012,31.9632,12.1998,ND,ND,07/12/2024 14:30:00
07/12/2024 13:45:00,31.86,31.0258,31.2576,12.2179,ND,ND,07/12/2024 14:45:00
07/12/2024 14:00:00,32.4189,31.5582,0.0,99.8445,ND,ND,07/12/2024 15:00:00
07/12/2024 14:15:00,32.2908,31.4525,0.0,118.515,ND,ND,07/12/2024 15:15:00
07/12/2024 14:30:00,31.8977,31.0446,33.0264,12.1926,ND,ND,07/12/2024 15:30:00
07/12/2024 14:45:00,32.0201,31.1603,33.1896,12.2179,ND,ND,07/12/2024 15:45:00
07/12/2024 15:00:00,31.7457,30.9028,43.4712,12.2468,ND,ND,07/12/2024 16:00:00
07/12/2024 15:15:00,31.8639,31.0258,32.154,12.236,ND,ND,07/12/2024 16:15:00
07/12/2024 15:30:00,31.8602,30.9968,32.0988,12.236,ND,ND,07/12/2024 16:30:00
07/12/2024 15:45:00,31.7164,30.8666,31.6992,12.2143,ND,ND,07/12/2024 16:45:00
07/12/2024 16:00:00,31.8669,31.0286,32.0076,12.2323,ND,ND,07/12/2024 17:00:00
07/12/2024 16:15:00,31.6146,30.7624,31.4076,12.2649,ND,ND,07/12/2024 17:15:00
07/12/2024 16:30:00,32.0538,31.2153,0.0,99.8626,ND,ND,07/12/2024 17:30:00
07/12/2024 16:45:00,32.164,31.3252,0.0,99.8336,ND,ND,07/12/2024 17:45:00
07/12/2024 17:00:00,31.9673,31.101,0.0,118.515,ND,ND,07/12/2024 18:00:00
07/12/2024 17:15:00,32.0199,31.1777,0.0,99.8372,ND,ND,07/12/2024 18:15:00
07/12/2024 17:30:00,32.0291,31.1791,0.0,99.8662,ND,ND,07/12/2024 18:30:00
07/12/2024 17:45:00,32.614,31.7491,0.0,99.8336,ND,ND,07/12/2024 18:45:00
07/12/2024 18:00:00,31.8128,30.9679,31.5912,12.207,ND,ND,07/12/2024 19:00:00
07/12/2024 18:15:00,31.8361,30.9751,31.3272,12.2251,ND,ND,07/12/2024 19:15:00
07/12/2024 18:30:00,31.8043,30.9708,31.29,12.2179,ND,ND,07/12/2024 19:30:00
07/12/2024 18:45:00,31.8011,30.9433,31.1544,12.2613,ND,ND,07/12/2024 19:45:00
07/12/2024 19:00:00,31.8104,30.9722,31.0872,12.2541,ND,ND,07/12/2024 20:00:00
07/12/2024 19:15:00,31.6037,30.7581,30.354,12.2287,ND,ND,07/12/2024 20:15:00
07/12/2024 19:30:00,32.2282,31.3961,0.0,99.8698,ND,ND,07/12/2024 20:30:00
07/12/2024 19:45:00,32.1908,31.3484,0.0,99.8481,ND,ND,07/12/2024 20:45:00
07/12/2024 20:00:00,31.7582,30.8883,30.0792,118.515,ND,ND,07/12/2024 21:00:00
07/12/2024 20:15:00,32.2277,31.3874,0.0,99.8626,ND,ND,07/12/2024 21:15:00
07/12/2024 20:30:00,32.3454,31.5075,0.0,99.8626,ND,ND,07/12/2024 21:30:00
07/12/2024 20:45:00,31.7483,30.9028,34.0476,12.2179,ND,ND,07/12/2024 21:45:00
07/12/2024 21:00:00,31.8731,31.0142,31.3344,12.2143,ND,ND,07/12/2024 22:00:00
07/12/2024 21:15:00,31.8616,31.0069,31.4232,12.2504,ND,ND,07/12/2024 22:15:00
07/12/2024 21:30:00,31.9219,31.0706,31.4388,12.2504,ND,ND,07/12/2024 22:30:00
07/12/2024 21:45:00,31.9857,31.1675,31.5024,12.2468,ND,ND,07/12/2024 22:45:00
07/12/2024 22:00:00,31.9389,31.072,31.38,12.2541,ND,ND,07/12/2024 23:00:00
07/12/2024 22:15:00,31.8194,30.9259,44.6088,12.2468,ND,ND,07/12/2024 23:15:00
07/12/2024 22:30:00,31.6033,30.7364,77.3724,12.2432,ND,ND,07/12/2024 23:30:00
07/12/2024 22:45:00,31.8846,31.0286,52.3284,12.2541,ND,ND,07/12/2024 23:45:00
07/12/2024 23:00:00,32.0111,31.1285,38.6712,12.2106,ND,ND,08/12/2024 00:00:00
07/12/2024 23:15:00,31.4607,30.6091,84.3408,12.236,ND,ND,08/12/2024 00:15:00
07/12/2024 23:30:00,31.873,31.0055,49.6848,12.2685,ND,ND,08/12/2024 00:30:00
07/12/2024 23:45:00,31.7528,30.8984,70.9776,12.2468,ND,ND,08/12/2024 00:45:00
08/12/2024 00:00:00,31.6689,30.8232,77.7204,12.2323,ND,ND,08/12/2024 01:00:00
08/12/2024 00:15:00,31.764,30.9057,69.0096,12.2251,ND,ND,08/12/2024 01:15:00
08/12/2024 00:30:00,31.4227,30.5454,92.964,12.236,ND,ND,08/12/2024 01:30:00
08/12/2024 00:45:00,31.1062,30.246,101.798,12.2649,ND,ND,08/12/2024 01:45:00
08/12/2024 01:00:00,31.2388,30.3704,92.0988,12.2504,ND,ND,08/12/2024 02:00:00
08/12/2024 01:15:00,31.1594,30.3168,98.8656,12.2323,ND,ND,08/12/2024 02:15:00
08/12/2024 01:30:00,31.6434,30.7755,82.8192,12.2143,ND,ND,08/12/2024 02:30:00
08/12/2024 01:45:00,31.6188,30.7523,64.2336,12.2504,ND,ND,08/12/2024 02:45:00
08/12/2024 02:00:00,31.6336,30.7769,63.9696,12.2504,ND,ND,08/12/2024 03:00:00
08/12/2024 02:15:00,30.9505,30.094,93.276,12.2287,ND,ND,08/12/2024 03:15:00
08/12/2024 02:30:00,31.0776,30.2199,89.7432,12.2504,ND,ND,08/12/2024 03:30:00
08/12/2024 02:45:00,31.0346,30.1895,105.541,12.236,ND,ND,08/12/2024 03:45:00
08/12/2024 03:00:00,31.3308,30.4413,114.49,12.2721,ND,ND,08/12/2024 04:00:00
08/12/2024 03:15:00,31.8095,30.9404,91.6032,12.2251,ND,ND,08/12/2024 04:15:00
08/12/2024 03:30:00,32.1538,31.2977,60.0348,12.2323,ND,ND,08/12/2024 04:30:00
08/12/2024 03:45:00,31.5651,30.6901,103.043,12.236,ND,ND,08/12/2024 04:45:00
08/12/2024 04:00:00,31.3813,30.5064,112.702,12.2613,ND,ND,08/12/2024 05:00:00
08/12/2024 04:15:00,32.0281,31.1849,67.8996,12.2143,ND,ND,08/12/2024 05:15:00
08/12/2024 04:30:00,31.8642,31.0084,61.17,12.2432,ND,ND,08/12/2024 05:30:00
08/12/2024 04:45:00,31.5276,30.6641,92.0436,12.2504,ND,ND,08/12/2024 05:45:00
08/12/2024 05:00:00,31.8836,31.0258,62.748,12.2323,ND,ND,08/12/2024 06:00:00
08/12/2024 05:15:00,31.6789,30.8348,83.2464,12.1962,ND,ND,08/12/2024 06:15:00
08/12/2024 05:30:00,31.0241,30.162,106.757,118.515,ND,ND,08/12/2024 06:30:00
08/12/2024 05:45:00,31.7186,30.8536,76.6068,12.2323,ND,ND,08/12/2024 06:45:00
08/12/2024 06:00:00,31.6567,30.8087,82.0572,12.236,ND,ND,08/12/2024 07:00:00
08/12/2024 06:15:00,31.4239,30.5599,91.6752,12.2179,ND,ND,08/12/2024 07:15:00
08/12/2024 06:30:00,31.4488,30.557,78.8184,12.2468,ND,ND,08/12/2024 07:30:00
08/12/2024 06:45:00,31.6548,30.8102,47.58,12.2287,ND,ND,08/12/2024 07:45:00
08/12/2024 07:00:00,31.7519,30.8999,33.6084,12.2179,ND,ND,08/12/2024 08:00:00
08/12/2024 07:15:00,31.1309,30.2778,54.978,12.236,ND,ND,08/12/2024 08:15:00
08/12/2024 07:30:00,32.1325,31.2804,0.0,99.8481,ND,ND,08/12/2024 08:30:00
08/12/2024 07:45:00,32.4183,31.5755,0.0,99.8372,ND,ND,08/12/2024 08:45:00
08/12/2024 08:00:00,31.5566,30.7697,49.4628,12.207,ND,ND,08/12/2024 09:00:00
08/12/2024 08:15:00,31.8355,30.9925,35.8248,12.2287,ND,ND,08/12/2024 09:15:00
08/12/2024 08:30:00,31.8735,31.0069,34.0092,12.2179,ND,ND,08/12/2024 09:30:00
08/12/2024 08:45:00,31.8511,30.9823,34.134,118.515,ND,ND,08/12/2024 09:45:00
08/12/2024 09:00:00,31.8536,30.9823,34.1424,12.2287,ND,ND,08/12/2024 10:00:00
08/12/2024 09:15:00,31.8483,31.0084,34.0368,12.2432,ND,ND,08/12/2024 10:15:00
08/12/2024 09:30:00,31.7325,30.8883,48.138,12.2287,ND,ND,08/12/2024 10:30:00
08/12/2024 09:45:00,32.4823,31.6233,0.0,99.8553,ND,ND,08/12/2024 10:45:00
08/12/2024 10:00:00,31.7817,30.9216,30.624,12.1962,ND,ND,08/12/2024 11:00:00
08/12/2024 10:15:00,31.8377,30.9925,31.428,12.2106,ND,ND,08/12/2024 11:15:00
08/12/2024 10:30:00,32.2449,31.4019,0.0,99.8806,ND,ND,08/12/2024 11:30:00
08/12/2024 10:45:00,32.263,31.4265,0.0,99.83,ND,ND,08/12/2024 11:45:00
08/12/2024 11:00:00,32.063,31.2297,0.0,118.515,ND,ND,08/12/2024 12:00:00
08/12/2024 11:15:00,31.7887,30.9693,30.8244,12.1962,ND,ND,08/12/2024 12:15:00
08/12/2024 11:30:00,32.2451,31.3903,0.0,99.8915,ND,ND,08/12/2024 12:30:00
08/12/2024 11:45:00,32.1497,31.2934,0.0,99.8662,ND,ND,08/12/2024 12:45:00
08/12/2024 12:00:00,32.4249,31.577,0.0,99.8553,ND,ND,08/12/2024 13:00:00
08/12/2024 12:15:00,31.5948,30.7972,45.8568,12.1926,ND,ND,08/12/2024 13:15:00
08/12/2024 12:30:00,32.2719,31.4468,0.0,99.8517,ND,ND,08/12/2024 13:30:00
08/12/2024 12:45:00,32.2881,31.4569,0.0,99.8626,ND,ND,08/12/2024 13:45:00
08/12/2024 13:00:00,31.7821,30.9361,31.4592,12.2179,ND,ND,08/12/2024 14:00:00
08/12/2024 13:15:00,32.2242,31.3961,0.0,118.515,ND,ND,08/12/2024 14:15:00
08/12/2024 13:30:00,32.3956,31.5611,0.0,99.8517,ND,ND,08/12/2024 14:30:00
08/12/2024 13:45:00,31.9281,31.0923,0.0,118.515,ND,ND,08/12/2024 14:45:00
08/12/2024 14:00:00,31.3855,30.5064,52.518,12.1998,ND,ND,08/12/2024 15:00:00
08/12/2024 14:15:00,31.7702,30.9433,32.6688,12.2106,ND,ND,08/12/2024 15:15:00
08/12/2024 14:30:00,31.7935,30.9823,32.7636,12.2649,ND,ND,08/12/2024 15:30:00
08/12/2024 14:45:00,31.8414,31.004,32.8188,12.2179,ND,ND,08/12/2024 15:45:00
08/12/2024 15:00:00,31.8529,31.0012,32.6412,12.2143,ND,ND,08/12/2024 16:00:00
08/12/2024 15:15:00,32.0244,31.195,33.1044,12.2432,ND,ND,08/12/2024 16:15:00
08/12/2024 15:30:00,31.9212,31.0706,36.1068,12.2323,ND,ND,08/12/2024 16:30:00
08/12/2024 15:45:00,31.7976,30.9679,53.8476,12.2504,ND,ND,08/12/2024 16:45:00
08/12/2024 16:00:00,31.8801,31.0503,32.4096,12.2323,ND,ND,08/12/2024 17:00:00
08/12/2024 16:15:00,31.9317,31.072,32.4384,12.2251,ND,ND,08/12/2024 17:15:00
08/12/2024 16:30:00,32.0065,31.182,32.9988,12.2143,ND,ND,08/12/2024 17:30:00
08/12/2024 16:45:00,31.8366,30.991,47.0568,12.2287,ND,ND,08/12/2024 17:45:00
08/12/2024 17:00:00,31.7454,30.8955,31.7268,12.2432,ND,ND,08/12/2024 18:00:00
08/12/2024 17:15:00,32.2899,31.4714,0.0,99.8553,ND,ND,08/12/2024 18:15:00
08/12/2024 17:30:00,31.8002,30.9389,31.3236,12.2251,ND,ND,08/12/2024 18:30:00
08/12/2024 17:45:00,31.3757,30.5411,50.1264,12.2179,ND,ND,08/12/2024 18:45:00
08/12/2024 18:00:00,31.7432,30.871,32.784,12.2504,ND,ND,08/12/2024 19:00:00
08/12/2024 18:15:00,32.1589,31.3151,0.0,118.515,ND,ND,08/12/2024 19:15:00
08/12/2024 18:30:00,32.1798,31.3455,0.0,99.8264,ND,ND,08/12/2024 19:30:00
08/12/2024 18:45:00,31.7365,30.9028,30.198,12.1889,ND,ND,08/12/2024 19:45:00
08/12/2024 19:00:00,32.2896,31.4554,0.0,99.8662,ND,ND,08/12/2024 20:00:00
08/12/2024 19:15:00,32.3964,31.548,0.0,99.8372,ND,ND,08/12/2024 20:15:00
08/12/2024 19:30:00,31.5542,30.7407,62.2284,12.1962,ND,ND,08/12/2024 20:30:00
08/12/2024 19:45:00,31.6812,30.8304,59.0736,12.2468,ND,ND,08/12/2024 20:45:00
08/12/2024 20:00:00,31.9168,31.1198,31.944,12.236,ND,ND,08/12/2024 21:00:00
08/12/2024 20:15:00,31.944,31.1126,32.088,12.236,ND,ND,08/12/2024 21:15:00
08/12/2024 20:30:00,31.8158,30.9722,31.7556,118.515,ND,ND,08/12/2024 21:30:00
08/12/2024 20:45:00,31.8111,30.9635,31.788,12.2504,ND,ND,08/12/2024 21:45:00
08/12/2024 21:00:00,32.1131,31.2109,0.0,118.515,ND,ND,08/12/2024 22:00:00
08/12/2024 21:15:00,32.3723,31.535,0.0,11.9611,ND,ND,08/12/2024 22:15:00
08/12/2024 21:30:00,31.3165,30.4644,67.62,22.9311,ND,ND,08/12/2024 22:30:00
08/12/2024 21:45:00,31.8416,30.9896,31.83,17.8783,ND,ND,08/12/2024 22:45:00
08/12/2024 22:00:00,31.5085,30.6597,62.034,22.3886,ND,ND,08/12/2024 23:00:00
08/12/2024 22:15:00,32.0742,31.2312,35.856,15.5346,ND,ND,08/12/2024 23:15:00
08/12/2024 22:30:00,31.6621,30.8044,70.0812,22.3343,ND,ND,08/12/2024 23:30:00
08/12/2024 22:45:00,31.5202,30.6829,84.318,25.5606,ND,ND,08/12/2024 23:45:00
08/12/2024 23:00:00,32.0818,31.2283,40.1892,19.2093,ND,ND,09/12/2024 00:00:00
08/12/2024 23:15:00,31.9741,31.0851,65.406,21.9076,ND,ND,09/12/2024 00:15:00
08/12/2024 23:30:00,31.2539,30.4036,109.997,21.6652,ND,ND,09/12/2024 00:30:00
08/12/2024 23:45:00,31.9523,31.0981,58.7232,18.023,ND,ND,09/12/2024 00:45:00
09/12/2024 00:00:00,31.6282,30.7595,101.138,25.9006,ND,ND,09/12/2024 01:00:00
09/12/2024 00:15:00,31.8374,30.9795,80.4588,21.4771,ND,ND,09/12/2024 01:15:00
09/12/2024 00:30:00,31.9387,31.0952,73.0872,19.7736,ND,ND,09/12/2024 01:30:00
09/12/2024 00:45:00,31.5925,30.7292,106.078,13.7659,ND,ND,09/12/2024 01:45:00
09/12/2024 01:00:00,31.1904,30.2995,118.615,20.0666,ND,ND,09/12/2024 02:00:00
09/12/2024 01:15:00,31.8081,30.8912,76.1172,20.9274,ND,ND,09/12/2024 02:15:00
09/12/2024 01:30:00,31.6667,30.8232,96.51,13.1149,ND,ND,09/12/2024 02:30:00
09/12/2024 01:45:00,31.4816,30.651,92.3112,23.5098,ND,ND,09/12/2024 02:45:00
09/12/2024 02:00:00,31.766,30.8999,64.7712,22.6345,ND,ND,09/12/2024 03:00:00
09/12/2024 02:15:00,31.8203,30.9795,42.9168,17.7264,ND,ND,09/12/2024 03:15:00
09/12/2024 02:30:00,31.6511,30.7972,68.3412,22.9565,ND,ND,09/12/2024 03:30:00
09/12/2024 02:45:00,31.823,30.9722,47.8812,19.5566,ND,ND,09/12/2024 03:45:00
09/12/2024 03:00:00,31.5552,30.6887,66.3756,22.7214,ND,ND,09/12/2024 04:00:00
09/12/2024 03:15:00,31.1708,30.3631,103.169,25.85,ND,ND,09/12/2024 04:15:00
09/12/2024 03:30:00,31.2365,30.3848,99.3876,27.6403,ND,ND,09/12/2024 04:30:00
09/12/2024 03:45:00,31.3395,30.4919,97.3464,17.3683,ND,ND,09/12/2024 04:45:00
09/12/2024 04:00:00,31.3119,30.4499,99.0072,26.0055,ND,ND,09/12/2024 05:00:00
09/12/2024 04:15:00,31.1749,30.3328,99.42,24.7432,ND,ND,09/12/2024 05:15:00
09/12/2024 04:30:00,31.6013,30.7378,88.2432,26.4829,ND,ND,09/12/2024 05:30:00
09/12/2024 04:45:00,32.3769,31.535,32.8788,17.8964,ND,ND,09/12/2024 05:45:00
09/12/2024 05:00:00,31.8175,30.9679,73.4136,21.9546,ND,ND,09/12/2024 06:00:00
09/12/2024 05:15:00,32.002,31.2225,53.238,14.2325,ND,ND,09/12/2024 06:15:00
09/12/2024 05:30:00,31.4442,30.6033,94.7676,24.5587,ND,ND,09/12/2024 06:30:00
09/12/2024 05:45:00,31.7748,30.9708,74.5956,24.2007,ND,ND,09/12/2024 06:45:00
09/12/2024 06:00:00,32.0892,31.2529,42.0756,19.1551,ND,ND,09/12/2024 07:00:00
09/12/2024 06:15:00,31.6808,30.8478,65.4444,22.2873,ND,ND,09/12/2024 07:15:00
09/12/2024 06:30:00,31.8279,30.9635,43.974,15.5888,ND,ND,09/12/2024 07:30:00
09/12/2024 06:45:00,31.8212,30.9983,32.9448,17.8602,ND,ND,09/12/2024 07:45:00
09/12/2024 07:00:00,31.7832,30.9433,33.0732,18.0483,ND,ND,09/12/2024 08:00:00
09/12/2024 07:15:00,32.2667,31.454,0.0,11.99,ND,ND,09/12/2024 08:15:00
09/12/2024 07:30:00,32.1806,31.3556,0.0,12.6338,ND,ND,09/12/2024 08:30:00
09/12/2024 07:45:00,31.8052,31.0807,0.0,16.739,ND,ND,09/12/2024 08:45:00
09/12/2024 08:00:00,32.3901,31.548,0.0,12.0804,ND,ND,09/12/2024 09:00:00
09/12/2024 08:15:00,31.8049,30.9549,47.0928,20.0738,ND,ND,09/12/2024 09:15:00
09/12/2024 08:30:00,31.8534,31.0113,32.7264,14.8293,ND,ND,09/12/2024 09:30:00
09/12/2024 08:45:00,31.819,30.9766,32.826,17.6685,ND,ND,09/12/2024 09:45:00
09/12/2024 09:00:00,31.8499,31.0069,32.7744,17.9217,ND,ND,09/12/2024 10:00:00
09/12/2024 09:15:00,31.9446,31.1227,31.8672,17.6866,ND,ND,09/12/2024 10:15:00
09/12/2024 09:30:00,31.9059,31.0373,31.7892,17.6902,ND,ND,09/12/2024 10:30:00
09/12/2024 09:45:00,31.9592,31.1198,32.1852,14.6412,ND,ND,09/12/2024 10:45:00
09/12/2024 10:00:00,31.799,30.9317,31.578,16.692,ND,ND,09/12/2024 11:00:00
09/12/2024 10:15:00,31.8226,30.9795,31.6524,17.3973,ND,ND,09/12/2024 11:15:00
09/12/2024 10:30:00,31.8208,30.9939,31.9116,17.5492,ND,ND,09/12/2024 11:30:00
09/12/2024 10:45:00,32.339,31.4988,0.0,12.1419,ND,ND,09/12/2024 11:45:00
09/12/2024 11:00:00,32.2665,31.4395,0.0,12.3372,ND,ND,09/12/2024 12:00:00
09/12/2024 11:15:00,31.8199,30.9968,32.0592,17.7337,ND,ND,09/12/2024 12:15:00
09/12/2024 11:30:00,31.7369,30.8999,60.6408,15.1042,ND,ND,09/12/2024 12:30:00
09/12/2024 11:45:00,31.4616,30.5715,75.996,14.6123,ND,ND,09/12/2024 12:45:00
09/12/2024 12:00:00,31.8253,30.9751,45.6492,18.8983,ND,ND,09/12/2024 13:00:00
09/12/2024 12:15:00,31.5976,30.7451,68.2644,22.8624,ND,ND,09/12/2024 13:15:00
09/12/2024 12:30:00,31.9227,31.0938,33.6384,12.2685,ND,ND,09/12/2024 13:30:00
09/12/2024 12:45:00,32.1698,31.331,33.6468,17.9868,ND,ND,09/12/2024 13:45:00
09/12/2024 13:00:00,31.9256,31.0952,32.6952,13.3283,ND,ND,09/12/2024 14:00:00
09/12/2024 13:15:00,31.7289,30.9057,39.0816,14.6593,ND,ND,09/12/2024 14:15:00
09/12/2024 13:30:00,31.775,30.9635,32.7408,17.9036,ND,ND,09/12/2024 14:30:00
09/12/2024 13:45:00,31.7817,30.9563,32.7456,17.7951,ND,ND,09/12/2024 14:45:00
09/12/2024 14:00:00,31.8097,30.9751,32.7276,15.9903,ND,ND,09/12/2024 15:00:00
09/12/2024 14:15:00,31.8319,31.0055,31.9368,17.7771,ND,ND,09/12/2024 15:15:00
09/12/2024 14:30:00,31.9957,31.1849,32.4144,17.0645,ND,ND,09/12/2024 15:30:00
09/12/2024 14:45:00,31.7571,30.9389,46.7472,19.7049,ND,ND,09/12/2024 15:45:00
09/12/2024 15:00:00,31.9683,31.114,33.0636,18.6994,ND,ND,09/12/2024 16:00:00
09/12/2024 15:15:00,31.876,31.0503,32.3712,17.8132,ND,ND,09/12/2024 16:15:00
09/12/2024 15:30:00,31.8631,31.0359,32.6844,12.7315,ND,ND,09/12/2024 16:30:00
09/12/2024 15:45:00,31.9318,31.1299,32.8464,17.8349,ND,ND,09/12/2024 16:45:00
09/12/2024 16:00:00,31.9245,31.0995,32.772,16.7499,ND,ND,09/12/2024 17:00:00
09/12/2024 16:15:00,31.8024,30.9693,49.5396,20.0955,ND,ND,09/12/2024 17:15:00
09/12/2024 16:30:00,31.6437,30.8058,71.5776,23.0867,ND,ND,09/12/2024 17:30:00
09/12/2024 16:45:00,32.0304,31.1994,32.9124,17.5347,ND,ND,09/12/2024 17:45:00
09/12/2024 17:00:00,31.871,31.0706,41.0184,18.8621,ND,ND,09/12/2024 18:00:00
09/12/2024 17:15:00,31.4699,30.6424,66.6324,22.8986,ND,ND,09/12/2024 18:15:00
09/12/2024 17:30:00,32.431,31.6016,0.0,11.9575,ND,ND,09/12/2024 18:30:00
09/12/2024 17:45:00,31.6469,30.7986,59.6472,21.6363,ND,ND,09/12/2024 18:45:00
09/12/2024 18:00:00,32.0133,31.1704,32.3184,17.7409,ND,ND,09/12/2024 19:00:00
09/12/2024 18:15:00,32.1609,31.3397,32.5032,17.6143,ND,ND,09/12/2024 19:15:00
09/12/2024 18:30:00,32.1002,31.2746,32.172,17.8711,ND,ND,09/12/2024 19:30:00
09/12/2024 18:45:00,31.7908,30.9606,66.5148,23.1047,ND,ND,09/12/2024 19:45:00
09/12/2024 19:00:00,31.7982,30.9867,50.5188,20.6055,ND,ND,09/12/2024 20:00:00
09/12/2024 19:15:00,31.9619,31.1487,34.182,18.6921,ND,ND,09/12/2024 20:15:00
09/12/2024 19:30:00,31.8102,30.9852,31.0452,17.7807,ND,ND,09/12/2024 20:30:00
09/12/2024 19:45:00,31.8253,30.9925,31.1436,17.4443,ND,ND,09/12/2024 20:45:00
09/12/2024 20:00:00,32.2481,31.4135,0.0,11.8996,ND,ND,09/12/2024 21:00:00
09/12/2024 20:15:00,32.6117,31.7853,0.0,11.9936,ND,ND,09/12/2024 21:15:00
09/12/2024 20:30:00,32.0665,31.1415,0.0,13.7117,ND,ND,09/12/2024 21:30:00
09/12/2024 20:45:00,32.6709,31.8432,0.0,12.2975,ND,ND,09/12/2024 21:45:00
09/12/2024 21:00:00,32.1059,31.2862,36.9576,17.2381,ND,ND,09/12/2024 22:00:00
09/12/2024 21:15:00,31.6899,30.855,64.674,22.2078,ND,ND,09/12/2024 22:15:00
09/12/2024 21:30:00,31.8761,31.0793,51.9216,21.0359,ND,ND,09/12/2024 22:30:00
09/12/2024 21:45:00,32.037,31.2312,32.01,15.9614,ND,ND,09/12/2024 22:45:00
09/12/2024 22:00:00,31.7671,30.9404,58.2024,20.8948,ND,ND,09/12/2024 23:00:00
09/12/2024 22:15:00,31.4786,30.6366,81.9708,22.6273,ND,ND,09/12/2024 23:15:00
09/12/2024 22:30:00,32.0504,31.2167,38.0232,18.7789,ND,ND,09/12/2024 23:30:00
09/12/2024 22:45:00,31.9507,31.1082,46.7028,19.4625,ND,ND,09/12/2024 23:45:00
09/12/2024 23:00:00,31.5391,30.6872,78.8316,24.5298,ND,ND,10/12/2024 00:00:00
09/12/2024 23:15:00,31.5288,30.6887,78.8268,24.4611,ND,ND,10/12/2024 00:15:00
09/12/2024 23:30:00,31.8078,30.9795,63.2592,22.678,ND,ND,10/12/2024 00:30:00
09/12/2024 23:45:00,32.1114,31.2891,34.3236,18.023,ND,ND,10/12/2024 00:45:00
10/12/2024 00:00:00,31.5427,30.7017,85.4616,25.3581,ND,ND,10/12/2024 01:00:00
10/12/2024 00:15:00,31.7476,30.9274,81.6516,14.1782,ND,ND,10/12/2024 01:15:00
10/12/2024 00:30:00,32.0577,31.224,48.6264,20.0412,ND,ND,10/12/2024 01:30:00
10/12/2024 00:45:00,31.6555,30.8131,79.7136,24.6202,ND,ND,10/12/2024 01:45:00
10/12/2024 01:00:00,31.4927,30.6395,94.4604,26.8627,ND,ND,10/12/2024 02:00:00
10/12/2024 01:15:00,31.8682,31.033,62.07,21.0503,ND,ND,10/12/2024 02:15:00
10/12/2024 01:30:00,31.4552,30.6091,94.1376,26.6457,ND,ND,10/12/2024 02:30:00
10/12/2024 01:45:00,31.6776,30.855,77.154,23.6039,ND,ND,10/12/2024 02:45:00
10/12/2024 02:00:00,31.4243,30.5946,87.8988,25.8427,ND,ND,10/12/2024 03:00:00
10/12/2024 02:15:00,31.0384,30.1953,106.33,29.2318,ND,ND,10/12/2024 03:15:00
10/12/2024 02:30:00,31.1649,30.3038,114.924,30.6243,ND,ND,10/12/2024 03:30:00
10/12/2024 02:45:00,31.4069,30.5787,104.436,28.6531,ND,ND,10/12/2024 03:45:00
10/12/2024 03:00:00,31.6365,30.787,99.7272,27.492,ND,ND,10/12/2024 04:00:00
10/12/2024 03:15:00,31.686,30.8333,87.984,25.8898,ND,ND,10/12/2024 04:15:00
10/12/2024 03:30:00,31.614,30.7538,98.7384,27.445,ND,ND,10/12/2024 04:30:00
10/12/2024 03:45:00,31.7045,30.8666,94.68,26.7325,ND,ND,10/12/2024 04:45:00
10/12/2024 04:00:00,31.6929,30.8464,86.3676,25.5968,ND,ND,10/12/2024 05:00:00
10/12/2024 04:15:00,31.5198,30.6742,104.066,28.2697,ND,ND,10/12/2024 05:15:00
10/12/2024 04:30:00,31.7624,30.9187,81.0744,24.7251,ND,ND,10/12/2024 05:30:00
10/12/2024 04:45:00,31.7344,30.8984,80.9136,25.1591,ND,ND,10/12/2024 05:45:00
10/12/2024 05:00:00,32.1823,31.344,32.94,17.8602,ND,ND,10/12/2024 06:00:00
10/12/2024 05:15:00,31.8646,31.0258,54.7836,20.544,ND,ND,10/12/2024 06:15:00
10/12/2024 05:30:00,31.4751,30.638,82.182,24.9638,ND,ND,10/12/2024 06:30:00
10/12/2024 05:45:00,31.8108,30.978,33.948,18.0773,ND,ND,10/12/2024 06:45:00
10/12/2024 06:00:00,31.8084,30.9751,33.99,18.0917,ND,ND,10/12/2024 07:00:00
10/12/2024 06:15:00,31.7815,30.9418,33.912,18.0556,ND,ND,10/12/2024 07:15:00
10/12/2024 06:30:00,32.2002,31.3903,0.0,11.9828,ND,ND,10/12/2024 07:30:00
10/12/2024 06:45:00,32.2227,31.3903,0.0,11.9647,ND,ND,10/12/2024 07:45:00
10/12/2024 07:00:00,31.7519,30.9245,31.1676,17.7771,ND,ND,10/12/2024 08:00:00
10/12/2024 07:15:00,31.8041,30.9766,31.4496,17.7445,ND,ND,10/12/2024 08:15:00
10/12/2024 07:30:00,32.2927,31.4641,0.0,13.6755,ND,ND,10/12/2024 08:30:00
10/12/2024 07:45:00,32.2017,31.3817,0.0,11.9611,ND,ND,10/12/2024 08:45:00
