LocalCol;TimeCol;MISURATORE DI PORTATA [EW168];POSIZIONE GETTO 1 [EW64];PRESSIONE ACQUA TURBINA [EW164];G1 : Potenza attiva prodotta Turbina [STRUMENTO];POSIZIONE GETTO 2 [EW66];LIVELLO ALL'OPERA DI PRESA [PlcOperaP]
07/12/2024 22:15;07/12/2024 21:15;12,2504;14,9137;31,0069;31,4232;0;40,7793
07/12/2024 22:30;07/12/2024 21:30;12,2504;14,9137;31,0706;31,4388;0;41,1288
07/12/2024 22:45;07/12/2024 21:45;12,2468;14,8227;31,1675;31,5024;0;41,4078
07/12/2024 23:00;07/12/2024 22:00;12,2541;14,9137;31,072;31,38;0;41,2209
07/12/2024 23:15;07/12/2024 22:15;12,2468;18,0186;30,9259;44,6088;0;41,7762
07/12/2024 23:30;07/12/2024 22:30;12,2432;27,7368;30,7364;77,3724;0;40,6682
07/12/2024 23:45;07/12/2024 22:45;12,2541;19,7748;31,0286;52,3284;0;40,7603
08/12/2024;07/12/2024 23:00;12,2106;16,9309;31,1285;38,6712;0;40,9446
08/12/2024 00:15;07/12/2024 23:15;12,236;30,3038;30,6091;84,3408;0;37,8048
08/12/2024 00:30;07/12/2024 23:30;12,2685;19,3674;31,0055;49,6848;0;37,6151
08/12/2024 00:45;07/12/2024 23:45;12,2468;25,4427;30,8984;70,9776;0;40,205
08/12/2024 01:00;08/12/2024;12,2323;27,7447;30,8232;77,7204;0;41,1288
08/12/2024 01:15;08/12/2024 00:15;12,2251;24,6319;30,9057;69,0096;0;32,2539
08/12/2024 01:30;08/12/2024 00:30;12,236;33,4087;30,5454;92,964;0;38,3087
08/12/2024 01:45;08/12/2024 00:45;12,2649;37,6013;30,246;101,798;0;36,4394
08/12/2024 02:00;08/12/2024 01:00;12,2504;33,4087;30,3704;92,0988;0;36,8972
08/12/2024 02:15;08/12/2024 01:15;12,2323;36,2406;30,3168;98,8656;0;37,6151
08/12/2024 02:30;08/12/2024 01:30;12,2143;29,224;30,7755;82,8192;0;40,8985
08/12/2024 02:45;08/12/2024 01:45;12,2504;23,5521;30,7523;64,2336;0;37,6883
08/12/2024 03:00;08/12/2024 02:00;12,2504;23,5521;30,7769;63,9696;0;40,5761
08/12/2024 03:15;08/12/2024 02:15;12,2287;34,4885;30,094;93,276;0;32,346
08/12/2024 03:30;08/12/2024 02:30;12,2504;32,7323;30,2199;89,7432;0;33,1777
08/12/2024 03:45;08/12/2024 02:45;12,236;39,484;30,1895;105,541;0;37,0625
08/12/2024 04:00;08/12/2024 03:00;12,2721;42,5889;30,4413;114,49;0;40,7603
08/12/2024 04:15;08/12/2024 03:15;12,2251;32,0559;30,9404;91,6032;0;41,3157
08/12/2024 04:30;08/12/2024 03:30;12,2323;21,7999;31,2977;60,0348;0;41,7762
08/12/2024 04:45;08/12/2024 03:45;12,236;36,917;30,6901;103,043;0;41,2209
08/12/2024 05:00;08/12/2024 04:00;12,2613;41,5091;30,5064;112,702;0;40,7603
08/12/2024 05:15;08/12/2024 04:15;12,2143;24,0939;31,1849;67,8996;0;41,3157
08/12/2024 05:30;08/12/2024 04:30;12,2432;22,4723;31,0084;61,17;0;40,9418
08/12/2024 05:45;08/12/2024 04:45;12,2504;32,7323;30,6641;92,0436;0;40,6682
08/12/2024 06:00;08/12/2024 05:00;12,2323;22,7412;31,0258;62,748;0;41,0367
08/12/2024 06:15;08/12/2024 05:15;12,1962;29,2556;30,8348;83,2464;0;41,2209
08/12/2024 06:30;08/12/2024 05:30;118,515;39,7529;30,162;106,757;0;25,8714
08/12/2024 06:45;08/12/2024 05:45;12,2323;27,0644;30,8536;76,6068;0;34,5187
08/12/2024 07:00;08/12/2024 06:00;12,236;28,8166;30,8087;82,0572;0;35,326
08/12/2024 07:15;08/12/2024 06:15;12,2179;32,7323;30,5599;91,6752;0;32,3677
08/12/2024 07:30;08/12/2024 06:30;12,2468;28,1442;30,557;78,8184;0;31,2353
08/12/2024 07:45;08/12/2024 06:45;12,2287;18,695;30,8102;47,58;0;32,9935
08/12/2024 08:00;08/12/2024 07:00;12,2179;15,1827;30,8999;33,6084;0;34,0907
08/12/2024 08:15;08/12/2024 07:15;12,236;15,1827;30,2778;54,978;8,28426;28,1904
08/12/2024 08:30;08/12/2024 07:30;99,8481;0,2;31,2804;0;0;30,7098
08/12/2024 08:45;08/12/2024 07:45;99,8372;0,2;31,5755;0;0;40,7603
08/12/2024 09:00;08/12/2024 08:00;12,207;18,695;30,7697;49,4628;0;31,8936
08/12/2024 09:15;08/12/2024 08:15;12,2287;15,7562;30,9925;35,8248;0;36,2281
08/12/2024 09:30;08/12/2024 08:30;12,2179;15,1827;31,0069;34,0092;0;38,9101
08/12/2024 09:45;08/12/2024 08:45;118,515;15,1827;30,9823;34,134;0;34,004
08/12/2024 10:00;08/12/2024 09:00;12,2287;15,1827;30,9823;34,1424;0;38,7204
08/12/2024 10:15;08/12/2024 09:15;12,2432;15,1827;31,0084;34,0368;0;37,3415
08/12/2024 10:30;08/12/2024 09:30;12,2287;15,1827;30,8883;48,138;5,83718;25,7874
08/12/2024 10:45;08/12/2024 09:45;99,8553;0,2;31,6233;0;0;39,5115
08/12/2024 11:00;08/12/2024 10:00;12,1962;14,9137;30,9216;30,624;0;34,5647
08/12/2024 11:15;08/12/2024 10:15;12,2106;14,9137;30,9925;31,428;0;26,4511
08/12/2024 11:30;08/12/2024 10:30;99,8806;0,2;31,4019;0;0;27,2584
08/12/2024 11:45;08/12/2024 10:45;99,83;0,2;31,4265;0;0;34,7381
08/12/2024 12:00;08/12/2024 11:00;118,515;7,08221;31,2297;0;0;40,7712
08/12/2024 12:15;08/12/2024 11:15;12,1962;14,7792;30,9693;30,8244;0;40,5761
08/12/2024 12:30;08/12/2024 11:30;99,8915;0,2;31,3903;0;0;41,4539
08/12/2024 12:45;08/12/2024 11:45;99,8662;0,2;31,2934;0;0;40,7603
08/12/2024 13:00;08/12/2024 12:00;99,8553;0,2;31,577;0;0;41,6841
08/12/2024 13:15;08/12/2024 12:15;12,1926;14,9137;30,7972;45,8568;5,83718;27,1799
08/12/2024 13:30;08/12/2024 12:30;99,8517;0,2;31,4468;0;0;32,9014
08/12/2024 13:45;08/12/2024 12:45;99,8626;0,2;31,4569;0;0;39,5575
08/12/2024 14:00;08/12/2024 13:00;12,2179;14,7792;30,9361;31,4592;2,30782;26,7979
08/12/2024 14:15;08/12/2024 13:15;118,515;0,2;31,3961;0;0;19,0771
08/12/2024 14:30;08/12/2024 13:30;99,8517;0,2;31,5611;0;0;41,0367
08/12/2024 14:45;08/12/2024 13:45;118,515;10,3651;31,0923;0;0;18,8468
08/12/2024 15:00;08/12/2024 14:00;12,1998;15,859;30,5064;52,518;6,83989;40,419
08/12/2024 15:15;08/12/2024 14:15;12,2106;14,9137;30,9433;32,6688;0;32,0697
08/12/2024 15:30;08/12/2024 14:30;12,2649;14,9137;30,9823;32,7636;0;34,5647
08/12/2024 15:45;08/12/2024 14:45;12,2179;14,9137;31,004;32,8188;0;40,7603
08/12/2024 16:00;08/12/2024 15:00;12,2143;14,9137;31,0012;32,6412;0;40,8524
08/12/2024 16:15;08/12/2024 15:15;12,2432;14,9137;31,195;33,1044;0;41,2263
08/12/2024 16:30;08/12/2024 15:30;12,2323;15,863;31,0706;36,1068;0;40,6682
08/12/2024 16:45;08/12/2024 15:45;12,2504;20,4472;30,9679;53,8476;0;30,5012
08/12/2024 17:00;08/12/2024 16:00;12,2323;14,9137;31,0503;32,4096;0;26,2425
08/12/2024 17:15;08/12/2024 16:15;12,2251;14,9137;31,072;32,4384;0;34,199
08/12/2024 17:30;08/12/2024 16:30;12,2143;14,9137;31,182;32,9988;0;37,8942
08/12/2024 17:45;08/12/2024 16:45;12,2287;18,695;30,991;47,0568;0;38,1705
08/12/2024 18:00;08/12/2024 17:00;12,2432;14,9137;30,8955;31,7268;0;22,8156
08/12/2024 18:15;08/12/2024 17:15;99,8553;0,2;31,4714;0;0;41,4566
08/12/2024 18:30;08/12/2024 17:30;12,2251;14,7792;30,9389;31,3236;0;33,8252
08/12/2024 18:45;08/12/2024 17:45;12,2179;19,7748;30,5411;50,1264;0;35,5129
08/12/2024 19:00;08/12/2024 18:00;12,2504;14,9137;30,871;32,784;0;34,6623
08/12/2024 19:15;08/12/2024 18:15;118,515;5,33002;31,3151;0;1,22155;17,831
08/12/2024 19:30;08/12/2024 18:30;99,8264;0,2;31,3455;0;0;40,8524
08/12/2024 19:45;08/12/2024 18:45;12,1889;14,7792;30,9028;30,198;0;28,0007
08/12/2024 20:00;08/12/2024 19:00;99,8662;0,2;31,4554;0;0;26,7058
08/12/2024 20:15;08/12/2024 19:15;99,8372;0,2;31,548;0;0;40,4813
08/12/2024 20:30;08/12/2024 19:30;12,1962;23,2159;30,7407;62,2284;2,71367;33,8252
08/12/2024 20:45;08/12/2024 19:45;12,2468;21,9343;30,8304;59,0736;0;34,115
08/12/2024 21:00;08/12/2024 20:00;12,236;14,7792;31,1198;31,944;0;36,6913
08/12/2024 21:15;08/12/2024 20:15;12,236;14,7871;31,1126;32,088;0;40,7603
08/12/2024 21:30;08/12/2024 20:30;118,515;14,7792;30,9722;31,7556;1,22155;40,7603
08/12/2024 21:45;08/12/2024 20:45;12,2504;14,7792;30,9635;31,788;0;36,5532
08/12/2024 22:00;08/12/2024 21:00;118,515;8,50216;31,2109;0;0;18,2102
08/12/2024 22:15;08/12/2024 21:15;11,9611;0,2;31,535;0;0;41,5758
08/12/2024 22:30;08/12/2024 21:30;22,9311;25,3082;30,4644;67,62;0;33,5489
08/12/2024 22:45;08/12/2024 21:45;17,8783;14,7871;30,9896;31,83;0;35,5806
08/12/2024 23:00;08/12/2024 22:00;22,3886;22,9548;30,6597;62,034;0;34,4808
08/12/2024 23:15;08/12/2024 22:15;15,5346;15,7245;31,2312;35,856;0;41,6462
08/12/2024 23:30;08/12/2024 22:30;22,3343;25,3082;30,8044;70,0812;0;41,0367
08/12/2024 23:45;08/12/2024 22:45;25,5606;29,8964;30,6829;84,318;0;40,8524
09/12/2024;08/12/2024 23:00;19,2093;16,6698;31,2283;40,1892;0;41,6841
09/12/2024 00:15;08/12/2024 23:15;21,9076;23,9595;31,0851;65,406;0;41,8683
09/12/2024 00:30;08/12/2024 23:30;21,6652;40,8327;30,4036;109,997;0;37,7072
09/12/2024 00:45;08/12/2024 23:45;18,023;21,6614;31,0981;58,7232;0;36,415
09/12/2024 01:00;09/12/2024;25,9006;36,2406;30,7595;101,138;0;38,7258
09/12/2024 01:15;09/12/2024 00:15;21,4771;28,1442;30,9795;80,4588;0;41,313
09/12/2024 01:30;09/12/2024 00:30;19,7736;25,7631;31,0952;73,0872;0;41,4999
09/12/2024 01:45;09/12/2024 00:45;13,7659;38,4042;30,7292;106,078;0;41,2209
09/12/2024 02:00;09/12/2024 01:00;20,0666;45,0174;30,2995;118,615;0;39,9368
09/12/2024 02:15;09/12/2024 01:15;20,9274;27,0644;30,8912;76,1172;0;38,1705
09/12/2024 02:30;09/12/2024 01:30;13,1149;34,2155;30,8232;96,51;0;36,5207
09/12/2024 02:45;09/12/2024 01:45;23,5098;33,1357;30,651;92,3112;0;37,7072
09/12/2024 03:00;09/12/2024 02:00;22,6345;23,5521;30,8999;64,7712;0;34,8411
09/12/2024 03:15;09/12/2024 02:15;17,7264;17,6152;30,9795;42,9168;0;34,6514
09/12/2024 03:30;09/12/2024 02:30;22,9565;24,6319;30,7972;68,3412;0;34,5647
09/12/2024 03:45;09/12/2024 02:45;19,5566;18,695;30,9722;47,8812;0;34,9007
09/12/2024 04:00;09/12/2024 03:00;22,7214;24,2284;30,6887;66,3756;0;36,2037
09/12/2024 04:15;09/12/2024 03:15;25,85;37,3244;30,3631;103,169;0;32,533
09/12/2024 04:30;09/12/2024 03:30;27,6403;36,2406;30,3848;99,3876;0;33,8712
09/12/2024 04:45;09/12/2024 03:45;17,3683;35,1609;30,4919;97,3464;0;34,7517
09/12/2024 05:00;09/12/2024 04:00;26,0055;35,9163;30,4499;99,0072;0;35,9409
09/12/2024 05:15;09/12/2024 04:15;24,7432;36,3791;30,3328;99,42;0;35,4885
09/12/2024 05:30;09/12/2024 04:30;26,4829;31,3835;30,7378;88,2432;0;36,3473
09/12/2024 05:45;09/12/2024 04:45;17,8964;14,7792;31,535;32,8788;0;41,8006
09/12/2024 06:00;09/12/2024 05:00;21,9546;26,388;30,9679;73,4136;0;40,4298
09/12/2024 06:15;09/12/2024 05:15;14,2325;19,7748;31,2225;53,238;0;26,5216
09/12/2024 06:30;09/12/2024 05:30;24,5587;33,9466;30,6033;94,7676;0;35,5888
09/12/2024 06:45;09/12/2024 05:45;24,2007;26,7914;30,9708;74,5956;0;39,7038
09/12/2024 07:00;09/12/2024 06:00;19,1551;17,0733;31,2529;42,0756;0;41,6083
09/12/2024 07:15;09/12/2024 06:15;22,2873;23,9595;30,8478;65,4444;0;40,6249
09/12/2024 07:30;09/12/2024 06:30;15,5888;17,6152;30,9635;43,974;0;40,6222
09/12/2024 07:45;09/12/2024 06:45;17,8602;14,9137;30,9983;32,9448;0;40,9229
09/12/2024 08:00;09/12/2024 07:00;18,0483;14,9137;30,9433;33,0732;0;39,2108
09/12/2024 08:15;09/12/2024 07:15;11,99;0,2;31,454;0;0;41,0583
09/12/2024 08:30;09/12/2024 07:30;12,6338;7,08617;31,3556;0;0;40,9473
09/12/2024 08:45;09/12/2024 07:45;16,739;11,0217;31,0807;0;0;18,1073
09/12/2024 09:00;09/12/2024 08:00;12,0804;0,2;31,548;0;0;37,3388
09/12/2024 09:15;09/12/2024 08:15;20,0738;18,695;30,9549;47,0928;0;32,2539
09/12/2024 09:30;09/12/2024 08:30;14,8293;14,9137;31,0113;32,7264;0;28,5209
09/12/2024 09:45;09/12/2024 08:45;17,6685;14,9137;30,9766;32,826;0;25,8931
09/12/2024 10:00;09/12/2024 09:00;17,9217;14,9137;31,0069;32,7744;0;34,8411
09/12/2024 10:15;09/12/2024 09:15;17,6866;14,8109;31,1227;31,8672;0;40,9446
09/12/2024 10:30;09/12/2024 09:30;17,6902;14,9058;31,0373;31,7892;0;40,0208
09/12/2024 10:45;09/12/2024 09:45;14,6412;14,8544;31,1198;32,1852;0;41,0583
09/12/2024 11:00;09/12/2024 10:00;16,692;14,9137;30,9317;31,578;0;39,8447
09/12/2024 11:15;09/12/2024 10:15;17,3973;14,9058;30,9795;31,6524;0;33,8225
09/12/2024 11:30;09/12/2024 10:30;17,5492;14,8385;30,9939;31,9116;0;31,2353
09/12/2024 11:45;09/12/2024 10:45;12,1419;0,2;31,4988;0;0;39,8338
09/12/2024 12:00;09/12/2024 11:00;12,3372;7,08221;31,4395;0;0;41,4349
09/12/2024 12:15;09/12/2024 11:15;17,7337;14,8148;30,9968;32,0592;0;33,0856
09/12/2024 12:30;09/12/2024 11:30;15,1042;22,4723;30,8999;60,6408;0;40,8524
09/12/2024 12:45;09/12/2024 11:45;14,6123;27,7368;30,5715;75,996;0;38,5416
09/12/2024 13:00;09/12/2024 12:00;18,8983;18,2876;30,9751;45,6492;0;37,1492
09/12/2024 13:15;09/12/2024 12:15;22,8624;24,7584;30,7451;68,2644;0;36,2281
09/12/2024 13:30;09/12/2024 12:30;12,2685;14,9177;31,0938;33,6384;0;32,709
09/12/2024 13:45;09/12/2024 12:45;17,9868;14,9137;31,331;33,6468;0;32,2648
09/12/2024 14:00;09/12/2024 13:00;13,3283;14,9137;31,0952;32,6952;0;32,1618
09/12/2024 14:15;09/12/2024 13:15;14,6593;16,6698;30,9057;39,0816;0;34,4753
09/12/2024 14:30;09/12/2024 13:30;17,9036;15,1827;30,9635;32,7408;0;31,7907
09/12/2024 14:45;09/12/2024 13:45;17,7951;15,1827;30,9563;32,7456;0;33,0748
09/12/2024 15:00;09/12/2024 14:00;15,9903;15,1827;30,9751;32,7276;0;35,9518
09/12/2024 15:15;09/12/2024 14:15;17,7771;14,8623;31,0055;31,9368;0;40,7603
09/12/2024 15:30;09/12/2024 14:30;17,0645;14,9058;31,1849;32,4144;0;40,7712
09/12/2024 15:45;09/12/2024 14:45;19,7049;18,695;30,9389;46,7472;0;38,2409
09/12/2024 16:00;09/12/2024 15:00;18,6994;14,9137;31,114;33,0636;0;30,8127
09/12/2024 16:15;09/12/2024 15:15;17,8132;14,9137;31,0503;32,3712;0;24,6713
09/12/2024 16:30;09/12/2024 15:30;12,7315;14,9137;31,0359;32,6844;0;21,816
09/12/2024 16:45;09/12/2024 15:45;17,8349;14,9137;31,1299;32,8464;0;37,1546
09/12/2024 17:00;09/12/2024 16:00;16,7499;14,9137;31,0995;32,772;0;40,6682
09/12/2024 17:15;09/12/2024 16:15;20,0955;19,4346;30,9693;49,5396;0;40,8145
09/12/2024 17:30;09/12/2024 16:30;23,0867;25,8461;30,8058;71,5776;0;40,7658
09/12/2024 17:45;09/12/2024 16:45;17,5347;14,9137;31,1994;32,9124;0;41,1288
09/12/2024 18:00;09/12/2024 17:00;18,8621;17,2078;31,0706;41,0184;0;40,7251
09/12/2024 18:15;09/12/2024 17:15;22,8986;24,6319;30,6424;66,6324;0;28,0982
09/12/2024 18:30;09/12/2024 17:30;11,9575;0,2;31,6016;0;0;36,3256
09/12/2024 18:45;09/12/2024 17:45;21,6363;22,4723;30,7986;59,6472;0;36,0439
09/12/2024 19:00;09/12/2024 18:00;17,7409;14,7792;31,1704;32,3184;0;24,8555
09/12/2024 19:15;09/12/2024 18:15;17,6143;14,7792;31,3397;32,5032;0;34,9359
09/12/2024 19:30;09/12/2024 18:30;17,8711;14,9137;31,2746;32,172;0;32,0697
09/12/2024 19:45;09/12/2024 18:45;23,1047;23,9595;30,9606;66,5148;0;33,3619
09/12/2024 20:00;09/12/2024 19:00;20,6055;19,3674;30,9867;50,5188;0;34,6569
09/12/2024 20:15;09/12/2024 19:15;18,6921;15,325;31,1487;34,182;0;32,709
09/12/2024 20:30;09/12/2024 19:30;17,7807;14,7792;30,9852;31,0452;0;31,9776
09/12/2024 20:45;09/12/2024 19:45;17,4443;14,7792;30,9925;31,1436;0;26,5026
09/12/2024 21:00;09/12/2024 20:00;11,8996;0,2;31,4135;0;0;24,9503
09/12/2024 21:15;09/12/2024 20:15;11,9936;0,2;31,7853;0;0;41,7762
09/12/2024 21:30;09/12/2024 20:30;13,7117;11,2669;31,1415;0;0;18,6599
09/12/2024 21:45;09/12/2024 20:45;12,2975;7,35513;31,8432;0;0;41,9848
09/12/2024 22:00;09/12/2024 21:00;17,2381;15,859;31,2862;36,9576;0;36,9325
09/12/2024 22:15;09/12/2024 21:15;22,2078;23,5521;30,855;64,674;0;36,5992
09/12/2024 22:30;09/12/2024 21:30;21,0359;19,7748;31,0793;51,9216;0;36,182
09/12/2024 22:45;09/12/2024 21:45;15,9614;14,7792;31,2312;32,01;0;40,9364
09/12/2024 23:00;09/12/2024 22:00;20,8948;21,7999;30,9404;58,2024;0;41,0367
09/12/2024 23:15;09/12/2024 22:15;22,6273;29,3584;30,6366;81,9708;0;37,8942
09/12/2024 23:30;09/12/2024 22:30;18,7789;16,128;31,2167;38,0232;0;36,6859
09/12/2024 23:45;09/12/2024 22:45;19,4625;18,695;31,1082;46,7028;0;40,9446
10/12/2024;09/12/2024 23:00;24,5298;28,1442;30,6872;78,8316;0;26,7058
10/12/2024 00:15;09/12/2024 23:15;24,4611;28,2786;30,6887;78,8268;0;36,4096
10/12/2024 00:30;09/12/2024 23:30;22,678;22,8797;30,9795;63,2592;0;41,2182
10/12/2024 00:45;09/12/2024 23:45;18,023;15,1827;31,2891;34,3236;0;41,8629
10/12/2024 01:00;10/12/2024;25,3581;30,4382;30,7017;85,4616;0;40,4353
10/12/2024 01:15;10/12/2024 00:15;14,1782;28,8166;30,9274;81,6516;0;41,0502
10/12/2024 01:30;10/12/2024 00:30;20,0412;18,695;31,224;48,6264;0;41,6814
10/12/2024 01:45;10/12/2024 00:45;24,6202;28,5476;30,8131;79,7136;0;41,0367
10/12/2024 02:00;10/12/2024 01:00;26,8627;33,8121;30,6395;94,4604;0;40,8524
10/12/2024 02:15;10/12/2024 01:15;21,0503;22,4762;31,033;62,07;0;40,6682
10/12/2024 02:30;10/12/2024 01:30;26,6457;33,8121;30,6091;94,1376;0;39,1891
10/12/2024 02:45;10/12/2024 01:45;23,6039;27,8554;30,855;77,154;0;39,2812
10/12/2024 03:00;10/12/2024 02:00;25,8427;31,4547;30,5946;87,8988;0;36,3256
10/12/2024 03:15;10/12/2024 02:15;29,2318;39,7529;30,1953;106,33;0;32,9014
10/12/2024 03:30;10/12/2024 02:30;30,6243;43,2613;30,3038;114,924;0;32,1618
10/12/2024 03:45;10/12/2024 02:45;28,6531;37,9968;30,5787;104,436;0;34,0094
10/12/2024 04:00;10/12/2024 03:00;27,492;35,5682;30,787;99,7272;0;41,2209
10/12/2024 04:15;10/12/2024 03:15;25,8898;30,9762;30,8333;87,984;0;40,9446
10/12/2024 04:30;10/12/2024 03:30;27,445;35,1767;30,7538;98,7384;0;40,5761
10/12/2024 04:45;10/12/2024 03:45;26,7325;33,4087;30,8666;94,68;0;34,9359
10/12/2024 05:00;10/12/2024 04:00;25,5968;30,3038;30,8464;86,3676;0;37,523
10/12/2024 05:15;10/12/2024 04:15;28,2697;37,4589;30,6742;104,066;0;36,3229
10/12/2024 05:30;10/12/2024 04:30;24,7251;28,5476;30,9187;81,0744;0;36,4204
10/12/2024 05:45;10/12/2024 04:45;25,1591;28,5476;30,8984;80,9136;0;37,3524
10/12/2024 06:00;10/12/2024 05:00;17,8602;14,9137;31,344;32,94;0;41,7762
10/12/2024 06:15;10/12/2024 05:15;20,544;20,7201;31,0258;54,7836;0;41,1288
10/12/2024 06:30;10/12/2024 05:30;24,9638;29,3584;30,638;82,182;0;39,1999
10/12/2024 06:45;10/12/2024 05:45;18,0773;15,1827;30,978;33,948;0;40,9446
10/12/2024 07:00;10/12/2024 06:00;18,0917;15,1827;30,9751;33,99;0;40,9446
10/12/2024 07:15;10/12/2024 06:15;18,0556;15,1827;30,9418;33,912;0;39,2758
10/12/2024 07:30;10/12/2024 06:30;11,9828;0,2;31,3903;0;0;40,1129
10/12/2024 07:45;10/12/2024 06:45;11,9647;0,2;31,3903;0;0;39,1701
10/12/2024 08:00;10/12/2024 07:00;17,7771;14,7792;30,9245;31,1676;0;24,2081
10/12/2024 08:15;10/12/2024 07:15;17,7445;14,7792;30,9766;31,4496;0;24,8555
10/12/2024 08:30;10/12/2024 07:30;13,6755;4,92262;31,4641;0;0;34,1015
10/12/2024 08:45;10/12/2024 07:45;11,9611;0,2;31,3817;0;0;41,1396
10/12/2024 09:00;10/12/2024 08:00;21,0323;20,7201;30,7089;56,2476;0;31,7907
10/12/2024 09:15;10/12/2024 08:15;19,0719;16,9388;30,9462;39,5376;0;38,0784
10/12/2024 09:30;10/12/2024 08:30;17,5781;14,6447;30,9389;30,4572;0;33,2238
10/12/2024 09:45;10/12/2024 08:45;11,9466;0,2;31,3513;0;0;40,1996
10/12/2024 10:00;10/12/2024 09:00;18,0122;15,9935;30,855;35,6352;0;36,8756
10/12/2024 10:15;10/12/2024 09:15;13,1149;3,84283;31,4525;0;0;21,5288
10/12/2024 10:30;10/12/2024 09:30;11,9792;0,2;32,0269;0;0;42,4914
10/12/2024 10:45;10/12/2024 09:45;22,0124;21,1908;30,978;57,1188;0;30,2736
10/12/2024 11:00;10/12/2024 10:00;17,8132;14,886;31,1198;32,436;0;30,3468
10/12/2024 11:15;10/12/2024 10:15;16,3231;14,8979;31,033;32,8788;0;26,1504
10/12/2024 11:30;10/12/2024 10:30;17,7951;14,8425;30,9795;32,4912;0;33,0856
10/12/2024 11:45;10/12/2024 10:45;20,8044;21,7999;30,5671;55,7868;0;35,0226
10/12/2024 12:00;10/12/2024 11:00;11,9755;0,2;31,4352;0;0;41,5812
10/12/2024 12:15;10/12/2024 11:15;21,7267;22,6067;30,6641;60,3132;0;37,8102
10/12/2024 12:30;10/12/2024 11:30;17,7481;14,8465;31,0229;31,8216;0;31,4114
10/12/2024 12:45;10/12/2024 11:45;12,0081;0,2;31,3368;0;0;23,4658
10/12/2024 13:00;10/12/2024 12:00;11,9936;0,2;31,4757;0;0;39,888
10/12/2024 13:15;10/12/2024 12:15;18,1207;14,9137;31,0518;32,5692;0;29,2956
10/12/2024 13:30;10/12/2024 12:30;20,7538;20,8546;30,6756;54,2784;0;36,0439
10/12/2024 13:45;10/12/2024 12:45;20,3342;18,695;30,8955;47,3676;0;33,4053
10/12/2024 14:00;10/12/2024 13:00;17,7409;14,7792;30,9578;31,074;0;31,7013
10/12/2024 14:15;10/12/2024 13:15;17,7481;15,1827;31,0344;33,48;0;36,136
10/12/2024 14:30;10/12/2024 13:30;20,2799;19,7748;30,8521;51,6384;0;35,8624
10/12/2024 14:45;10/12/2024 13:45;17,8024;14,7792;30,9823;31,3356;0;32,2539
10/12/2024 15:00;10/12/2024 14:00;17,7409;14,8148;31,0807;31,5516;0;21,5396
10/12/2024 15:15;10/12/2024 14:15;11,9936;0,2;31,7144;0;0;41,3617
10/12/2024 15:30;10/12/2024 14:30;18,2219;14,9137;31,0489;33,2748;0;31,1893
10/12/2024 15:45;10/12/2024 14:45;24,4792;28,8166;30,4659;79,0212;0;35,9924
10/12/2024 16:00;10/12/2024 15:00;18,7536;16,9388;31,0475;39,8004;0;36,0439
10/12/2024 16:15;10/12/2024 15:15;18,7789;16,2625;31,0619;37,3164;0;34,2884
10/12/2024 16:30;10/12/2024 15:30;21,5097;21,527;30,9549;57,0168;0;34,1963
10/12/2024 16:45;10/12/2024 15:45;20,7646;19,7748;30,9505;51,2508;0;34,2884
10/12/2024 17:00;10/12/2024 16:00;18,0339;15,0482;31,0909;32,9592;0;33,836
10/12/2024 17:15;10/12/2024 16:15;17,9073;15,0482;31,0851;32,7012;0;27,1934
10/12/2024 17:30;10/12/2024 16:30;17,9434;15,0482;31,0634;33,0516;0;18,8468
10/12/2024 17:45;10/12/2024 16:45;12,0334;0,2;31,9661;0;0;42,3316
10/12/2024 18:00;10/12/2024 17:00;22,913;25,3082;30,6322;68,6568;0;32,5303
10/12/2024 18:15;10/12/2024 17:15;19,7302;18,695;30,8681;46,788;0;36,0439
10/12/2024 18:30;10/12/2024 17:30;17,8494;14,795;30,9534;31,9152;0;35,1201
10/12/2024 18:45;10/12/2024 17:45;17,0103;14,9097;30,8854;31,4424;0;34,1963
10/12/2024 19:00;10/12/2024 18:00;11,9828;0,2;31,3296;0;0;31,6986
10/12/2024 19:15;10/12/2024 18:15;16,8656;14,7792;30,8478;30,012;0;38,8423
10/12/2024 19:30;10/12/2024 18:30;11,9828;0,2;31,1603;0;0;18,1127
10/12/2024 19:45;10/12/2024 18:45;11,9792;0,2;31,1155;0;0;18,2211
10/12/2024 20:00;10/12/2024 19:00;12,1094;0,2;31,1169;0;0;17,2756
10/12/2024 20:15;10/12/2024 19:15;12,0009;0,2;31,2138;0;0;17,4436
10/12/2024 20:30;10/12/2024 19:30;11,9973;0,2;31,4858;0;0;28,4396
10/12/2024 20:45;10/12/2024 19:45;19,014;17,6152;30,6612;40,4112;0;33,8279
10/12/2024 21:00;10/12/2024 20:00;11,9973;0,2;31,522;0;0;34,5647
10/12/2024 21:15;10/12/2024 20:15;20,5367;20,8546;30,9144;55,0476;0;40,6682
10/12/2024 21:30;10/12/2024 20:30;17,9688;14,9374;31,0431;33,0096;0;33,2698
10/12/2024 21:45;10/12/2024 20:45;17,9651;14,9137;30,9751;32,766;0;26,9848
10/12/2024 22:00;10/12/2024 21:00;11,9575;0,2;31,4497;0;0;26,4755
10/12/2024 22:15;10/12/2024 21:15;16,3158;15,3171;31,0113;31,6596;0;40,7874
10/12/2024 22:30;10/12/2024 21:30;13,5272;4,57456;31,4019;0;0;18,9498
