LocalCol;TimeCol;MISURATORE DI PORTATA [EW168];POSIZIONE GETTO 1 [EW64];PRESSIONE ACQUA DI LINEA [EW166];G1 : Potenza attiva prodotta Turbina [STRUMENTO];LIVELLO ALL'OPERA DI PRESA [PlcOperaP];LIVELLO CA PREVITALI [PlcCaPrevitali]
07/12/2024 11:15;07/12/2024 10:15;12,2287;18,9639;31,7355;47,0376;40,6682;19,9169
07/12/2024 11:30;07/12/2024 10:30;12,2143;14,8821;31,898;32,1576;40,8524;16,9586
07/12/2024 11:45;07/12/2024 10:45;12,2649;25,0393;31,1184;66,2784;40,3865;14,6478
07/12/2024 12:00;07/12/2024 11:00;99,8445;0,33448;32,2711;0;41,0367;17,6522
07/12/2024 12:15;07/12/2024 11:15;99,8553;0,33448;32,3917;0;41,2209;20,9247
07/12/2024 12:30;07/12/2024 11:30;12,2251;17,3422;31,7741;41,0424;31,0511;18,1141
07/12/2024 12:45;07/12/2024 11:45;99,8734;0,2;32,2582;0;32,1591;15,3874
07/12/2024 13:00;07/12/2024 12:00;99,8553;0,2;32,3074;0;40,5761;18,6369
07/12/2024 13:15;07/12/2024 12:15;12,1962;14,9137;31,6203;49,1232;39,8745;21,4435
07/12/2024 13:30;07/12/2024 12:30;12,207;14,795;31,8501;31,6572;26,4295;16,4033
07/12/2024 13:45;07/12/2024 12:45;99,8445;0,2;32,3475;0;41,2182;16,746
07/12/2024 14:00;07/12/2024 13:00;99,8662;0,2;32,3376;0;41,313;20,0564
07/12/2024 14:15;07/12/2024 13:15;12,2179;18,2876;31,7404;44,46;40,5761;19,7327
07/12/2024 14:30;07/12/2024 13:30;12,1998;14,9137;31,8601;31,9632;40,9446;16,4507
07/12/2024 14:45;07/12/2024 13:45;12,2179;14,9137;31,86;31,2576;39,9287;14,6478
07/12/2024 15:00;07/12/2024 14:00;99,8445;0,2;32,4189;0;41,2209;17,0507
07/12/2024 15:15;07/12/2024 14:15;118,515;7,09012;32,2908;0;41,0367;21,8593
07/12/2024 15:30;07/12/2024 14:30;12,1926;14,9137;31,8977;33,0264;31,0511;20,0808
07/12/2024 15:45;07/12/2024 14:45;12,2179;14,9414;32,0201;33,1896;31,6065;19,3169
07/12/2024 16:00;07/12/2024 15:00;12,2468;17,7496;31,7457;43,4712;34,9359;19,5255
07/12/2024 16:15;07/12/2024 15:15;12,236;14,9137;31,8639;32,154;39,2812;16,8665
07/12/2024 16:30;07/12/2024 15:30;12,236;14,8109;31,8602;32,0988;40,6682;17,6061
07/12/2024 16:45;07/12/2024 15:45;12,2143;14,9137;31,7164;31,6992;40,5761;16,173
07/12/2024 17:00;07/12/2024 16:00;12,2323;14,9137;31,8669;32,0076;40,6466;16,4507
07/12/2024 17:15;07/12/2024 16:15;12,2649;14,9137;31,6146;31,4076;35,4073;14,4257
07/12/2024 17:30;07/12/2024 16:30;99,8626;0,2;32,0538;0;25,2267;16,2191
07/12/2024 17:45;07/12/2024 16:45;99,8336;0,2;32,164;0;40,782;20,1133
07/12/2024 18:00;07/12/2024 17:00;118,515;7,89305;31,9673;0;18,1073;18,9931
07/12/2024 18:15;07/12/2024 17:15;99,8372;0,2;32,0199;0;24,2785;20,1946
07/12/2024 18:30;07/12/2024 17:30;99,8662;0,2;32,0291;0;25,9662;22,5474
07/12/2024 18:45;07/12/2024 17:45;99,8336;0,2;32,614;0;42,1474;23,7082
07/12/2024 19:00;07/12/2024 18:00;12,207;14,7792;31,8128;31,5912;32,2539;20,1946
07/12/2024 19:15;07/12/2024 18:15;12,2251;14,7792;31,8361;31,3272;34,0094;16,727
07/12/2024 19:30;07/12/2024 18:30;12,2179;14,7792;31,8043;31,29;38,2843;15,4321
07/12/2024 19:45;07/12/2024 18:45;12,2613;14,7792;31,8011;31,1544;39,8338;15,4795
07/12/2024 20:00;07/12/2024 19:00;12,2541;14,7792;31,8104;31,0872;36,3229;15,8493
07/12/2024 20:15;07/12/2024 19:15;12,2287;14,7792;31,6037;30,354;20,7784;14,4758
07/12/2024 20:30;07/12/2024 19:30;99,8698;0,2;32,2282;0;40,9446;16,7365
07/12/2024 20:45;07/12/2024 19:45;99,8481;0,2;32,1908;0;41,0719;19,3169
07/12/2024 21:00;07/12/2024 20:00;118,515;14,6447;31,7582;30,0792;34,6108;17,9813
07/12/2024 21:15;07/12/2024 20:15;99,8626;0,2;32,2277;0;32,5303;14,8781
07/12/2024 21:30;07/12/2024 20:30;99,8626;0,2;32,3454;0;41,3834;18,3917
07/12/2024 21:45;07/12/2024 20:45;12,2179;15,5901;31,7483;34,0476;40,7251;20,1485
07/12/2024 22:00;07/12/2024 21:00;12,2143;14,89;31,8731;31,3344;41,2209;17,9786
07/12/2024 22:15;07/12/2024 21:15;12,2504;14,9137;31,8616;31,4232;40,7793;16,727
07/12/2024 22:30;07/12/2024 21:30;12,2504;14,9137;31,9219;31,4388;41,1288;14,8781
07/12/2024 22:45;07/12/2024 21:45;12,2468;14,8227;31,9857;31,5024;41,4078;17,2363
07/12/2024 23:00;07/12/2024 22:00;12,2541;14,9137;31,9389;31,38;41,2209;19,0392
07/12/2024 23:15;07/12/2024 22:15;12,2468;18,0186;31,8194;44,6088;41,7762;20,8881
07/12/2024 23:30;07/12/2024 22:30;12,2432;27,7368;31,6033;77,3724;40,6682;20,0456
07/12/2024 23:45;07/12/2024 22:45;12,2541;19,7748;31,8846;52,3284;40,7603;17,1903
08/12/2024;07/12/2024 23:00;12,2106;16,9309;32,0111;38,6712;40,9446;21,1658
08/12/2024 00:15;07/12/2024 23:15;12,236;30,3038;31,4607;84,3408;37,8048;20,75
08/12/2024 00:30;07/12/2024 23:30;12,2685;19,3674;31,873;49,6848;37,6151;20,4723
08/12/2024 00:45;07/12/2024 23:45;12,2468;25,4427;31,7528;70,9776;40,205;18,1141
08/12/2024 01:00;08/12/2024;12,2323;27,7447;31,6689;77,7204;41,1288;21,9514
08/12/2024 01:15;08/12/2024 00:15;12,2251;24,6319;31,764;69,0096;32,2539;21,35
08/12/2024 01:30;08/12/2024 00:30;12,236;33,4087;31,4227;92,964;38,3087;20,819
08/12/2024 01:45;08/12/2024 00:45;12,2649;37,6013;31,1062;101,798;36,4394;20,0117
08/12/2024 02:00;08/12/2024 01:00;12,2504;33,4087;31,2388;92,0988;36,8972;19,3169
08/12/2024 02:15;08/12/2024 01:15;12,2323;36,2406;31,1594;98,8656;37,6151;18,5773
08/12/2024 02:30;08/12/2024 01:30;12,2143;29,224;31,6434;82,8192;40,8985;17,9298
08/12/2024 02:45;08/12/2024 01:45;12,2504;23,5521;31,6188;64,2336;37,6883;18,8536
08/12/2024 03:00;08/12/2024 02:00;12,2504;23,5521;31,6336;63,9696;40,5761;21,1658
08/12/2024 03:15;08/12/2024 02:15;12,2287;34,4885;30,9505;93,276;32,346;21,0737
08/12/2024 03:30;08/12/2024 02:30;12,2504;32,7323;31,0776;89,7432;33,1777;20,391
08/12/2024 03:45;08/12/2024 02:45;12,236;39,484;31,0346;105,541;37,0625;19,7571
08/12/2024 04:00;08/12/2024 03:00;12,2721;42,5889;31,3308;114,49;40,7603;19,1313
08/12/2024 04:15;08/12/2024 03:15;12,2251;32,0559;31,8095;91,6032;41,3157;16,4046
08/12/2024 04:30;08/12/2024 03:30;12,2323;21,7999;32,1538;60,0348;41,7762;19,9183
08/12/2024 04:45;08/12/2024 03:45;12,236;36,917;31,5651;103,043;41,2209;22,4133
08/12/2024 05:00;08/12/2024 04:00;12,2613;41,5091;31,3813;112,702;40,7603;18,1615
08/12/2024 05:15;08/12/2024 04:15;12,2143;24,0939;32,0281;67,8996;41,3157;16,727
08/12/2024 05:30;08/12/2024 04:30;12,2432;22,4723;31,8642;61,17;40,9418;21,6507
08/12/2024 05:45;08/12/2024 04:45;12,2504;32,7323;31,5276;92,0436;40,6682;19,5945
08/12/2024 06:00;08/12/2024 05:00;12,2323;22,7412;31,8836;62,748;41,0367;17,6874
08/12/2024 06:15;08/12/2024 05:15;12,1962;29,2556;31,6789;83,2464;41,2209;22,9226
08/12/2024 06:30;08/12/2024 05:30;118,515;39,7529;31,0241;106,757;25,8714;22,4621
08/12/2024 06:45;08/12/2024 05:45;12,2323;27,0644;31,7186;76,6068;34,5187;21,8566
08/12/2024 07:00;08/12/2024 06:00;12,236;28,8166;31,6567;82,0572;35,326;21,1197
08/12/2024 07:15;08/12/2024 06:15;12,2179;32,7323;31,4239;91,6752;32,3677;20,3802
08/12/2024 07:30;08/12/2024 06:30;12,2468;28,1442;31,4488;78,8184;31,2353;19,6406
08/12/2024 07:45;08/12/2024 06:45;12,2287;18,695;31,6548;47,58;32,9935;18,962
08/12/2024 08:00;08/12/2024 07:00;12,2179;15,1827;31,7519;33,6084;34,0907;19,8709
08/12/2024 08:15;08/12/2024 07:15;12,236;15,1827;31,1309;54,978;28,1904;20,8407
08/12/2024 08:30;08/12/2024 07:30;99,8481;0,2;32,1325;0;30,7098;21,0276
08/12/2024 08:45;08/12/2024 07:45;99,8372;0,2;32,4183;0;40,7603;23,883
08/12/2024 09:00;08/12/2024 08:00;12,207;18,695;31,5566;49,4628;31,8936;21,6277
08/12/2024 09:15;08/12/2024 08:15;12,2287;15,7562;31,8355;35,8248;36,2281;18,836
08/12/2024 09:30;08/12/2024 08:30;12,2179;15,1827;31,8735;34,0092;38,9101;16,75
08/12/2024 09:45;08/12/2024 08:45;118,515;15,1827;31,8511;34,134;34,004;15,5256
08/12/2024 10:00;08/12/2024 09:00;12,2287;15,1827;31,8536;34,1424;38,7204;16,127
08/12/2024 10:15;08/12/2024 09:15;12,2432;15,1827;31,8483;34,0368;37,3415;15,5228
08/12/2024 10:30;08/12/2024 09:30;12,2287;15,1827;31,7325;48,138;25,7874;15,9874
08/12/2024 10:45;08/12/2024 09:45;99,8553;0,2;32,4823;0;39,5115;18,3917
08/12/2024 11:00;08/12/2024 10:00;12,1962;14,9137;31,7817;30,624;34,5647;19,8248
08/12/2024 11:15;08/12/2024 10:15;12,2106;14,9137;31,8377;31,428;26,4511;16,127
08/12/2024 11:30;08/12/2024 10:30;99,8806;0,2;32,2449;0;27,2584;15,4334
08/12/2024 11:45;08/12/2024 10:45;99,83;0,2;32,263;0;34,7381;18,0219
08/12/2024 12:00;08/12/2024 11:00;118,515;7,08221;32,063;0;40,7712;20,9748
08/12/2024 12:15;08/12/2024 11:15;12,1962;14,7792;31,7887;30,8244;40,5761;16,2936
08/12/2024 12:30;08/12/2024 11:30;99,8915;0,2;32,2451;0;41,4539;14,7399
08/12/2024 12:45;08/12/2024 11:45;99,8662;0,2;32,1497;0;40,7603;17,514
08/12/2024 13:00;08/12/2024 12:00;99,8553;0,2;32,4249;0;41,6841;20,4723
08/12/2024 13:15;08/12/2024 12:15;12,1926;14,9137;31,5948;45,8568;27,1799;18,2915
08/12/2024 13:30;08/12/2024 12:30;99,8517;0,2;32,2719;0;32,9014;17,0047
08/12/2024 13:45;08/12/2024 12:45;99,8626;0,2;32,2881;0;39,5575;19,7327
08/12/2024 14:00;08/12/2024 13:00;12,2179;14,7792;31,7821;31,4592;26,7979;19,0852
08/12/2024 14:15;08/12/2024 13:15;118,515;0,2;32,2242;0;19,0771;15,1558
08/12/2024 14:30;08/12/2024 13:30;99,8517;0,2;32,3956;0;41,0367;19,1774
08/12/2024 14:45;08/12/2024 13:45;118,515;10,3651;31,9281;0;18,8468;18,4378
08/12/2024 15:00;08/12/2024 14:00;12,1998;15,859;31,3855;52,518;40,419;22,5989
08/12/2024 15:15;08/12/2024 14:15;12,2106;14,9137;31,7702;32,6688;32,0697;18,068
08/12/2024 15:30;08/12/2024 14:30;12,2649;14,9137;31,7935;32,7636;34,5647;15,1097
08/12/2024 15:45;08/12/2024 14:45;12,2179;14,9137;31,8414;32,8188;40,7603;16,3572
08/12/2024 16:00;08/12/2024 15:00;12,2143;14,9137;31,8529;32,6412;40,8524;16,0349
08/12/2024 16:15;08/12/2024 15:15;12,2432;14,9137;32,0244;33,1044;41,2263;18,0788
08/12/2024 16:30;08/12/2024 15:30;12,2323;15,863;31,9212;36,1068;40,6682;20,75
08/12/2024 16:45;08/12/2024 15:45;12,2504;20,4472;31,7976;53,8476;30,5012;18,5773
08/12/2024 17:00;08/12/2024 16:00;12,2323;14,9137;31,8801;32,4096;26,2425;17,1903
08/12/2024 17:15;08/12/2024 16:15;12,2251;14,9137;31,9317;32,4384;34,199;17,6061
08/12/2024 17:30;08/12/2024 16:30;12,2143;14,9137;32,0065;32,9988;37,8942;18,6694
08/12/2024 17:45;08/12/2024 16:45;12,2287;18,695;31,8366;47,0568;38,1705;21,2146
08/12/2024 18:00;08/12/2024 17:00;12,2432;14,9137;31,7454;31,7268;22,8156;19,1313
08/12/2024 18:15;08/12/2024 17:15;99,8553;0,2;32,2899;0;41,4566;21,9514
08/12/2024 18:30;08/12/2024 17:30;12,2251;14,7792;31,8002;31,3236;33,8252;21,1197
08/12/2024 18:45;08/12/2024 17:45;12,2179;19,7748;31,3757;50,1264;35,5129;17,1903
08/12/2024 19:00;08/12/2024 18:00;12,2504;14,9137;31,7432;32,784;34,6623;14,8781
08/12/2024 19:15;08/12/2024 18:15;118,515;5,33002;32,1589;0;17,831;14,0925
08/12/2024 19:30;08/12/2024 18:30;99,8264;0,2;32,1798;0;40,8524;18,6234
08/12/2024 19:45;08/12/2024 18:45;12,1889;14,7792;31,7365;30,198;28,0007;19,1774
08/12/2024 20:00;08/12/2024 19:00;99,8662;0,2;32,2896;0;26,7058;17,9298
08/12/2024 20:15;08/12/2024 19:15;99,8372;0,2;32,3964;0;40,4813;23,2463
08/12/2024 20:30;08/12/2024 19:30;12,1962;23,2159;31,5542;62,2284;33,8252;21,8133
08/12/2024 20:45;08/12/2024 19:45;12,2468;21,9343;31,6812;59,0736;34,115;17,514
08/12/2024 21:00;08/12/2024 20:00;12,236;14,7792;31,9168;31,944;36,6913;15,3373
08/12/2024 21:15;08/12/2024 20:15;12,236;14,7871;31,944;32,088;40,7603;17,1442
08/12/2024 21:30;08/12/2024 20:30;118,515;14,7792;31,8158;31,7556;40,7603;19,3223
08/12/2024 21:45;08/12/2024 20:45;12,2504;14,7792;31,8111;31,788;36,5532;17,4151
08/12/2024 22:00;08/12/2024 21:00;118,515;8,50216;32,1131;0;18,2102;15,0176
08/12/2024 22:15;08/12/2024 21:15;11,9611;0,2;32,3723;0;41,5758;20,7039
08/12/2024 22:30;08/12/2024 21:30;22,9311;25,3082;31,3165;67,62;33,5489;20,9342
08/12/2024 22:45;08/12/2024 21:45;17,8783;14,7871;31,8416;31,83;35,5806;20,7147
08/12/2024 23:00;08/12/2024 22:00;22,3886;22,9548;31,5085;62,034;34,4808;17,6982
08/12/2024 23:15;08/12/2024 22:15;15,5346;15,7245;32,0742;35,856;41,6462;19,2248
08/12/2024 23:30;08/12/2024 22:30;22,3343;25,3082;31,6621;70,0812;41,0367;22,0435
08/12/2024 23:45;08/12/2024 22:45;25,5606;29,8964;31,5202;84,318;40,8524;18,1615
09/12/2024;08/12/2024 23:00;19,2093;16,6698;32,0818;40,1892;41,6841;18,2441
09/12/2024 00:15;08/12/2024 23:15;21,9076;23,9595;31,9741;65,406;41,8683;22,5068
09/12/2024 00:30;08/12/2024 23:30;21,6652;40,8327;31,2539;109,997;37,7072;20,796
09/12/2024 00:45;08/12/2024 23:45;18,023;21,6614;31,9523;58,7232;36,415;20,1025
09/12/2024 01:00;09/12/2024;25,9006;36,2406;31,6282;101,138;38,7258;19,6406
09/12/2024 01:15;09/12/2024 00:15;21,4771;28,1442;31,8374;80,4588;41,313;17,6522
09/12/2024 01:30;09/12/2024 00:30;19,7736;25,7631;31,9387;73,0872;41,4999;20,9342
09/12/2024 01:45;09/12/2024 00:45;13,7659;38,4042;31,5925;106,078;41,2209;20,9342
09/12/2024 02:00;09/12/2024 01:00;20,0666;45,0174;31,1904;118,615;39,9368;20,2881
09/12/2024 02:15;09/12/2024 01:15;20,9274;27,0644;31,8081;76,1172;38,1705;21,6385
09/12/2024 02:30;09/12/2024 01:30;13,1149;34,2155;31,6667;96,51;36,5207;21,5816
09/12/2024 02:45;09/12/2024 01:45;23,5098;33,1357;31,4816;92,3112;37,7072;21,0276
09/12/2024 03:00;09/12/2024 02:00;22,6345;23,5521;31,766;64,7712;34,8411;21,2579
09/12/2024 03:15;09/12/2024 02:15;17,7264;17,6152;31,8203;42,9168;34,6514;22,6449
09/12/2024 03:30;09/12/2024 02:30;22,9565;24,6319;31,6511;68,3412;34,5647;23,5701
09/12/2024 03:45;09/12/2024 02:45;19,5566;18,695;31,823;47,8812;34,9007;23,4129
09/12/2024 04:00;09/12/2024 03:00;22,7214;24,2284;31,5552;66,3756;36,2037;23,3818
09/12/2024 04:15;09/12/2024 03:15;25,85;37,3244;31,1708;103,169;32,533;22,737
09/12/2024 04:30;09/12/2024 03:30;27,6403;36,2406;31,2365;99,3876;33,8712;22,0909
09/12/2024 04:45;09/12/2024 03:45;17,3683;35,1609;31,3395;97,3464;34,7517;21,4435
09/12/2024 05:00;09/12/2024 04:00;26,0055;35,9163;31,3119;99,0072;35,9409;20,796
09/12/2024 05:15;09/12/2024 04:15;24,7432;36,3791;31,1749;99,42;35,4885;19,5471
09/12/2024 05:30;09/12/2024 04:30;26,4829;31,3835;31,6013;88,2432;36,3473;15,0637
09/12/2024 05:45;09/12/2024 04:45;17,8964;14,7792;32,3769;32,8788;41,8006;17,7903
09/12/2024 06:00;09/12/2024 05:00;21,9546;26,388;31,8175;73,4136;40,4298;23,4766
09/12/2024 06:15;09/12/2024 05:15;14,2325;19,7748;32,002;53,238;26,5216;20,1485
09/12/2024 06:30;09/12/2024 05:30;24,5587;33,9466;31,4442;94,7676;35,5888;19,8709
09/12/2024 06:45;09/12/2024 05:45;24,2007;26,7914;31,7748;74,5956;39,7038;17,3284
09/12/2024 07:00;09/12/2024 06:00;19,1551;17,0733;32,0892;42,0756;41,6083;19,2762
09/12/2024 07:15;09/12/2024 06:15;22,2873;23,9595;31,6808;65,4444;40,6249;20,4262
09/12/2024 07:30;09/12/2024 06:30;15,5888;17,6152;31,8279;43,974;40,6222;17,1442
09/12/2024 07:45;09/12/2024 06:45;17,8602;14,9137;31,8212;32,9448;40,9229;16,9126
09/12/2024 08:00;09/12/2024 07:00;18,0483;14,9137;31,7832;33,0732;39,2108;14,3241
09/12/2024 08:15;09/12/2024 07:15;11,99;0,2;32,2667;0;41,0583;17,346
09/12/2024 08:30;09/12/2024 07:30;12,6338;7,08617;32,1806;0;40,9473;21,6277
09/12/2024 08:45;09/12/2024 07:45;16,739;11,0217;31,8052;0;18,1073;18,3917
09/12/2024 09:00;09/12/2024 08:00;12,0804;0,2;32,3901;0;37,3388;21,7211
09/12/2024 09:15;09/12/2024 08:15;20,0738;18,695;31,8049;47,0928;32,2539;22,4607
09/12/2024 09:30;09/12/2024 08:30;14,8293;14,9137;31,8534;32,7264;28,5209;21,8133
09/12/2024 09:45;09/12/2024 08:45;17,6685;14,9137;31,819;32,826;25,8931;20,2407
09/12/2024 10:00;09/12/2024 09:00;17,9217;14,9137;31,8499;32,7744;34,8411;18,3917
09/12/2024 10:15;09/12/2024 09:15;17,6866;14,8109;31,9446;31,8672;40,9446;17,6982
09/12/2024 10:30;09/12/2024 09:30;17,6902;14,9058;31,9059;31,7892;40,0208;18,1195
09/12/2024 10:45;09/12/2024 09:45;14,6412;14,8544;31,9592;32,1852;41,0583;18,4378
09/12/2024 11:00;09/12/2024 10:00;16,692;14,9137;31,799;31,578;39,8447;17,4679
09/12/2024 11:15;09/12/2024 10:15;17,3973;14,9058;31,8226;31,6524;33,8225;16,3545
09/12/2024 11:30;09/12/2024 10:30;17,5492;14,8385;31,8208;31,9116;31,2353;14,6749
09/12/2024 11:45;09/12/2024 10:45;12,1419;0,2;32,339;0;39,8338;15,4334
09/12/2024 12:00;09/12/2024 11:00;12,3372;7,08221;32,2665;0;41,4349;22,0909
09/12/2024 12:15;09/12/2024 11:15;17,7337;14,8148;31,8199;32,0592;33,0856;19,2708
09/12/2024 12:30;09/12/2024 11:30;15,1042;22,4723;31,7369;60,6408;40,8524;19,6298
09/12/2024 12:45;09/12/2024 11:45;14,6123;27,7368;31,4616;75,996;38,5416;20,4723
09/12/2024 13:00;09/12/2024 12:00;18,8983;18,2876;31,8253;45,6492;37,1492;22,137
09/12/2024 13:15;09/12/2024 12:15;22,8624;24,7584;31,5976;68,2644;36,2281;21,6737
09/12/2024 13:30;09/12/2024 12:30;12,2685;14,9177;31,9227;33,6384;32,709;22,0909
09/12/2024 13:45;09/12/2024 12:45;17,9868;14,9137;32,1698;33,6468;32,2648;24,1701
09/12/2024 14:00;09/12/2024 13:00;13,3283;14,9137;31,9256;32,6952;32,1618;21,9054
09/12/2024 14:15;09/12/2024 13:15;14,6593;16,6698;31,7289;39,0816;34,4753;23,0161
09/12/2024 14:30;09/12/2024 13:30;17,9036;15,1827;31,775;32,7408;31,7907;21,6277
09/12/2024 14:45;09/12/2024 13:45;17,7951;15,1827;31,7817;32,7456;33,0748;19,5471
09/12/2024 15:00;09/12/2024 14:00;15,9903;15,1827;31,8097;32,7276;35,9518;17,3731
09/12/2024 15:15;09/12/2024 14:15;17,7771;14,8623;31,8319;31,9368;40,7603;17,9989
09/12/2024 15:30;09/12/2024 14:30;17,0645;14,9058;31,9957;32,4144;40,7712;19,0852
09/12/2024 15:45;09/12/2024 14:45;19,7049;18,695;31,7571;46,7472;38,2409;20,8881
09/12/2024 16:00;09/12/2024 15:00;18,6994;14,9137;31,9683;33,0636;30,8127;18,4838
09/12/2024 16:15;09/12/2024 15:15;17,8132;14,9137;31,876;32,3712;24,6713;18,3917
09/12/2024 16:30;09/12/2024 15:30;12,7315;14,9137;31,8631;32,6844;21,816;17,1903
09/12/2024 16:45;09/12/2024 15:45;17,8349;14,9137;31,9318;32,8464;37,1546;17,6982
09/12/2024 17:00;09/12/2024 16:00;16,7499;14,9137;31,9245;32,772;40,6682;19,3169
09/12/2024 17:15;09/12/2024 16:15;20,0955;19,4346;31,8024;49,5396;40,8145;21,3622
09/12/2024 17:30;09/12/2024 16:30;23,0867;25,8461;31,6437;71,5776;40,7658;18,8076
09/12/2024 17:45;09/12/2024 16:45;17,5347;14,9137;32,0304;32,9124;41,1288;17,9298
09/12/2024 18:00;09/12/2024 17:00;18,8621;17,2078;31,871;41,0184;40,7251;21,2173
09/12/2024 18:15;09/12/2024 17:15;22,8986;24,6319;31,4699;66,6324;28,0982;19,0392
09/12/2024 18:30;09/12/2024 17:30;11,9575;0,2;32,431;0;36,3256;20,5183
09/12/2024 18:45;09/12/2024 17:45;21,6363;22,4723;31,6469;59,6472;36,0439;23,0608
09/12/2024 19:00;09/12/2024 18:00;17,7409;14,7792;32,0133;32,3184;24,8555;22,0909
09/12/2024 19:15;09/12/2024 18:15;17,6143;14,7792;32,1609;32,5032;34,9359;23,8938
09/12/2024 19:30;09/12/2024 18:30;17,8711;14,9137;32,1002;32,172;32,0697;23,6161
09/12/2024 19:45;09/12/2024 18:45;23,1047;23,9595;31,7908;66,5148;33,3619;21,5356
09/12/2024 20:00;09/12/2024 19:00;20,6055;19,3674;31,7982;50,5188;34,6569;20,3341
09/12/2024 20:15;09/12/2024 19:15;18,6921;15,325;31,9619;34,182;32,709;20,8881
09/12/2024 20:30;09/12/2024 19:30;17,7807;14,7792;31,8102;31,0452;31,9776;22,3212
09/12/2024 20:45;09/12/2024 19:45;17,4443;14,7792;31,8253;31,1436;26,5026;19,2248
09/12/2024 21:00;09/12/2024 20:00;11,8996;0,2;32,2481;0;24,9503;17,3758
09/12/2024 21:15;09/12/2024 20:15;11,9936;0,2;32,6117;0;41,7762;23,7584
09/12/2024 21:30;09/12/2024 20:30;13,7117;11,2669;32,0665;0;18,6599;22,0002
09/12/2024 21:45;09/12/2024 20:45;12,2975;7,35513;32,6709;0;41,9848;23,8938
09/12/2024 22:00;09/12/2024 21:00;17,2381;15,859;32,1059;36,9576;36,9325;22,5528
09/12/2024 22:15;09/12/2024 21:15;22,2078;23,5521;31,6899;64,674;36,5992;19,409
09/12/2024 22:30;09/12/2024 21:30;21,0359;19,7748;31,8761;51,9216;36,182;16,3112
09/12/2024 22:45;09/12/2024 21:45;15,9614;14,7792;32,037;32,01;40,9364;18,7155
09/12/2024 23:00;09/12/2024 22:00;20,8948;21,7999;31,7671;58,2024;41,0367;22,0435
09/12/2024 23:15;09/12/2024 22:15;22,6273;29,3584;31,4786;81,9708;37,8942;18,8536
09/12/2024 23:30;09/12/2024 22:30;18,7789;16,128;32,0504;38,0232;36,6859;17,1903
09/12/2024 23:45;09/12/2024 22:45;19,4625;18,695;31,9507;46,7028;40,9446;21,9623
10/12/2024;09/12/2024 23:00;24,5298;28,1442;31,5391;78,8316;26,7058;19,7788
10/12/2024 00:15;09/12/2024 23:15;24,4611;28,2786;31,5288;78,8268;36,4096;20,5644
10/12/2024 00:30;09/12/2024 23:30;22,678;22,8797;31,8078;63,2592;41,2182;16,8205
10/12/2024 00:45;09/12/2024 23:45;18,023;15,1827;32,1114;34,3236;41,8629;20,5454
10/12/2024 01:00;10/12/2024;25,3581;30,4382;31,5427;85,4616;40,4353;21,3961
10/12/2024 01:15;10/12/2024 00:15;14,1782;28,8166;31,7476;81,6516;41,0502;17,4585
10/12/2024 01:30;10/12/2024 00:30;20,0412;18,695;32,0577;48,6264;41,6814;19,153
10/12/2024 01:45;10/12/2024 00:45;24,6202;28,5476;31,6555;79,7136;41,0367;22,0503
10/12/2024 02:00;10/12/2024 01:00;26,8627;33,8121;31,4927;94,4604;40,8524;18,2996
10/12/2024 02:15;10/12/2024 01:15;21,0503;22,4762;31,8682;62,07;40,6682;19,0392
10/12/2024 02:30;10/12/2024 01:30;26,6457;33,8121;31,4552;94,1376;39,1891;22,5528
10/12/2024 02:45;10/12/2024 01:45;23,6039;27,8554;31,6776;77,154;39,2812;24,1701
10/12/2024 03:00;10/12/2024 02:00;25,8427;31,4547;31,4243;87,8988;36,3256;23,0093
10/12/2024 03:15;10/12/2024 02:15;29,2318;39,7529;31,0384;106,33;32,9014;21,6737
10/12/2024 03:30;10/12/2024 02:30;30,6243;43,2613;31,1649;114,924;32,1618;20,265
10/12/2024 03:45;10/12/2024 02:45;28,6531;37,9968;31,4069;104,436;34,0094;19,176
10/12/2024 04:00;10/12/2024 03:00;27,492;35,5682;31,6365;99,7272;41,2209;17,9678
10/12/2024 04:15;10/12/2024 03:15;25,8898;30,9762;31,686;87,984;40,9446;19,9643
10/12/2024 04:30;10/12/2024 03:30;27,445;35,1767;31,614;98,7384;40,5761;19,9129
10/12/2024 04:45;10/12/2024 03:45;26,7325;33,4087;31,7045;94,68;34,9359;18,5312
10/12/2024 05:00;10/12/2024 04:00;25,5968;30,3038;31,6929;86,3676;37,523;20,0158
10/12/2024 05:15;10/12/2024 04:15;28,2697;37,4589;31,5198;104,066;36,3229;20,3341
10/12/2024 05:30;10/12/2024 04:30;24,7251;28,5476;31,7624;81,0744;36,4204;20,0564
10/12/2024 05:45;10/12/2024 04:45;25,1591;28,5476;31,7344;80,9136;37,3524;15,4795
10/12/2024 06:00;10/12/2024 05:00;17,8602;14,9137;32,1823;32,94;41,7762;18,3457
10/12/2024 06:15;10/12/2024 05:15;20,544;20,7201;31,8646;54,7836;41,1288;21,9514
10/12/2024 06:30;10/12/2024 05:30;24,9638;29,3584;31,4751;82,182;39,1999;18,8915
10/12/2024 06:45;10/12/2024 05:45;18,0773;15,1827;31,8108;33,948;40,9446;15,3874
10/12/2024 07:00;10/12/2024 06:00;18,0917;15,1827;31,8084;33,99;40,9446;15,2479
10/12/2024 07:15;10/12/2024 06:15;18,0556;15,1827;31,7815;33,912;39,2758;14,4528
